sentence_id,sentence,cleaned_sentence,tokens
39,"In places there were ruined works of stone beside the path, and mounds of green topped with slender birches, or fir-trees sighing in the wind.",in places there were ruined works of stone beside the path and mounds of green topped with slender birches or firtrees sighing in the wind,places ruined works stone beside path mounds green topped slender birches firtrees sighing wind
40,"An eastward bend led them hard by the sward of Mirrormere, and there not far from the roadside stood a single column broken at the top.",an eastward bend led them hard by the sward of mirrormere and there not far from the roadside stood a single column broken at the top,eastward bend led hard sward mirrormere far roadside stood single column broken top
41,'That is Durin's Stone! ',that is durins stone,durins stone
42,cried Gimli.,cried gimli,cried gimli
43,`I cannot pass without turning aside for a moment to look at the wonder of the dale! ',i cannot pass without turning aside for a moment to look at the wonder of the dale,pass without turning aside moment look wonder dale
44,`Be swift then! ',be swift then,swift
45,"said Aragorn, looking back towards the Gates.",said aragorn looking back towards the gates,said aragorn looking back towards gates
46,`The Sun sinks early.,the sun sinks early,sun sinks early
47,"The Orcs will not, maybe, come out till after dusk, but we must be far away before nightfall.",the orcs will not maybe come out till after dusk but we must be far away before nightfall,orcs maybe come till dusk must far away nightfall
48,"The Moon is almost spent, and it will be dark tonight.'",the moon is almost spent and it will be dark tonight,moon almost spent dark tonight
49,"'Come with me, Frodo! '",come with me frodo,come frodo
50,"cried the dwarf, springing from the road.",cried the dwarf springing from the road,cried dwarf springing road
51,`I would not have you go without seeing Kheled-zâram.',i would not have you go without seeing kheledzaram,would go without seeing kheledzaram
52,He ran down the long green slope.,he ran down the long green slope,ran long green slope
53,"Frodo followed slowly, drawn by the still blue water in spite of hurt and weariness; Sam came up behind.",frodo followed slowly drawn by the still blue water in spite of hurt and weariness sam came up behind,frodo followed slowly drawn still blue water spite hurt weariness sam came behind
54,Beside the standing stone Gimli halted and looked up.,beside the standing stone gimli halted and looked up,beside standing stone gimli halted looked
55,"It was cracked and weather-worn, and the faint runes upon its side could not be read.",it was cracked and weatherworn and the faint runes upon its side could not be read,cracked weatherworn faint runes upon side could read
56,"`This pillar marks the spot where Durin first looked in the Mirrormere,' said the dwarf.",this pillar marks the spot where durin first looked in the mirrormere said the dwarf,pillar marks spot durin first looked mirrormere said dwarf
57,"'Let us look ourselves once, ere we go!'",let us look ourselves once ere we go,let us look ere go
58,They stooped over the dark water.,they stooped over the dark water,stooped dark water
59,At first they could see nothing.,at first they could see nothing,first could see nothing
60,"Then slowly they saw the forms of the encircling mountains mirrored in a profound blue, and the peaks were like plumes of white flame above them; beyond there was a space of sky.",then slowly they saw the forms of the encircling mountains mirrored in a profound blue and the peaks were like plumes of white flame above them beyond there was a space of sky,slowly saw forms encircling mountains mirrored profound blue peaks like plumes white flame beyond space sky
61,"There like jewels sunk in the deep shone glinting stars, though sunlight was in the sky above.",there like jewels sunk in the deep shone glinting stars though sunlight was in the sky above,like jewels sunk deep shone glinting stars though sunlight sky
62,Of their own stooping forms no shadow could be seen.,of their own stooping forms no shadow could be seen,stooping forms shadow could seen
63,'O Kheled-zâram fair and wonderful! ',o kheledzaram fair and wonderful,kheledzaram fair wonderful
64,said Gimli.,said gimli,said gimli
65,`There lies the Crown of Durin till he wakes.,there lies the crown of durin till he wakes,lies crown durin till wakes
66,Farewell! ',farewell,farewell
67,"He bowed, and turned away, and hastened back up the green-sward to the road again.",he bowed and turned away and hastened back up the greensward to the road again,bowed turned away hastened back greensward road
68,`What did you see? ',what did you see,see
69,"said Pippin to Sam, but Sam was too deep in thought to answer.",said pippin to sam but sam was too deep in thought to answer,said pippin sam sam deep thought answer
70,"The road now turned south and went quickly downwards, running out from between the arms of the dale.",the road now turned south and went quickly downwards running out from between the arms of the dale,road turned south went quickly downwards running arms dale
71,"Some way below the mere they came on a deep well of water, clear as crystal, from which a freshet fell over a stone lip and ran glistening and gurgling down a steep rocky channel.",some way below the mere they came on a deep well of water clear as crystal from which a freshet fell over a stone lip and ran glistening and gurgling down a steep rocky channel,way mere came deep well water clear crystal freshet fell stone lip ran glistening gurgling steep rocky channel
72,'Here is the spring from which the Silverlode rises.',here is the spring from which the silverlode rises,spring silverlode rises
73,said Gimli.,said gimli,said gimli
74,`Do not drink of it!,do not drink of it,drink
75,It is icy cold.',it is icy cold,icy cold
76,"'Soon it becomes a swift river, and it gathers water from many other mountain-streams,' said Aragorn.",soon it becomes a swift river and it gathers water from many other mountainstreams said aragorn,soon becomes swift river gathers water many mountainstreams said aragorn
77,`Our road leads beside it for many miles.,our road leads beside it for many miles,road leads beside many miles
78,"For I shall take you by the road that Gandalf chose, and first I hope to come to the woods where the Silverlode flows into the Great River-out yonder.'",for i shall take you by the road that gandalf chose and first i hope to come to the woods where the silverlode flows into the great riverout yonder,shall take road gandalf chose first hope come woods silverlode flows great riverout yonder
79,"They looked as he pointed, and before them they could see the stream leaping down to the trough of the valley, and then running on and away into the lower lands, until it was lost in a golden haze.",they looked as he pointed and before them they could see the stream leaping down to the trough of the valley and then running on and away into the lower lands until it was lost in a golden haze,looked pointed could see stream leaping trough valley running away lower lands lost golden haze
80,`There lie the woods of Lothlórien! ',there lie the woods of lothlorien,lie woods lothlorien
81,said Legolas.,said legolas,said legolas
82,`That is the fairest of all the dwellings of my people.,that is the fairest of all the dwellings of my people,fairest dwellings people
83,There are no trees like the trees of that land.,there are no trees like the trees of that land,trees like trees land
84,"For in the autumn their leaves fall not, but turn to gold.",for in the autumn their leaves fall not but turn to gold,autumn leaves fall turn gold
85,"Not till the spring comes and the new green opens do they fall, and then the boughs are laden with yellow flowers; and the floor of the wood is golden, and golden is the roof, and its pillars are of silver, for the bark of the trees is smooth and grey.",not till the spring comes and the new green opens do they fall and then the boughs are laden with yellow flowers and the floor of the wood is golden and golden is the roof and its pillars are of silver for the bark of the trees is smooth and grey,till spring comes new green opens fall boughs laden yellow flowers floor wood golden golden roof pillars silver bark trees smooth grey
86,So still our songs in Mirkwood say.,so still our songs in mirkwood say,still songs mirkwood say
87,"My heart would be glad if I were beneath the eaves of that wood, and it were springtime! '",my heart would be glad if i were beneath the eaves of that wood and it were springtime,heart would glad beneath eaves wood springtime
88,"`My heart will be glad, even in the winter,' said Aragorn.",my heart will be glad even in the winter said aragorn,heart glad even winter said aragorn
89,'But it lies many miles away.,but it lies many miles away,lies many miles away
90,Let us hasten! ',let us hasten,let us hasten
91,"For some time Frodo and Sam managed to keep up with the others; but Aragorn was leading them at a great pace, and after a while they lagged behind.",for some time frodo and sam managed to keep up with the others but aragorn was leading them at a great pace and after a while they lagged behind,time frodo sam managed keep others aragorn leading great pace lagged behind
92,They had eaten nothing since the early morning.,they had eaten nothing since the early morning,eaten nothing since early morning
93,"Sam's cut was burning like fire, and his head felt light.",sams cut was burning like fire and his head felt light,sams cut burning like fire head felt light
94,In spite of the shining sun the wind seemed chill after the warm darkness of Moria.,in spite of the shining sun the wind seemed chill after the warm darkness of moria,spite shining sun wind seemed chill warm darkness moria
95,He shivered.,he shivered,shivered
96,Frodo felt every step more painful and he gasped for breath.,frodo felt every step more painful and he gasped for breath,frodo felt every step painful gasped breath
97,"At last Legolas turned, and seeing them now far behind, he spoke to Aragorn.",at last legolas turned and seeing them now far behind he spoke to aragorn,last legolas turned seeing far behind spoke aragorn
98,"The others halted, and Aragorn ran back, calling to Boromir to come with him.",the others halted and aragorn ran back calling to boromir to come with him,others halted aragorn ran back calling boromir come
99,"'I am sorry, Frodo! '",i am sorry frodo,sorry frodo
100,"he cried, full of concern.",he cried full of concern,cried full concern
101,"`So much has happened this day and we have such need of haste, that I have forgotten that you were hurt; and Sam too.",so much has happened this day and we have such need of haste that i have forgotten that you were hurt and sam too,much happened day need haste forgotten hurt sam
102,You should have spoken.,you should have spoken,spoken
103,"We have done nothing to ease you, as we ought, though all the orcs of Moria were after us.",we have done nothing to ease you as we ought though all the orcs of moria were after us,done nothing ease ought though orcs moria us
104,Come now!,come now,come
105,A little further on there is a place where we can rest for a little.,a little further on there is a place where we can rest for a little,little place rest little
106,There I will do what I can for you.,there i will do what i can for you,
107,"Come, Boromir!",come boromir,come boromir
108,We will carry them.',we will carry them,carry
109,"Soon afterwards they came upon another stream that ran down from the west, and joined its bubbling water with the hurrying Silverlode.",soon afterwards they came upon another stream that ran down from the west and joined its bubbling water with the hurrying silverlode,soon afterwards came upon another stream ran west joined bubbling water hurrying silverlode
110,"Together they plunged over a fall of green-hued stone, and foamed down into a dell.",together they plunged over a fall of greenhued stone and foamed down into a dell,together plunged fall greenhued stone foamed dell
111,"About it stood fir-trees, short and bent, and its sides were steep and clothed with harts-tongue and shrubs of whortle-berry.",about it stood firtrees short and bent and its sides were steep and clothed with hartstongue and shrubs of whortleberry,stood firtrees short bent sides steep clothed hartstongue shrubs whortleberry
112,At the bottom there was a level space through which the stream flowed noisily over shining pebbles.,at the bottom there was a level space through which the stream flowed noisily over shining pebbles,bottom level space stream flowed noisily shining pebbles
113,Here they rested.,here they rested,rested
114,"It was now nearly three hours after noon, and they had come only a few miles from the Gates.",it was now nearly three hours after noon and they had come only a few miles from the gates,nearly three hours noon come miles gates
115,Already the sun was westering.,already the sun was westering,already sun westering
116,"While Gimli and the two younger hobbits kindled a fire of brush- and fir-wood, and drew water, Aragorn tended Sam and Frodo.",while gimli and the two younger hobbits kindled a fire of brush and firwood and drew water aragorn tended sam and frodo,gimli two younger hobbits kindled fire brush firwood drew water aragorn tended sam frodo
117,"Sam's wound was not deep, but it looked ugly, and Aragorn's face was grave as he examined it.",sams wound was not deep but it looked ugly and aragorns face was grave as he examined it,sams wound deep looked ugly aragorns face grave examined
118,After a moment he looked up with relief.,after a moment he looked up with relief,moment looked relief
119,"'Good luck, Sam! '",good luck sam,good luck sam
120,he said.,he said,said
121,'Many have received worse than this in payment for the slaying of their first orc.,many have received worse than this in payment for the slaying of their first orc,many received worse payment slaying first orc
122,"The cut is not poisoned, as the wounds of orc-blades too often are.",the cut is not poisoned as the wounds of orcblades too often are,cut poisoned wounds orcblades often
123,It should heal well when I have tended it.,it should heal well when i have tended it,heal well tended
124,Bathe it when Gimli has heated water.',bathe it when gimli has heated water,bathe gimli heated water
125,He opened his pouch and drew out some withered leaves.,he opened his pouch and drew out some withered leaves,opened pouch drew withered leaves
126,"`They are dry and some of their virtue has one, he said, but here I have still some of the leaves of _athelas_ that I gathered near Weathertop.",they are dry and some of their virtue has one he said but here i have still some of the leaves of athelas that i gathered near weathertop,dry virtue one said still leaves athelas gathered near weathertop
127,"Crush one in the water, and wash the wound clean, and I will bind it.",crush one in the water and wash the wound clean and i will bind it,crush one water wash wound clean bind
128,Now it is your turn.,now it is your turn,turn
129,Frodo! ',frodo,frodo
130,"'I am all right,' said Frodo, reluctant to have his garments touched.",i am all right said frodo reluctant to have his garments touched,right said frodo reluctant garments touched
131,`AII I needed was some food and a little rest.',aii i needed was some food and a little rest,aii needed food little rest
132,`No! ',no,
133,said Aragorn.,said aragorn,said aragorn
134,`We must have a look and see what the hammer and the anvil have done to you.,we must have a look and see what the hammer and the anvil have done to you,must look see hammer anvil done
135,I still marvel that you are alive at all.',i still marvel that you are alive at all,still marvel alive
136,"Gently he stripped off Frodo's old jacket and worn tunic, and gave a gasp of wonder.",gently he stripped off frodos old jacket and worn tunic and gave a gasp of wonder,gently stripped frodos old jacket worn tunic gave gasp wonder
137,Then he laughed.,then he laughed,laughed
138,The silver corslet shimmered before his eyes like the light upon a rippling sea.,the silver corslet shimmered before his eyes like the light upon a rippling sea,silver corslet shimmered eyes like light upon rippling sea
139,"Carefully he took it off and held it up, and the gems on it glittered like stars.",carefully he took it off and held it up and the gems on it glittered like stars,carefully took held gems glittered like stars
140,and the sound of the shaken rings was like the tinkle of rain in a pool.,and the sound of the shaken rings was like the tinkle of rain in a pool,sound shaken rings like tinkle rain pool
141,"`Look, my friends!'",look my friends,look friends
142,he called.,he called,called
143,`Here's a pretty hobbit-skin to wrap an elven-princeling in!,heres a pretty hobbitskin to wrap an elvenprinceling in,heres pretty hobbitskin wrap elvenprinceling
144,"If it were known that hobbits had such hides, all the hunters of Middle-earth would be riding to the Shire.'",if it were known that hobbits had such hides all the hunters of middleearth would be riding to the shire,known hobbits hides hunters middleearth would riding shire
145,"`And all the arrows of all the hunters in the world would be in vain,' said Gimli, gazing at the mail in wonder.",and all the arrows of all the hunters in the world would be in vain said gimli gazing at the mail in wonder,arrows hunters world would vain said gimli gazing mail wonder
146,`It is a mithril-coat.,it is a mithrilcoat,mithrilcoat
147,Mithril!,mithril,mithril
148,I have never seen or heard tell of one so fair.,i have never seen or heard tell of one so fair,never seen heard tell one fair
149,Is this the coat that Gandalf spoke of?,is this the coat that gandalf spoke of,coat gandalf spoke
150,Then he undervalued it.,then he undervalued it,undervalued
151,But it was well given! ',but it was well given,well given
152,"`I have often wondered what you and Bilbo were doing, so close in his little room,' said Merry.",i have often wondered what you and bilbo were doing so close in his little room said merry,often wondered bilbo close little room said merry
153,'Bless the old hobbit!,bless the old hobbit,bless old hobbit
154,I love him more than ever.,i love him more than ever,love ever
155,I hope we get a chance of telling him about it! ',i hope we get a chance of telling him about it,hope get chance telling
156,There was a dark and blackened bruise on Frodo's right side and breast.,there was a dark and blackened bruise on frodos right side and breast,dark blackened bruise frodos right side breast
157,"Under the mail there was a shirt of soft leather, but at one point the rings had been driven through it into the flesh.",under the mail there was a shirt of soft leather but at one point the rings had been driven through it into the flesh,mail shirt soft leather one point rings driven flesh
158,Frodo's left side also was scored and bruised where he had been hurled against the wall.,frodos left side also was scored and bruised where he had been hurled against the wall,frodos left side also scored bruised hurled wall
159,While the others set the food ready.,while the others set the food ready,others set food ready
160,Aragorn bathed the hurts with water in which athelas was steeped.,aragorn bathed the hurts with water in which athelas was steeped,aragorn bathed hurts water athelas steeped
161,"The pungent fragrance filled the dell, and all those who stooped over the steaming water felt refreshed and strengthened.",the pungent fragrance filled the dell and all those who stooped over the steaming water felt refreshed and strengthened,pungent fragrance filled dell stooped steaming water felt refreshed strengthened
162,"Soon Frodo felt the pain leave him, and his breath grew easy: though he was stiff and sore to the touch for many days.",soon frodo felt the pain leave him and his breath grew easy though he was stiff and sore to the touch for many days,soon frodo felt pain leave breath grew easy though stiff sore touch many days
163,Aragorn bound some soft pads of cloth at his side.,aragorn bound some soft pads of cloth at his side,aragorn bound soft pads cloth side
164,"`The mail is marvellously light,' he said.",the mail is marvellously light he said,mail marvellously light said
165,"`Put it on again, if you can bear it.",put it on again if you can bear it,put bear
166,My heart is glad to know that you have such a coat.,my heart is glad to know that you have such a coat,heart glad know coat
167,"Do not lay it aside, even in sleep, unless fortune brings you where you are safe for a while; and that will seldom chance while your quest lasts.'",do not lay it aside even in sleep unless fortune brings you where you are safe for a while and that will seldom chance while your quest lasts,lay aside even sleep unless fortune brings safe seldom chance quest lasts
168,"When they had eaten, the Company got ready to go on.",when they had eaten the company got ready to go on,eaten company got ready go
169,They put out the fire and hid all traces of it.,they put out the fire and hid all traces of it,put fire hid traces
170,Then climbing out of the dell they took to the road again.,then climbing out of the dell they took to the road again,climbing dell took road
171,They had not gone far before the sun sank behind the westward heights and great shadows crept down the mountain-sides.,they had not gone far before the sun sank behind the westward heights and great shadows crept down the mountainsides,gone far sun sank behind westward heights great shadows crept mountainsides
172,"Dusk veiled their feet, and mist rose in the hollows.",dusk veiled their feet and mist rose in the hollows,dusk veiled feet mist rose hollows
173,Away in the east the evening light lay pale upon the dim lands of distant plain and wood.,away in the east the evening light lay pale upon the dim lands of distant plain and wood,away east evening light lay pale upon dim lands distant plain wood
174,"Sam and Frodo now feeling eased and greatly refreshed were able to go at a fair pace, and with only one brief halt Aragorn led the Company on for nearly three more hours.",sam and frodo now feeling eased and greatly refreshed were able to go at a fair pace and with only one brief halt aragorn led the company on for nearly three more hours,sam frodo feeling eased greatly refreshed able go fair pace one brief halt aragorn led company nearly three hours
175,It was dark.,it was dark,dark
176,Deep night had fallen.,deep night had fallen,deep night fallen
177,"There were many clear stars, hut the fast-waning moon would not be seen till late.",there were many clear stars hut the fastwaning moon would not be seen till late,many clear stars hut fastwaning moon would seen till late
178,"Gimli and Frodo were at the rear, walking softly and not speaking, listening for any sound upon the road behind.",gimli and frodo were at the rear walking softly and not speaking listening for any sound upon the road behind,gimli frodo rear walking softly speaking listening sound upon road behind
179,At length Gimli broke the silence.,at length gimli broke the silence,length gimli broke silence
180,"'Not a sound but the wind,' he said.",not a sound but the wind he said,sound wind said
181,"`There are no goblins near, or my ears are made of wood.",there are no goblins near or my ears are made of wood,goblins near ears made wood
182,It is to be hoped that the Orcs will be content with driving us from Moria.,it is to be hoped that the orcs will be content with driving us from moria,hoped orcs content driving us moria
183,"And maybe that was all their purpose, and they had nothing else to do with us-with the Ring.",and maybe that was all their purpose and they had nothing else to do with uswith the ring,maybe purpose nothing else uswith ring
184,"Though Orcs will often pursue foes for many leagues into the plain, if they have a fallen captain to avenge.'",though orcs will often pursue foes for many leagues into the plain if they have a fallen captain to avenge,though orcs often pursue foes many leagues plain fallen captain avenge
185,Frodo did not answer.,frodo did not answer,frodo answer
186,"He looked at Sting, and the blade was dull.",he looked at sting and the blade was dull,looked sting blade dull
187,"Yet he had heard something, or thought he had.",yet he had heard something or thought he had,yet heard something thought
188,"As soon as the shadows had fallen about them and the road behind was dim, he had heard again the quick patter of feet.",as soon as the shadows had fallen about them and the road behind was dim he had heard again the quick patter of feet,soon shadows fallen road behind dim heard quick patter feet
189,Even now he heard it.,even now he heard it,even heard
190,He turned swiftly.,he turned swiftly,turned swiftly
191,"There were two tiny gleams of light behind, or for a moment he thought he saw them, but at once they slipped aside and vanished.",there were two tiny gleams of light behind or for a moment he thought he saw them but at once they slipped aside and vanished,two tiny gleams light behind moment thought saw slipped aside vanished
192,`What is it? ',what is it,
193,said the dwarf.,said the dwarf,said dwarf
194,`I don't know.',i dont know,dont know
195,answered Frodo.,answered frodo,answered frodo
196,"'I thought I heard feet, and I thought I saw a light-like eyes.",i thought i heard feet and i thought i saw a lightlike eyes,thought heard feet thought saw lightlike eyes
197,"I have thought so often, since we first entered Moria.'",i have thought so often since we first entered moria,thought often since first entered moria
198,Gimli halted and stooped to the ground.,gimli halted and stooped to the ground,gimli halted stooped ground
199,"'I hear nothing but the night-speech of plant and stone,' he said.",i hear nothing but the nightspeech of plant and stone he said,hear nothing nightspeech plant stone said
200,'Come!,come,come
201,Let us hurry!,let us hurry,let us hurry
202,The others are out of sight.',the others are out of sight,others sight
203,The night-wind blew chill up the valley to meet them.,the nightwind blew chill up the valley to meet them,nightwind blew chill valley meet
204,"Before them a wide grey shadow loomed, and they heard an endless rustle of leaves like poplars in the breeze.",before them a wide grey shadow loomed and they heard an endless rustle of leaves like poplars in the breeze,wide grey shadow loomed heard endless rustle leaves like poplars breeze
205,`Lothlórien! ',lothlorien,lothlorien
206,cried Legolas.,cried legolas,cried legolas
207,'Lothlórien!,lothlorien,lothlorien
208,We have come to the eaves of the Golden Wood.,we have come to the eaves of the golden wood,come eaves golden wood
209,Alas that it is winter! ',alas that it is winter,alas winter
210,"Under the night the trees stood tall before them, arched over the road and stream that ran suddenly beneath their spreading boughs.",under the night the trees stood tall before them arched over the road and stream that ran suddenly beneath their spreading boughs,night trees stood tall arched road stream ran suddenly beneath spreading boughs
211,"In the dim light of the stars their stems were grey, and their quivering leaves a hint of fallow gold.",in the dim light of the stars their stems were grey and their quivering leaves a hint of fallow gold,dim light stars stems grey quivering leaves hint fallow gold
212,'Lothlórien! ',lothlorien,lothlorien
213,said Aragorn.,said aragorn,said aragorn
214,'Glad I am to hear again the wind in the trees!,glad i am to hear again the wind in the trees,glad hear wind trees
215,"We are still little more than five leagues from the Gates, but we can go no further.",we are still little more than five leagues from the gates but we can go no further,still little five leagues gates go
216,Here let us hope that the virtue of the Elves will keep us tonight from the peril that comes behind.',here let us hope that the virtue of the elves will keep us tonight from the peril that comes behind,let us hope virtue elves keep us tonight peril comes behind
217,"`If Elves indeed still dwell here in the darkening world,' said Gimli.",if elves indeed still dwell here in the darkening world said gimli,elves indeed still dwell darkening world said gimli
218,"'It is long since any of my own folk journeyed hither back to the land whence we wandered in ages long ago,' said Legolas, 'but we hear that Lórien is not yet deserted, for there is a secret power here that holds evil from the land.",it is long since any of my own folk journeyed hither back to the land whence we wandered in ages long ago said legolas but we hear that lorien is not yet deserted for there is a secret power here that holds evil from the land,long since folk journeyed hither back land whence wandered ages long ago said legolas hear lorien yet deserted secret power holds evil land
219,"Nevertheless its folk are seldom seen, and maybe they dwell now deep in the woods and far from the northern border.'",nevertheless its folk are seldom seen and maybe they dwell now deep in the woods and far from the northern border,nevertheless folk seldom seen maybe dwell deep woods far northern border
220,"'Indeed deep in the wood they dwell,' said Aragorn, and sighed as if some memory stirred in him.",indeed deep in the wood they dwell said aragorn and sighed as if some memory stirred in him,indeed deep wood dwell said aragorn sighed memory stirred
221,`We must fend for ourselves tonight.,we must fend for ourselves tonight,must fend tonight
222,"We will go forward a short way, until the trees are all about us, and then we will turn aside from the path and seek a place to rest in.'",we will go forward a short way until the trees are all about us and then we will turn aside from the path and seek a place to rest in,go forward short way trees us turn aside path seek place rest
223,He stepped forward; but Boromir stood irresolute and did not follow.,he stepped forward but boromir stood irresolute and did not follow,stepped forward boromir stood irresolute follow
224,'Is there no other way? ',is there no other way,way
225,he said.,he said,said
226,`What other fairer way would you desire? ',what other fairer way would you desire,fairer way would desire
227,said Aragorn.,said aragorn,said aragorn
228,"`A plain road, though it led through a hedge of swords,' said Boromir.",a plain road though it led through a hedge of swords said boromir,plain road though led hedge swords said boromir
229,"`By strange paths has this Company been led, and so far to evil fortune.",by strange paths has this company been led and so far to evil fortune,strange paths company led far evil fortune
230,"Against my will we passed under the shades of Moria, to our loss.",against my will we passed under the shades of moria to our loss,passed shades moria loss
231,"And now we must enter the Golden Wood, you say.",and now we must enter the golden wood you say,must enter golden wood say
232,"But of that perilous land we have heard in Gondor, and it is said that few come out who once go in; and of that few none have escaped unscathed.'",but of that perilous land we have heard in gondor and it is said that few come out who once go in and of that few none have escaped unscathed,perilous land heard gondor said come go none escaped unscathed
233,"`Say not _unscathed_, but if you say _unchanged_, then maybe you will speak the truth said Aragorn.",say not unscathed but if you say unchanged then maybe you will speak the truth said aragorn,say unscathed say unchanged maybe speak truth said aragorn
234,"But lore wanes in Gondor, Boromir, if in the city of those who once were wise they now speak evil of Lothlórien.",but lore wanes in gondor boromir if in the city of those who once were wise they now speak evil of lothlorien,lore wanes gondor boromir city wise speak evil lothlorien
235,"Believe what you will, there is no other way for us  unless you would go back to Moria-gate, or scale the pathless mountains, or swim the Great River all alone.'",believe what you will there is no other way for us unless you would go back to moriagate or scale the pathless mountains or swim the great river all alone,believe way us unless would go back moriagate scale pathless mountains swim great river alone
236,`Then lead on! ',then lead on,lead
237,said Boromir.,said boromir,said boromir
238,`But it is perilous.',but it is perilous,perilous
239,"`Perilous indeed,' said Aragorn, 'fair and perilous; but only evil need fear it, or those who bring some evil with them.",perilous indeed said aragorn fair and perilous but only evil need fear it or those who bring some evil with them,perilous indeed said aragorn fair perilous evil need fear bring evil
240,Follow me! ',follow me,follow
