sentence_id,sentence,cleaned_sentence,tokens
48,The black figures fled from the house.,the black figures fled from the house,black figures fled house
49,"One of them let fall a hobbit-cloak on the step, as he ran.",one of them let fall a hobbitcloak on the step as he ran,one let fall hobbitcloak step ran
50,"In the lane the noise of hoofs broke out, and gathering to a gallop, went hammering away into the darkness.",in the lane the noise of hoofs broke out and gathering to a gallop went hammering away into the darkness,lane noise hoofs broke gathering gallop went hammering away darkness
51,"All about Crickhollow there was the sound of horns blowing, and voices crying and feet running.",all about crickhollow there was the sound of horns blowing and voices crying and feet running,crickhollow sound horns blowing voices crying feet running
52,But the Black Riders rode like a gale to the North-gate.,but the black riders rode like a gale to the northgate,black riders rode like gale northgate
53,Let the little people blow!,let the little people blow,let little people blow
54,Sauron would deal with them later.,sauron would deal with them later,sauron would deal later
55,Meanwhile they had another errand: they knew now that the house was empty and the Ring had gone.,meanwhile they had another errand they knew now that the house was empty and the ring had gone,meanwhile another errand knew house empty ring gone
56,They rode down the guards at the gate and vanished from the Shire.,they rode down the guards at the gate and vanished from the shire,rode guards gate vanished shire
57,"In the early night Frodo woke from deep sleep, suddenly, as if some sound or presence had disturbed him.",in the early night frodo woke from deep sleep suddenly as if some sound or presence had disturbed him,early night frodo woke deep sleep suddenly sound presence disturbed
58,"He saw that Strider was sitting alert in his chair: his eyes gleamed in the light of the fire, which had been tended and was burning brightly; but he made no sign or movement.",he saw that strider was sitting alert in his chair his eyes gleamed in the light of the fire which had been tended and was burning brightly but he made no sign or movement,saw strider sitting alert chair eyes gleamed light fire tended burning brightly made sign movement
59,Frodo soon went to sleep again; but his dreams were again troubled with the noise of wind and of galloping hoofs.,frodo soon went to sleep again but his dreams were again troubled with the noise of wind and of galloping hoofs,frodo soon went sleep dreams troubled noise wind galloping hoofs
60,The wind seemed to be curling round the house and shaking it; and far off he heard a horn blowing wildly.,the wind seemed to be curling round the house and shaking it and far off he heard a horn blowing wildly,wind seemed curling round house shaking far heard horn blowing wildly
61,"He opened his eyes, and heard a cock crowing lustily in the inn-yard.",he opened his eyes and heard a cock crowing lustily in the innyard,opened eyes heard cock crowing lustily innyard
62,Strider had drawn the curtains and pushed back the shutters with a clang.,strider had drawn the curtains and pushed back the shutters with a clang,strider drawn curtains pushed back shutters clang
63,"The first grey light of day was in the room, and a cold air was coming through the open window.",the first grey light of day was in the room and a cold air was coming through the open window,first grey light day room cold air coming open window
64,"As soon as Strider had roused them all, he led the way to their bedrooms.",as soon as strider had roused them all he led the way to their bedrooms,soon strider roused led way bedrooms
65,"When they saw them they were glad that they had taken his advice: the windows had been forced open and were swinging, and the curtains were flapping; the beds were tossed about, and the bolsters slashed and flung upon the floor; the brown mat was torn to pieces.",when they saw them they were glad that they had taken his advice the windows had been forced open and were swinging and the curtains were flapping the beds were tossed about and the bolsters slashed and flung upon the floor the brown mat was torn to pieces,saw glad taken advice windows forced open swinging curtains flapping beds tossed bolsters slashed flung upon floor brown mat torn pieces
66,Strider immediately went to fetch the landlord.,strider immediately went to fetch the landlord,strider immediately went fetch landlord
67,Poor Mr. Butterbur looked sleepy and frightened.,poor mr butterbur looked sleepy and frightened,poor mr butterbur looked sleepy frightened
68,"He had hardly closed his eyes all night (so he said), but he had never heard a sound.",he had hardly closed his eyes all night so he said but he had never heard a sound,hardly closed eyes night said never heard sound
69,'Never has such a thing happened in my time!',never has such a thing happened in my time,never thing happened time
70,"he cried, raising his hands in horror.",he cried raising his hands in horror,cried raising hands horror
71,"'Guests unable to sleep in their beds, and good bolsters ruined and all!",guests unable to sleep in their beds and good bolsters ruined and all,guests unable sleep beds good bolsters ruined
72,What are we coming to?',what are we coming to,coming
73,"'Dark times,' said Strider.",dark times said strider,dark times said strider
74,"'But for the present you may be left in peace, when you have got rid of us.",but for the present you may be left in peace when you have got rid of us,present may left peace got rid us
75,We will leave at once.,we will leave at once,leave
76,Never mind about breakfast: a drink and a bite standing will have to do.,never mind about breakfast a drink and a bite standing will have to do,never mind breakfast drink bite standing
77,We shall be packed in a few minutes.',we shall be packed in a few minutes,shall packed minutes
78,"Mr. Butterbur hurried off to see that their ponies were got ready, and to fetch them a 'bite'.",mr butterbur hurried off to see that their ponies were got ready and to fetch them a bite,mr butterbur hurried see ponies got ready fetch bite
79,But very soon he came back in dismay.,but very soon he came back in dismay,soon came back dismay
80,The ponies had vanished!,the ponies had vanished,ponies vanished
81,"The stable-doors had all been opened in the night, and they were gone: not only Merry's ponies, but every other horse and beast in the place.",the stabledoors had all been opened in the night and they were gone not only merrys ponies but every other horse and beast in the place,stabledoors opened night gone merrys ponies every horse beast place
82,Frodo was crushed by the news.,frodo was crushed by the news,frodo crushed news
83,"How could they hope to reach Rivendell on foot, pursued by mounted enemies?",how could they hope to reach rivendell on foot pursued by mounted enemies,could hope reach rivendell foot pursued mounted enemies
84,They might as well set out for the Moon.,they might as well set out for the moon,might well set moon
85,"Strider sat silent for a while, looking at the hobbits, as if he was weighing up their strength and courage.",strider sat silent for a while looking at the hobbits as if he was weighing up their strength and courage,strider sat silent looking hobbits weighing strength courage
86,"'Ponies would not help us to escape horsemen,' he said at last, thoughtfully, as if he guessed what Frodo had in mind.",ponies would not help us to escape horsemen he said at last thoughtfully as if he guessed what frodo had in mind,ponies would help us escape horsemen said last thoughtfully guessed frodo mind
87,"'We should not go much slower on foot, not on the roads that I mean to take.",we should not go much slower on foot not on the roads that i mean to take,go much slower foot roads mean take
88,I was going to walk in any case.,i was going to walk in any case,going walk case
89,It is the food and stores that trouble me.,it is the food and stores that trouble me,food stores trouble
90,"We cannot count on getting anything to eat between here and Rivendell, except what we take with us; and we ought to take plenty to spare; for we may be delayed, or forced to go round-about, far out of the direct way.",we cannot count on getting anything to eat between here and rivendell except what we take with us and we ought to take plenty to spare for we may be delayed or forced to go roundabout far out of the direct way,count getting anything eat rivendell except take us ought take plenty spare may delayed forced go roundabout far direct way
91,How much are you prepared to carry on your backs?',how much are you prepared to carry on your backs,much prepared carry backs
92,"'As much as we must,' said Pippin with a sinking heart, but trying to show that he was tougher than he looked (or felt).",as much as we must said pippin with a sinking heart but trying to show that he was tougher than he looked or felt,much must said pippin sinking heart trying show tougher looked felt
93,"'I can carry enough for two,' said Sam defiantly.",i can carry enough for two said sam defiantly,carry enough two said sam defiantly
94,"'Can't anything be done, Mr.",cant anything be done mr,cant anything done mr
95,Butterbur?',butterbur,butterbur
96,asked Frodo.,asked frodo,asked frodo
97,"'Can't we get a couple of ponies in the village, or even one just for the baggage?",cant we get a couple of ponies in the village or even one just for the baggage,cant get couple ponies village even one baggage
98,"I don't suppose we could hire them, but we might be able to buy them,' he added, doubtfully, wondering if he could afford it.",i dont suppose we could hire them but we might be able to buy them he added doubtfully wondering if he could afford it,dont suppose could hire might able buy added doubtfully wondering could afford
99,"'I doubt it,' said the landlord unhappily.",i doubt it said the landlord unhappily,doubt said landlord unhappily
100,"'The two or three riding-ponies that there were in Bree were stabled in my yard, and they're gone.",the two or three ridingponies that there were in bree were stabled in my yard and theyre gone,two three ridingponies bree stabled yard theyre gone
101,"As for other animals, horses or ponies for draught or what not, there are very few of them in Bree, and they won't be for sale.",as for other animals horses or ponies for draught or what not there are very few of them in bree and they wont be for sale,animals horses ponies draught bree wont sale
102,But I'll do what I can.,but ill do what i can,ill
103,I'll rout out Bob and send him round as soon as may be.',ill rout out bob and send him round as soon as may be,ill rout bob send round soon may
104,"'Yes,' said Strider reluctantly, 'you had better do that.",yes said strider reluctantly you had better do that,yes said strider reluctantly better
105,I am afraid we shall have to try to get one pony at least.,i am afraid we shall have to try to get one pony at least,afraid shall try get one pony least
106,"But so ends all hope of starting early, and slipping away quietly!",but so ends all hope of starting early and slipping away quietly,ends hope starting early slipping away quietly
107,We might as well have blown a horn to announce our departure.,we might as well have blown a horn to announce our departure,might well blown horn announce departure
108,"That was part of their plan, no doubt.'",that was part of their plan no doubt,part plan doubt
109,"'There is one crumb of comfort,' said Merry, 'and more than a crumb, I hope: we can have breakfast while we wait  and sit down to it.",there is one crumb of comfort said merry and more than a crumb i hope we can have breakfast while we wait and sit down to it,one crumb comfort said merry crumb hope breakfast wait sit
110,Let's get hold of Nob!',lets get hold of nob,lets get hold nob
111,In the end there was more than three hours' delay.,in the end there was more than three hours delay,end three hours delay
112,Bob came back with the report that no horse or pony was to be got for love or money in the neighbourhood  except one: Bill Ferny had one that he might possibly sell.,bob came back with the report that no horse or pony was to be got for love or money in the neighbourhood except one bill ferny had one that he might possibly sell,bob came back report horse pony got love money neighbourhood except one bill ferny one might possibly sell
113,"'A poor old half-starved creature it is,' said Bob; 'but he won't part with it for less than thrice its worth, seeing how you're placed, not if I knows Bill Ferny.'",a poor old halfstarved creature it is said bob but he wont part with it for less than thrice its worth seeing how youre placed not if i knows bill ferny,poor old halfstarved creature said bob wont part less thrice worth seeing youre placed knows bill ferny
114,'Bill Ferny?',bill ferny,bill ferny
115,said Frodo.,said frodo,said frodo
116,'Isn't there some trick?,isnt there some trick,isnt trick
117,"Wouldn't the beast bolt back to him with all our stuff, or help in tracking us, or something?'",wouldnt the beast bolt back to him with all our stuff or help in tracking us or something,wouldnt beast bolt back stuff help tracking us something
118,"'I wonder,' said Strider.",i wonder said strider,wonder said strider
119,"'But I cannot imagine any animal running home to him, once it got away.",but i cannot imagine any animal running home to him once it got away,imagine animal running home got away
120,I fancy this is only an afterthought of kind Master Ferny's: just a way of increasing his profits from the affair.,i fancy this is only an afterthought of kind master fernys just a way of increasing his profits from the affair,fancy afterthought kind master fernys way increasing profits affair
121,The chief danger is that the poor beast is probably at death's door.,the chief danger is that the poor beast is probably at deaths door,chief danger poor beast probably deaths door
122,But there does not seem any choice.,but there does not seem any choice,seem choice
123,What does he want for it?',what does he want for it,want
124,Bill Ferny's price was twelve silver pennies; and that was indeed at least three times the pony's value in those pans.,bill fernys price was twelve silver pennies and that was indeed at least three times the ponys value in those pans,bill fernys price twelve silver pennies indeed least three times ponys value pans
125,"It proved to be a bony, underfed, and dispirited animal; but it did not look like dying just yet.",it proved to be a bony underfed and dispirited animal but it did not look like dying just yet,proved bony underfed dispirited animal look like dying yet
126,"Mr. Butterbur paid for it himself, and offered Merry another eighteen pence as some compensation for the lost animals.",mr butterbur paid for it himself and offered merry another eighteen pence as some compensation for the lost animals,mr butterbur paid offered merry another eighteen pence compensation lost animals
127,"He was an honest man, and well-off as things were reckoned in Bree; but thirty silver pennies was a sore blow to him, and being cheated by Bill Ferny made it harder to bear.",he was an honest man and welloff as things were reckoned in bree but thirty silver pennies was a sore blow to him and being cheated by bill ferny made it harder to bear,honest man welloff things reckoned bree thirty silver pennies sore blow cheated bill ferny made harder bear
128,As a matter of fact he came out on the right side in the end.,as a matter of fact he came out on the right side in the end,matter fact came right side end
129,It turned out later that only one horse had been actually stolen.,it turned out later that only one horse had been actually stolen,turned later one horse actually stolen
130,"The others had been driven off, or had bolted in terror, and were found wandering in different corners of the Bree-land.",the others had been driven off or had bolted in terror and were found wandering in different corners of the breeland,others driven bolted terror found wandering different corners breeland
131,"Merry's ponies had escaped altogether, and eventually (having a good deal of sense) they made their way to the Downs in search of Fatty Lumpkin.",merrys ponies had escaped altogether and eventually having a good deal of sense they made their way to the downs in search of fatty lumpkin,merrys ponies escaped altogether eventually good deal sense made way downs search fatty lumpkin
132,"So they came under the care of Tom Bombadil for a while, and were well-off.",so they came under the care of tom bombadil for a while and were welloff,came care tom bombadil welloff
133,"But when news of the events at Bree came to Tom's ears, he sent them to Mr. Butterbur, who thus got five good beasts at a very fair price.",but when news of the events at bree came to toms ears he sent them to mr butterbur who thus got five good beasts at a very fair price,news events bree came toms ears sent mr butterbur thus got five good beasts fair price
134,"They had to work harder in Bree, but Bob treated them well; so on the whole they were lucky: they missed a dark and dangerous journey.",they had to work harder in bree but bob treated them well so on the whole they were lucky they missed a dark and dangerous journey,work harder bree bob treated well whole lucky missed dark dangerous journey
135,But they never came to Rivendell.,but they never came to rivendell,never came rivendell
136,"However, in the meanwhile for all Mr. Butterbur knew his money was gone for good, or for bad.",however in the meanwhile for all mr butterbur knew his money was gone for good or for bad,however meanwhile mr butterbur knew money gone good bad
137,And he had other troubles.,and he had other troubles,troubles
138,For there was a great commotion as soon as the remaining guests were astir and heard news of the raid on the inn.,for there was a great commotion as soon as the remaining guests were astir and heard news of the raid on the inn,great commotion soon remaining guests astir heard news raid inn
139,"The southern travellers had lost several horses and blamed the innkeeper loudly, until it became known that one of their own number had also disappeared in the night, none other than Bill Ferny's squint-eyed companion.",the southern travellers had lost several horses and blamed the innkeeper loudly until it became known that one of their own number had also disappeared in the night none other than bill fernys squinteyed companion,southern travellers lost several horses blamed innkeeper loudly became known one number also disappeared night none bill fernys squinteyed companion
140,Suspicion fell on him at once.,suspicion fell on him at once,suspicion fell
141,"'If you pick up with a horse-thief, and bring him to my house,' said Butterbur angrily, 'you ought to pay for all the damage yourselves and not come shouting at me.",if you pick up with a horsethief and bring him to my house said butterbur angrily you ought to pay for all the damage yourselves and not come shouting at me,pick horsethief bring house said butterbur angrily ought pay damage come shouting
142,Go and ask Ferny where your handsome friend is!',go and ask ferny where your handsome friend is,go ask ferny handsome friend
143,"But it appeared that he was nobody's friend, and nobody could recollect when he had joined their party.",but it appeared that he was nobodys friend and nobody could recollect when he had joined their party,appeared nobodys friend nobody could recollect joined party
144,"After their breakfast the hobbits had to re-pack, and get together further supplies for the longer journey they were now expecting.",after their breakfast the hobbits had to repack and get together further supplies for the longer journey they were now expecting,breakfast hobbits repack get together supplies longer journey expecting
145,It was close on ten o'clock before they at last got off.,it was close on ten oclock before they at last got off,close ten oclock last got
146,By that time the whole of Bree was buzzing with excitement.,by that time the whole of bree was buzzing with excitement,time whole bree buzzing excitement
147,"Frodo's vanishing trick; the appearance of the black horsemen; the robbing of the stables; and not least the news that Strider the Ranger had joined the mysterious hobbits, made such a tale as would last for many uneventful years.",frodos vanishing trick the appearance of the black horsemen the robbing of the stables and not least the news that strider the ranger had joined the mysterious hobbits made such a tale as would last for many uneventful years,frodos vanishing trick appearance black horsemen robbing stables least news strider ranger joined mysterious hobbits made tale would last many uneventful years
148,"Most of the inhabitants of Bree and Staddle, and many even from Combe and Archet, were crowded in the road to see the travellers start.",most of the inhabitants of bree and staddle and many even from combe and archet were crowded in the road to see the travellers start,inhabitants bree staddle many even combe archet crowded road see travellers start
149,The other guests in the inn were at the doors or hanging out of the windows.,the other guests in the inn were at the doors or hanging out of the windows,guests inn doors hanging windows
150,"Strider had changed his mind, and he decided to leave Bree by the main road.",strider had changed his mind and he decided to leave bree by the main road,strider changed mind decided leave bree main road
151,"Any attempt to set off across country at once would only make matters worse: half the inhabitants would follow them, to see what they were up to, and to prevent them from trespassing.",any attempt to set off across country at once would only make matters worse half the inhabitants would follow them to see what they were up to and to prevent them from trespassing,attempt set across country would make matters worse half inhabitants would follow see prevent trespassing
152,"They said farewell to Nob and Bob, and took leave of Mr. Butterbur with many thanks.",they said farewell to nob and bob and took leave of mr butterbur with many thanks,said farewell nob bob took leave mr butterbur many thanks
153,"'I hope we shall meet again some day, when things are merry once more,' said Frodo.",i hope we shall meet again some day when things are merry once more said frodo,hope shall meet day things merry said frodo
154,'I should like nothing better than to stay in your house in peace for a while.',i should like nothing better than to stay in your house in peace for a while,like nothing better stay house peace
155,"They tramped off, anxious and downhearted, under the eyes of the crowd.",they tramped off anxious and downhearted under the eyes of the crowd,tramped anxious downhearted eyes crowd
156,"Not all the faces were friendly, nor all the words that were shouted.",not all the faces were friendly nor all the words that were shouted,faces friendly words shouted
157,"But Strider seemed to be held in awe by most of the Bree-landers, and those that he stared at shut their mouths and drew away.",but strider seemed to be held in awe by most of the breelanders and those that he stared at shut their mouths and drew away,strider seemed held awe breelanders stared shut mouths drew away
158,"He walked in front with Frodo; next came Merry and Pippin; and last came Sam leading the pony, which was laden with as much of their baggage as they had the heart to give it; but already it looked less dejected, as if it approved of the change in its fortunes.",he walked in front with frodo next came merry and pippin and last came sam leading the pony which was laden with as much of their baggage as they had the heart to give it but already it looked less dejected as if it approved of the change in its fortunes,walked front frodo next came merry pippin last came sam leading pony laden much baggage heart give already looked less dejected approved change fortunes
159,Sam was chewing an apple thoughtfully.,sam was chewing an apple thoughtfully,sam chewing apple thoughtfully
160,He had a pocket full of them: a parting present from Nob and Bob.,he had a pocket full of them a parting present from nob and bob,pocket full parting present nob bob
161,"'Apples for walking, and a pipe for sitting,' he said.",apples for walking and a pipe for sitting he said,apples walking pipe sitting said
162,'But I reckon I'll miss them both before long.',but i reckon ill miss them both before long,reckon ill miss long
163,"The hobbits took no notice of the inquisitive heads that peeped out of doors, or popped over walls and fences, as they passed.",the hobbits took no notice of the inquisitive heads that peeped out of doors or popped over walls and fences as they passed,hobbits took notice inquisitive heads peeped doors popped walls fences passed
164,"But as they drew near to the further gate, Frodo saw a dark ill-kept house behind a thick hedge: the last house in the village.",but as they drew near to the further gate frodo saw a dark illkept house behind a thick hedge the last house in the village,drew near gate frodo saw dark illkept house behind thick hedge last house village
165,"In one of the windows he caught a glimpse of a sallow face with sly, slanting eyes; but it vanished at once.",in one of the windows he caught a glimpse of a sallow face with sly slanting eyes but it vanished at once,one windows caught glimpse sallow face sly slanting eyes vanished
166,'So that's where that southerner is hiding!',so thats where that southerner is hiding,thats southerner hiding
167,he thought.,he thought,thought
168,'He looks more than half like a goblin.',he looks more than half like a goblin,looks half like goblin
169,Over the hedge another man was staring boldly.,over the hedge another man was staring boldly,hedge another man staring boldly
170,"He had heavy black brows, and dark scornful eyes; his large mouth curled in a sneer.",he had heavy black brows and dark scornful eyes his large mouth curled in a sneer,heavy black brows dark scornful eyes large mouth curled sneer
171,He was smoking a short black pipe.,he was smoking a short black pipe,smoking short black pipe
172,As they approached he took it out of his mouth and spat.,as they approached he took it out of his mouth and spat,approached took mouth spat
173,"'Morning, Longshanks!'",morning longshanks,morning longshanks
174,he said.,he said,said
175,'Off early?,off early,early
176,Found some friends at last?',found some friends at last,found friends last
177,"Strider nodded, but did not answer.",strider nodded but did not answer,strider nodded answer
178,"'Morning, my little friends!'",morning my little friends,morning little friends
179,he said to the others.,he said to the others,said others
180,'I suppose you know who you've taken up with?,i suppose you know who youve taken up with,suppose know youve taken
181,"That's Stick-at-naught Strider, that is!",thats stickatnaught strider that is,thats stickatnaught strider
182,Though I've heard other names not so pretty.,though ive heard other names not so pretty,though ive heard names pretty
183,Watch out tonight!,watch out tonight,watch tonight
184,"And you, Sammie, don't go ill-treating my poor old pony!",and you sammie dont go illtreating my poor old pony,sammie dont go illtreating poor old pony
185,Pah!',pah,pah
186,He spat again.,he spat again,spat
187,Sam turned quickly.,sam turned quickly,sam turned quickly
188,'And you.,and you,
189,"Ferny,' he said, 'put your ugly face out of sight, or it will get hurt.'",ferny he said put your ugly face out of sight or it will get hurt,ferny said put ugly face sight get hurt
190,"With a sudden flick, quick as lightning, an apple left his hand and hit Bill square on the nose.",with a sudden flick quick as lightning an apple left his hand and hit bill square on the nose,sudden flick quick lightning apple left hand hit bill square nose
191,"He ducked too late, and curses came from behind the hedge.",he ducked too late and curses came from behind the hedge,ducked late curses came behind hedge
192,"'Waste of a good apple,' said Sam regretfully, and strode on.",waste of a good apple said sam regretfully and strode on,waste good apple said sam regretfully strode
193,At last they left the village behind.,at last they left the village behind,last left village behind
194,The escort of children and stragglers that had followed them got tired and turned back at the South-gate.,the escort of children and stragglers that had followed them got tired and turned back at the southgate,escort children stragglers followed got tired turned back southgate
195,"Passing through, they kept on along the Road for some miles.",passing through they kept on along the road for some miles,passing kept along road miles
196,"It bent to the left, curving back into its eastward line as it rounded the feet of Bree-hill, and then it began to run swiftly downwards into wooded country.",it bent to the left curving back into its eastward line as it rounded the feet of breehill and then it began to run swiftly downwards into wooded country,bent left curving back eastward line rounded feet breehill began run swiftly downwards wooded country
197,"To their left they could see some of the houses and hobbit-holes of Staddle on the gentler south-eastern slopes of the hill; down in a deep hollow away north of the Road there were wisps of rising smoke that showed where Combe lay;
     Archet was hidden in the trees beyond.",to their left they could see some of the houses and hobbitholes of staddle on the gentler southeastern slopes of the hill down in a deep hollow away north of the road there were wisps of rising smoke that showed where combe lay archet was hidden in the trees beyond,left could see houses hobbitholes staddle gentler southeastern slopes hill deep hollow away north road wisps rising smoke showed combe lay archet hidden trees beyond
198,"After the Road had run down some way, and had left Bree-hill standing tall and brown behind, they came on a narrow track that led off towards the North.",after the road had run down some way and had left breehill standing tall and brown behind they came on a narrow track that led off towards the north,road run way left breehill standing tall brown behind came narrow track led towards north
199,"'This is where we leave the open and take to cover,' said Strider.",this is where we leave the open and take to cover said strider,leave open take cover said strider
200,"'Not a ""short cut"", I hope,' said Pippin.",not a short cut i hope said pippin,short cut hope said pippin
201,'Our last short cut through woods nearly ended in disaster.',our last short cut through woods nearly ended in disaster,last short cut woods nearly ended disaster
202,"'Ah, but you had not got me with you then,' laughed Strider.",ah but you had not got me with you then laughed strider,ah got laughed strider
203,"'My cuts, short or long, don't go wrong.'",my cuts short or long dont go wrong,cuts short long dont go wrong
204,He took a look up and down the Road.,he took a look up and down the road,took look road
205,No one was in sight; and he led the way quickly down towards the wooded valley.,no one was in sight and he led the way quickly down towards the wooded valley,one sight led way quickly towards wooded valley
206,"His plan, as far as they could understand it without knowing the country, was to go towards Archet at first, but to bear right and pass it on the east, and then to steer as straight as he could over the wild lands to Weathertop Hill.",his plan as far as they could understand it without knowing the country was to go towards archet at first but to bear right and pass it on the east and then to steer as straight as he could over the wild lands to weathertop hill,plan far could understand without knowing country go towards archet first bear right pass east steer straight could wild lands weathertop hill
207,"In that way they would, if all went well, cut off a great loop of the Road, which further on bent southwards to avoid the Midgewater Marshes.",in that way they would if all went well cut off a great loop of the road which further on bent southwards to avoid the midgewater marshes,way would went well cut great loop road bent southwards avoid midgewater marshes
208,"But, of course, they would have to pass through the marshes themselves, and Strider's description of them was not encouraging.",but of course they would have to pass through the marshes themselves and striders description of them was not encouraging,course would pass marshes striders description encouraging
209,"However, in the meanwhile, walking was not unpleasant.",however in the meanwhile walking was not unpleasant,however meanwhile walking unpleasant
210,"Indeed, if it had not been for the disturbing events of the night before, they would have enjoyed this pan of the journey better than any up to that time.",indeed if it had not been for the disturbing events of the night before they would have enjoyed this pan of the journey better than any up to that time,indeed disturbing events night would enjoyed pan journey better time
211,"The sun was shining, clear but not too hot.",the sun was shining clear but not too hot,sun shining clear hot
212,"The woods in the valley were still leafy and full of colour, and seemed peaceful and wholesome.",the woods in the valley were still leafy and full of colour and seemed peaceful and wholesome,woods valley still leafy full colour seemed peaceful wholesome
213,"Strider guided them confidently among the many crossing paths, although left to themselves they would soon have been at a loss.",strider guided them confidently among the many crossing paths although left to themselves they would soon have been at a loss,strider guided confidently among many crossing paths although left would soon loss
214,"He was taking a wandering course with many turns and doublings, to put off any pursuit.",he was taking a wandering course with many turns and doublings to put off any pursuit,taking wandering course many turns doublings put pursuit
