sentence_id,sentence,cleaned_sentence,tokens
113,"'Eight out of the Nine are accounted for at least,' said Gandalf.",eight out of the nine are accounted for at least said gandalf,eight nine accounted least said gandalf
114,"'It is rash to be too sure, yet I think that we may hope now that the Ringwraiths were scattered, and have been obliged to return as best they could to their Master in Mordor, empty and shapeless.",it is rash to be too sure yet i think that we may hope now that the ringwraiths were scattered and have been obliged to return as best they could to their master in mordor empty and shapeless,rash sure yet think may hope ringwraiths scattered obliged return best could master mordor empty shapeless
115,"`If that is so, it will be some time before they can begin the hunt again.",if that is so it will be some time before they can begin the hunt again,time begin hunt
116,"Of course the Enemy has other servants, but they will have to journey all the way to the borders of Rivendell before they can pick up our trail.",of course the enemy has other servants but they will have to journey all the way to the borders of rivendell before they can pick up our trail,course enemy servants journey way borders rivendell pick trail
117,And if we are careful that will be hard to find.,and if we are careful that will be hard to find,careful hard find
118,But we must delay no longer.',but we must delay no longer,must delay longer
119,Elrond summoned the hobbits to him.,elrond summoned the hobbits to him,elrond summoned hobbits
120,He looked gravely at Frodo.,he looked gravely at frodo,looked gravely frodo
121,"'The time has come,' he said.",the time has come he said,time come said
122,"`If the Ring is to set out, it must go soon.",if the ring is to set out it must go soon,ring set must go soon
123,But those who go with it must not count on their errand being aided by war or force.,but those who go with it must not count on their errand being aided by war or force,go must count errand aided war force
124,They must pass into the domain of the Enemy far from aid.,they must pass into the domain of the enemy far from aid,must pass domain enemy far aid
125,"Do you still hold to your word, Frodo, that you will be the Ring-bearer?'",do you still hold to your word frodo that you will be the ringbearer,still hold word frodo ringbearer
126,"'I do,' said Frodo.",i do said frodo,said frodo
127,`I will go with Sam.',i will go with sam,go sam
128,"`Then I cannot help you much, not even with counsel,' said Elrond.",then i cannot help you much not even with counsel said elrond,help much even counsel said elrond
129,`I can foresee very little of your road; and how your task is to be achieved I do not know.,i can foresee very little of your road and how your task is to be achieved i do not know,foresee little road task achieved know
130,"The Shadow has crept now to the feet of the Mountains, and draws nigh even to the borders of Greyflood; and under the Shadow all is dark to me.",the shadow has crept now to the feet of the mountains and draws nigh even to the borders of greyflood and under the shadow all is dark to me,shadow crept feet mountains draws nigh even borders greyflood shadow dark
131,"You will meet many foes, some open, and some disguised; and you may find friends upon your way when you least look for it.",you will meet many foes some open and some disguised and you may find friends upon your way when you least look for it,meet many foes open disguised may find friends upon way least look
132,"I will send out messages, such as I can contrive, to those whom I know in the wide world; but so perilous are the lands now become that some may well miscarry, or come no quicker than you yourself.",i will send out messages such as i can contrive to those whom i know in the wide world but so perilous are the lands now become that some may well miscarry or come no quicker than you yourself,send messages contrive know wide world perilous lands become may well miscarry come quicker
133,"`And I will choose you companions to go with you, as far as they will or fortune allows.",and i will choose you companions to go with you as far as they will or fortune allows,choose companions go far fortune allows
134,"The number must be few, since your hope is in speed and secrecy.",the number must be few since your hope is in speed and secrecy,number must since hope speed secrecy
135,"Had I a host of Elves in armour of the Elder Days, it would avail little, save to arouse the power of Mordor.",had i a host of elves in armour of the elder days it would avail little save to arouse the power of mordor,host elves armour elder days would avail little save arouse power mordor
136,`The Company of the Ring shall be Nine; and the Nine Walkers shall be set against the Nine Riders that are evil.,the company of the ring shall be nine and the nine walkers shall be set against the nine riders that are evil,company ring shall nine nine walkers shall set nine riders evil
137,"With you and your faithful servant, Gandalf will go; for this shall be his great task, and maybe the end of his labours.",with you and your faithful servant gandalf will go for this shall be his great task and maybe the end of his labours,faithful servant gandalf go shall great task maybe end labours
138,"`For the rest, they shall represent the other Free Peoples of the World: Elves, Dwarves, and Men.",for the rest they shall represent the other free peoples of the world elves dwarves and men,rest shall represent free peoples world elves dwarves men
139,Legolas shall be for the Elves; and Gimli son of Glóin for the Dwarves.,legolas shall be for the elves and gimli son of gloin for the dwarves,legolas shall elves gimli son gloin dwarves
140,"They are willing to go at least to the passes of the Mountains, and maybe beyond.",they are willing to go at least to the passes of the mountains and maybe beyond,willing go least passes mountains maybe beyond
141,"For men you shall have Aragorn son of Arathorn, for the Ring of Isildur concerns him closely.'",for men you shall have aragorn son of arathorn for the ring of isildur concerns him closely,men shall aragorn son arathorn ring isildur concerns closely
142,`Strider!',strider,strider
143,said Frodo.,said frodo,said frodo
144,"'Yes,' he said with a smile.",yes he said with a smile,yes said smile
145,"`I ask leave once again to be your companion, Frodo.'",i ask leave once again to be your companion frodo,ask leave companion frodo
146,"`I would have begged you to come,' said Frodo, 'only I thought you were going to Minas Tirith with Boromir.'",i would have begged you to come said frodo only i thought you were going to minas tirith with boromir,would begged come said frodo thought going minas tirith boromir
147,"`I am,' said Aragorn.",i am said aragorn,said aragorn
148,`And the Sword-that-was-Broken shall be reforged ere I set out to war.,and the swordthatwasbroken shall be reforged ere i set out to war,swordthatwasbroken shall reforged ere set war
149,But your road and our road lie together for many hundreds of miles.,but your road and our road lie together for many hundreds of miles,road road lie together many hundreds miles
150,Therefore Boromir will also be in the Company.,therefore boromir will also be in the company,therefore boromir also company
151,He is a valiant man.',he is a valiant man,valiant man
152,"'There remain two more to be found,' said Elrond.",there remain two more to be found said elrond,remain two found said elrond
153,"""These I will consider.",these i will consider,consider
154,Of my household I may find some that it seems good to me to send.',of my household i may find some that it seems good to me to send,household may find seems good send
155,`But that will leave no place for us!',but that will leave no place for us,leave place us
156,cried Pippin in dismay.,cried pippin in dismay,cried pippin dismay
157,`We don't want to be left behind.,we dont want to be left behind,dont want left behind
158,We want to go with Frodo.',we want to go with frodo,want go frodo
159,"`That is because you do not understand and cannot imagine what lies ahead,' said Elrond.",that is because you do not understand and cannot imagine what lies ahead said elrond,understand imagine lies ahead said elrond
160,"`Neither does Frodo,' said Gandalf, unexpectedly supporting Pippin.",neither does frodo said gandalf unexpectedly supporting pippin,neither frodo said gandalf unexpectedly supporting pippin
161,'Nor do any of us see clearly.,nor do any of us see clearly,us see clearly
162,"It is true that if these hobbits understood the danger, they would not dare to go.",it is true that if these hobbits understood the danger they would not dare to go,true hobbits understood danger would dare go
163,"But they would still wish to go, or wish that they dared, and be shamed and unhappy.",but they would still wish to go or wish that they dared and be shamed and unhappy,would still wish go wish dared shamed unhappy
164,"I think, Elrond, that in this matter it would be well to trust rather to their friendship than to great wisdom.",i think elrond that in this matter it would be well to trust rather to their friendship than to great wisdom,think elrond matter would well trust rather friendship great wisdom
165,"Even if you chose for us an elf-lord, such as Glorfindel, he could not storm the Dark Tower, nor open the road to the Fire by the power that is in him.'",even if you chose for us an elflord such as glorfindel he could not storm the dark tower nor open the road to the fire by the power that is in him,even chose us elflord glorfindel could storm dark tower open road fire power
166,"`You speak gravely,' said Elrond, `but I am in doubt.",you speak gravely said elrond but i am in doubt,speak gravely said elrond doubt
167,"The Shire, I forebode, is not free now from peril; and these two I had thought to send back there as messengers, to do what they could, according to the fashion of their country, to warn the people of their danger.",the shire i forebode is not free now from peril and these two i had thought to send back there as messengers to do what they could according to the fashion of their country to warn the people of their danger,shire forebode free peril two thought send back messengers could according fashion country warn people danger
168,"In any case, I judge that the younger of these two, Peregrin Took, should remain.",in any case i judge that the younger of these two peregrin took should remain,case judge younger two peregrin took remain
169,My heart is against his going.',my heart is against his going,heart going
170,"`Then, Master Elrond, you will have to lock me in prison, or send me home tied in a sack,' said Pippin.",then master elrond you will have to lock me in prison or send me home tied in a sack said pippin,master elrond lock prison send home tied sack said pippin
171,`For otherwise I shall follow the Company.',for otherwise i shall follow the company,otherwise shall follow company
172,`Let it be so then.,let it be so then,let
173,"You shall go,' said Elrond, and he sighed.",you shall go said elrond and he sighed,shall go said elrond sighed
174,'Now the tale of Nine is filled.,now the tale of nine is filled,tale nine filled
175,In seven days the Company must depart.',in seven days the company must depart,seven days company must depart
176,"The Sword of Elendil was forged anew by Elvish smiths, and on its blade was traced a device of seven stars set between the crescent Moon and the rayed Sun, and about them was written many runes; for Aragorn son of Arathorn was going to war upon the marches of Mordor.",the sword of elendil was forged anew by elvish smiths and on its blade was traced a device of seven stars set between the crescent moon and the rayed sun and about them was written many runes for aragorn son of arathorn was going to war upon the marches of mordor,sword elendil forged anew elvish smiths blade traced device seven stars set crescent moon rayed sun written many runes aragorn son arathorn going war upon marches mordor
177,"Very bright was that sword when it was made whole again; the light of the sun shone redly in it, and the light of the moon shone cold, and its edge was hard and keen.",very bright was that sword when it was made whole again the light of the sun shone redly in it and the light of the moon shone cold and its edge was hard and keen,bright sword made whole light sun shone redly light moon shone cold edge hard keen
178,"And Aragorn gave it a new name and called it Andúril, Flame of the West.",and aragorn gave it a new name and called it anduril flame of the west,aragorn gave new name called anduril flame west
179,Aragorn and Gandalf walked together or sat speaking of their road and the perils they would meet; and they pondered the storied and figured maps and books of lore that were in the house of Elrond.,aragorn and gandalf walked together or sat speaking of their road and the perils they would meet and they pondered the storied and figured maps and books of lore that were in the house of elrond,aragorn gandalf walked together sat speaking road perils would meet pondered storied figured maps books lore house elrond
180,"Sometimes Frodo was with them; but he was content to lean on their guidance, and he spent as much time as he could with Bilbo.",sometimes frodo was with them but he was content to lean on their guidance and he spent as much time as he could with bilbo,sometimes frodo content lean guidance spent much time could bilbo
181,"In those last days the hobbits sat together in the evening in the Hall of Fire, and there among many tales they heard told in full the lay of Beren and Lúthien and the winning of the Great Jewel; but in the day, while Merry and Pippin were out and about, Frodo and Sam were to be found with Bilbo in his own small room.",in those last days the hobbits sat together in the evening in the hall of fire and there among many tales they heard told in full the lay of beren and luthien and the winning of the great jewel but in the day while merry and pippin were out and about frodo and sam were to be found with bilbo in his own small room,last days hobbits sat together evening hall fire among many tales heard told full lay beren luthien winning great jewel day merry pippin frodo sam found bilbo small room
182,Then Bilbo would read passages from his book (which still seemed very incomplete).,then bilbo would read passages from his book which still seemed very incomplete,bilbo would read passages book still seemed incomplete
183,"or scraps of his verses, or would take notes of Frodo's adventures.",or scraps of his verses or would take notes of frodos adventures,scraps verses would take notes frodos adventures
184,"On the morning of the last day Frodo was alone with Bilbo, and the old hobbit pulled out from under his bed a wooden box.",on the morning of the last day frodo was alone with bilbo and the old hobbit pulled out from under his bed a wooden box,morning last day frodo alone bilbo old hobbit pulled bed wooden box
185,He lifted the lid and fumbled inside.,he lifted the lid and fumbled inside,lifted lid fumbled inside
186,"'Here is your sword,' he said.",here is your sword he said,sword said
187,"'But it was broken, you know.",but it was broken you know,broken know
188,I took it to keep it safe but I've forgotten to ask if the smiths could mend it.,i took it to keep it safe but ive forgotten to ask if the smiths could mend it,took keep safe ive forgotten ask smiths could mend
189,No time now..,no time now,time
190,"So I thought, perhaps, you would care to have this, don't you know?'",so i thought perhaps you would care to have this dont you know,thought perhaps would care dont know
191,He took from the box a small sword in an old shabby leathern scabbard.,he took from the box a small sword in an old shabby leathern scabbard,took box small sword old shabby leathern scabbard
192,"Then he drew it, and its polished and well-tended blade glittered suddenly, cold and bright.",then he drew it and its polished and welltended blade glittered suddenly cold and bright,drew polished welltended blade glittered suddenly cold bright
193,"'This is Sting,' he said, and thrust it with little effort deep into a wooden beam.",this is sting he said and thrust it with little effort deep into a wooden beam,sting said thrust little effort deep wooden beam
194,"`Take it, if you like.",take it if you like,take like
195,"I shan't want it again, I expect.'",i shant want it again i expect,shant want expect
196,Frodo accepted it gratefully.,frodo accepted it gratefully,frodo accepted gratefully
197,'Also there is this!',also there is this,also
198,"said Bilbo, bringing out a parcel which seemed to be rather heavy for its size.",said bilbo bringing out a parcel which seemed to be rather heavy for its size,said bilbo bringing parcel seemed rather heavy size
199,"He unwound several folds of old cloth, and held up a small shirt of mail.",he unwound several folds of old cloth and held up a small shirt of mail,unwound several folds old cloth held small shirt mail
200,"It was close-woven of many rings, as supple almost as linen, cold as ice, and harder than steel.",it was closewoven of many rings as supple almost as linen cold as ice and harder than steel,closewoven many rings supple almost linen cold ice harder steel
201,"It shone like moonlit silver, and was studded with white gems.",it shone like moonlit silver and was studded with white gems,shone like moonlit silver studded white gems
202,With it was a belt of pearl and crystal.,with it was a belt of pearl and crystal,belt pearl crystal
203,"'It's a pretty thing, isn't it?'",its a pretty thing isnt it,pretty thing isnt
204,"said Bilbo, moving it in the light.",said bilbo moving it in the light,said bilbo moving light
205,`And useful.,and useful,useful
206,It is my dwarf-mail that Thorin gave me.,it is my dwarfmail that thorin gave me,dwarfmail thorin gave
207,"I got it back from Michel Delving before I started, and packed it with my luggage: I brought all the mementoes of my Journey away with me, except the Ring.",i got it back from michel delving before i started and packed it with my luggage i brought all the mementoes of my journey away with me except the ring,got back michel delving started packed luggage brought mementoes journey away except ring
208,"But I did not expect to use this, and I don't need it now, except to look at sometimes.",but i did not expect to use this and i dont need it now except to look at sometimes,expect use dont need except look sometimes
209,You hardly feel any weight when you put it on.',you hardly feel any weight when you put it on,hardly feel weight put
210,"`I should look  well, I don't think I should look right in it,' said Frodo.",i should look well i dont think i should look right in it said frodo,look well dont think look right said frodo
211,"`Just what I said myself,' said Bilbo.",just what i said myself said bilbo,said said bilbo
212,'But never mind about looks.,but never mind about looks,never mind looks
213,You can wear it under your outer clothes.,you can wear it under your outer clothes,wear outer clothes
214,Come on!,come on,come
215,You must share this secret with me.,you must share this secret with me,must share secret
216,Don't tell anybody else!,dont tell anybody else,dont tell anybody else
217,But I should feel happier if I knew you were wearing it.,but i should feel happier if i knew you were wearing it,feel happier knew wearing
218,"I have a fancy it would turn even the knives of the Black Riders,' he ended in a low voice.",i have a fancy it would turn even the knives of the black riders he ended in a low voice,fancy would turn even knives black riders ended low voice
219,"`Very well, I will take it,' said Frodo.",very well i will take it said frodo,well take said frodo
220,"Bilbo put it on him, and fastened Sting upon the glittering belt; and then Frodo put over the top his old weather-stained breeches, tunic, and jacket.",bilbo put it on him and fastened sting upon the glittering belt and then frodo put over the top his old weatherstained breeches tunic and jacket,bilbo put fastened sting upon glittering belt frodo put top old weatherstained breeches tunic jacket
221,"'Just a plain hobbit you look,' said Bilbo.",just a plain hobbit you look said bilbo,plain hobbit look said bilbo
222,'But there is more about you now than appears on the surface.,but there is more about you now than appears on the surface,appears surface
223,Good luck to you!',good luck to you,good luck
224,"He turned away and looked out of the window, trying to hum a tune.",he turned away and looked out of the window trying to hum a tune,turned away looked window trying hum tune
225,"'I cannot thank you as I should, Bilbo, for this, and for all our past kindnesses,' said Frodo.",i cannot thank you as i should bilbo for this and for all our past kindnesses said frodo,thank bilbo past kindnesses said frodo
226,'Don't try!',dont try,dont try
227,"said the old hobbit, turning round and slapping him on the back.",said the old hobbit turning round and slapping him on the back,said old hobbit turning round slapping back
