sentence_id,sentence,cleaned_sentence,tokens
30,"As the story grew it put down roots (into the past) and threw out unexpected branches: but its main theme was settled from the outset by the inevitable choice of the Ring as the link between it and _The Hobbit._ The crucial chapter, ""The Shadow of the Past', is one of the oldest parts of the tale.",as the story grew it put down roots into the past and threw out unexpected branches but its main theme was settled from the outset by the inevitable choice of the ring as the link between it and the hobbit the crucial chapter the shadow of the past is one of the oldest parts of the tale,story grew put roots past threw unexpected branches main theme settled outset inevitable choice ring link hobbit crucial chapter shadow past one oldest parts tale
31,"It was written long before the foreshadow of 1939 had yet become a threat of inevitable disaster, and from that point the story would have developed along essentially the same lines, if that disaster had been averted.",it was written long before the foreshadow of had yet become a threat of inevitable disaster and from that point the story would have developed along essentially the same lines if that disaster had been averted,written long foreshadow yet become threat inevitable disaster point story would developed along essentially lines disaster averted
32,"Its sources are things long before in mind, or in some cases already written, and little or nothing in it was modified by the war that began in 1939 or its sequels.",its sources are things long before in mind or in some cases already written and little or nothing in it was modified by the war that began in or its sequels,sources things long mind cases already written little nothing modified war began sequels
33,The real war does not resemble the legendary war in its process or its conclusion.,the real war does not resemble the legendary war in its process or its conclusion,real war resemble legendary war process conclusion
34,"If it had inspired or directed the development of the legend, then certainly the Ring would have been seized and used against Sauron; he would not have been annihilated but enslaved, and Barad-dûr would not have been destroyed but occupied.",if it had inspired or directed the development of the legend then certainly the ring would have been seized and used against sauron he would not have been annihilated but enslaved and baraddur would not have been destroyed but occupied,inspired directed development legend certainly ring would seized used sauron would annihilated enslaved baraddur would destroyed occupied
35,"Saruman, failing to get possession of the Ring, would m the confusion and treacheries of the time have found in Mordor the missing links in his own researches into Ring-lore, and before long he would have made a Great Ring of his own with which to challenge the self-styled Ruler of Middle-earth.",saruman failing to get possession of the ring would m the confusion and treacheries of the time have found in mordor the missing links in his own researches into ringlore and before long he would have made a great ring of his own with which to challenge the selfstyled ruler of middleearth,saruman failing get possession ring would confusion treacheries time found mordor missing links researches ringlore long would made great ring challenge selfstyled ruler middleearth
36,In that conflict both sides would have held hobbits in hatred and contempt: they would not long have survived even as slaves.,in that conflict both sides would have held hobbits in hatred and contempt they would not long have survived even as slaves,conflict sides would held hobbits hatred contempt would long survived even slaves
37,Other arrangements could be devised according to the tastes or views of those who like allegory or topical reference.,other arrangements could be devised according to the tastes or views of those who like allegory or topical reference,arrangements could devised according tastes views like allegory topical reference
38,"But I cordially dislike allegory in all its manifestations, and always have done so since I grew old and wary enough to detect its presence.",but i cordially dislike allegory in all its manifestations and always have done so since i grew old and wary enough to detect its presence,cordially dislike allegory manifestations always done since grew old wary enough detect presence
39,"I much prefer history, true or feigned, with its varied applicability to the thought and experience of readers.",i much prefer history true or feigned with its varied applicability to the thought and experience of readers,much prefer history true feigned varied applicability thought experience readers
40,"I think that many confuse 'applicability' with 'allegory'; but the one resides in the freedom of the reader, and the other in the purposed domination of the author.",i think that many confuse applicability with allegory but the one resides in the freedom of the reader and the other in the purposed domination of the author,think many confuse applicability allegory one resides freedom reader purposed domination author
41,"An author cannot of course remain wholly unaffected by his experience, but the ways in which a story-germ uses the soil of experience are extremely complex, and attempts to define the process are at best guesses from evidence that is inadequate and ambiguous.",an author cannot of course remain wholly unaffected by his experience but the ways in which a storygerm uses the soil of experience are extremely complex and attempts to define the process are at best guesses from evidence that is inadequate and ambiguous,author course remain wholly unaffected experience ways storygerm uses soil experience extremely complex attempts define process best guesses evidence inadequate ambiguous
42,"It is also false, though naturally attractive, when the lives of an author and critic have overlapped, to suppose that the movements of thought or the events of times common to both were necessarily the most powerful influences.",it is also false though naturally attractive when the lives of an author and critic have overlapped to suppose that the movements of thought or the events of times common to both were necessarily the most powerful influences,also false though naturally attractive lives author critic overlapped suppose movements thought events times common necessarily powerful influences
43,One has indeed personally to come under the shadow of war to feel fully its oppression; but as the years go by it seems now often forgotten that to be caught in youth by 1914 was no less hideous an experience than to be involved in 1939 and the following years.,one has indeed personally to come under the shadow of war to feel fully its oppression but as the years go by it seems now often forgotten that to be caught in youth by was no less hideous an experience than to be involved in and the following years,one indeed personally come shadow war feel fully oppression years go seems often forgotten caught youth less hideous experience involved following years
44,By 1918 all but one of my close friends were dead.,by all but one of my close friends were dead,one close friends dead
45,Or to take a less grievous matter: it has been supposed by some that 'The Scouring of the Shire' reflects the situation in England at the time when I was finishing my tale.,or to take a less grievous matter it has been supposed by some that the scouring of the shire reflects the situation in england at the time when i was finishing my tale,take less grievous matter supposed scouring shire reflects situation england time finishing tale
46,It does not.,it does not,
47,"It is an essential part of the plot, foreseen from the outset, though in the event modified by the character of Saruman as developed in the story without, need I say, any allegorical significance or contemporary political reference whatsoever.",it is an essential part of the plot foreseen from the outset though in the event modified by the character of saruman as developed in the story without need i say any allegorical significance or contemporary political reference whatsoever,essential part plot foreseen outset though event modified character saruman developed story without need say allegorical significance contemporary political reference whatsoever
48,"It has indeed some basis in experience, though slender (for the economic situation was entirely different), and much further back.",it has indeed some basis in experience though slender for the economic situation was entirely different and much further back,indeed basis experience though slender economic situation entirely different much back
49,"The country in which I lived in childhood was being shabbily destroyed before I was ten, in days when motor-cars were rare objects (I had never seen one) and men were still building suburban railways.",the country in which i lived in childhood was being shabbily destroyed before i was ten in days when motorcars were rare objects i had never seen one and men were still building suburban railways,country lived childhood shabbily destroyed ten days motorcars rare objects never seen one men still building suburban railways
50,Recently I saw in a paper a picture of the last decrepitude of the once thriving corn-mill beside its pool that long ago seemed to me so important.,recently i saw in a paper a picture of the last decrepitude of the once thriving cornmill beside its pool that long ago seemed to me so important,recently saw paper picture last decrepitude thriving cornmill beside pool long ago seemed important
51,"I never liked the looks of the Young miller, but his father, the Old miller, had a black beard, and he was not named Sandyman.",i never liked the looks of the young miller but his father the old miller had a black beard and he was not named sandyman,never liked looks young miller father old miller black beard named sandyman
52,"_The Lord of the Rings_ is now issued in a new edition, and the opportunity has been taken of revising it.",the lord of the rings is now issued in a new edition and the opportunity has been taken of revising it,lord rings issued new edition opportunity taken revising
53,"A number of errors and inconsistencies that still remained in the text have been corrected, and an attempt has been made to provide information on a few points which attentive readers have raised.",a number of errors and inconsistencies that still remained in the text have been corrected and an attempt has been made to provide information on a few points which attentive readers have raised,number errors inconsistencies still remained text corrected attempt made provide information points attentive readers raised
54,"I have considered all their comments and enquiries, and if some seem to have been passed over that may be because I have failed to keep my notes in order; but many enquiries could only be answered by additional appendices, or indeed by the production of an accessory volume containing much of the material that I did not include in the original edition, in particular more detailed linguistic information.",i have considered all their comments and enquiries and if some seem to have been passed over that may be because i have failed to keep my notes in order but many enquiries could only be answered by additional appendices or indeed by the production of an accessory volume containing much of the material that i did not include in the original edition in particular more detailed linguistic information,considered comments enquiries seem passed may failed keep notes order many enquiries could answered additional appendices indeed production accessory volume containing much material include original edition particular detailed linguistic information
55,"In the meantime this edition offers this Foreword, an addition to the Prologue, some notes, and an index of the names of persons and places.",in the meantime this edition offers this foreword an addition to the prologue some notes and an index of the names of persons and places,meantime edition offers foreword addition prologue notes index names persons places
56,"This index is in intention complete in items but not in references, since for the present purpose it has been necessary to reduce its bulk.",this index is in intention complete in items but not in references since for the present purpose it has been necessary to reduce its bulk,index intention complete items references since present purpose necessary reduce bulk
57,"A complete index, making full use of the material prepared for me by Mrs. N. Smith, belongs rather to the accessory volume.",a complete index making full use of the material prepared for me by mrs n smith belongs rather to the accessory volume,complete index making full use material prepared mrs n smith belongs rather accessory volume
58,"PROLOGUE

This book is largely concerned with Hobbits, and from its pages a reader may discover much of their character and a little of their history.",prologue this book is largely concerned with hobbits and from its pages a reader may discover much of their character and a little of their history,prologue book largely concerned hobbits pages reader may discover much character little history
59,"Further information will also be found in the selection from the Red Book of Westmarch that has already been published, under the title of _The Hobbit_.",further information will also be found in the selection from the red book of westmarch that has already been published under the title of the hobbit,information also found selection red book westmarch already published title hobbit
60,"That story was derived from the earlier chapters of the Red Book, composed by Bilbo himself, the first Hobbit to become famous in the world at large, and called by him _There and Back Again,_ since they told of his journey into the East and his return: an adventure which later involved all the Hobbits in the great events of that Age that are here related.",that story was derived from the earlier chapters of the red book composed by bilbo himself the first hobbit to become famous in the world at large and called by him there and back again since they told of his journey into the east and his return an adventure which later involved all the hobbits in the great events of that age that are here related,story derived earlier chapters red book composed bilbo first hobbit become famous world large called back since told journey east return adventure later involved hobbits great events age related
61,"Many, however, may wish to know more about this remarkable people from the outset, while some may not possess the earlier book.",many however may wish to know more about this remarkable people from the outset while some may not possess the earlier book,many however may wish know remarkable people outset may possess earlier book
62,"For such readers a few notes on the more important points are here collected from Hobbit-lore, and the first adventure is briefly recalled.",for such readers a few notes on the more important points are here collected from hobbitlore and the first adventure is briefly recalled,readers notes important points collected hobbitlore first adventure briefly recalled
63,"Hobbits are an unobtrusive but very ancient people, more numerous formerly than they are today; for they love peace and quiet and good tilled earth: a well-ordered and well-farmed countryside was their favourite haunt.",hobbits are an unobtrusive but very ancient people more numerous formerly than they are today for they love peace and quiet and good tilled earth a wellordered and wellfarmed countryside was their favourite haunt,hobbits unobtrusive ancient people numerous formerly today love peace quiet good tilled earth wellordered wellfarmed countryside favourite haunt
64,"They do not and did not understand or like machines more complicated than a forge-bellows, a water-mill, or a hand-loom, though they were skilful with tools.",they do not and did not understand or like machines more complicated than a forgebellows a watermill or a handloom though they were skilful with tools,understand like machines complicated forgebellows watermill handloom though skilful tools
65,"Even in ancient days they were, as a rule, shy of 'the Big Folk', as they call us, and now they avoid us with dismay and are becoming hard to find.",even in ancient days they were as a rule shy of the big folk as they call us and now they avoid us with dismay and are becoming hard to find,even ancient days rule shy big folk call us avoid us dismay becoming hard find
66,"They are quick of hearing and sharp-eyed, and though they are inclined to be fat and do not hurry unnecessarily, they are nonetheless nimble and deft in their movements.",they are quick of hearing and sharpeyed and though they are inclined to be fat and do not hurry unnecessarily they are nonetheless nimble and deft in their movements,quick hearing sharpeyed though inclined fat hurry unnecessarily nonetheless nimble deft movements
67,"They possessed from the first the art of disappearing swiftly and silently, when large folk whom they do not wish to meet come blundering by; and this an they have developed until to Men it may seem magical.",they possessed from the first the art of disappearing swiftly and silently when large folk whom they do not wish to meet come blundering by and this an they have developed until to men it may seem magical,possessed first art disappearing swiftly silently large folk wish meet come blundering developed men may seem magical
68,"But Hobbits have never, in fact, studied magic of any kind, and their elusiveness is due solely to a professional skill that heredity and practice, and a close friendship with the earth, have rendered inimitable by bigger and clumsier races.",but hobbits have never in fact studied magic of any kind and their elusiveness is due solely to a professional skill that heredity and practice and a close friendship with the earth have rendered inimitable by bigger and clumsier races,hobbits never fact studied magic kind elusiveness due solely professional skill heredity practice close friendship earth rendered inimitable bigger clumsier races
69,"For they are a little people, smaller than Dwarves: less tout and stocky, that is, even when they are not actually much shorter.",for they are a little people smaller than dwarves less tout and stocky that is even when they are not actually much shorter,little people smaller dwarves less tout stocky even actually much shorter
70,"Their height is variable, ranging between two and four feet of our measure.",their height is variable ranging between two and four feet of our measure,height variable ranging two four feet measure
71,"They seldom now reach three feet; but they hive dwindled, they say, and in ancient days they were taller.",they seldom now reach three feet but they hive dwindled they say and in ancient days they were taller,seldom reach three feet hive dwindled say ancient days taller
72,"According to the Red Book, Bandobras Took (Bullroarer), son of Isengrim the Second, was four foot five and able to ride a horse.",according to the red book bandobras took bullroarer son of isengrim the second was four foot five and able to ride a horse,according red book bandobras took bullroarer son isengrim second four foot five able ride horse
73,He was surpassed in all Hobbit records only by two famous characters of old; but that curious matter is dealt with in this book.,he was surpassed in all hobbit records only by two famous characters of old but that curious matter is dealt with in this book,surpassed hobbit records two famous characters old curious matter dealt book
74,"As for the Hobbits of the Shire, with whom these tales are concerned, in the days of their peace and prosperity they were a merry folk.",as for the hobbits of the shire with whom these tales are concerned in the days of their peace and prosperity they were a merry folk,hobbits shire tales concerned days peace prosperity merry folk
75,"They dressed in bright colours, being notably fond of yellow and green; but they seldom wore shoes, since their feet had tough leathery soles and were clad in a thick curling hair, much like the hair of their heads, which was commonly brown.",they dressed in bright colours being notably fond of yellow and green but they seldom wore shoes since their feet had tough leathery soles and were clad in a thick curling hair much like the hair of their heads which was commonly brown,dressed bright colours notably fond yellow green seldom wore shoes since feet tough leathery soles clad thick curling hair much like hair heads commonly brown
76,"Thus, the only craft little practised among them was shoe-making; but they had long and skilful fingers and could make many other useful and comely things.",thus the only craft little practised among them was shoemaking but they had long and skilful fingers and could make many other useful and comely things,thus craft little practised among shoemaking long skilful fingers could make many useful comely things
77,"Their faces were as a rule good-natured rather than beautiful, broad, bright-eyed, red-cheeked, with mouths apt to laughter, and to eating and drinking.",their faces were as a rule goodnatured rather than beautiful broad brighteyed redcheeked with mouths apt to laughter and to eating and drinking,faces rule goodnatured rather beautiful broad brighteyed redcheeked mouths apt laughter eating drinking
78,"And laugh they did, and eat, and drink, often and heartily, being fond of simple jests at all times, and of six meals a day (when they could get them).",and laugh they did and eat and drink often and heartily being fond of simple jests at all times and of six meals a day when they could get them,laugh eat drink often heartily fond simple jests times six meals day could get
79,"They were hospitable and delighted in parties, and in presents, which they gave away freely and eagerly accepted.",they were hospitable and delighted in parties and in presents which they gave away freely and eagerly accepted,hospitable delighted parties presents gave away freely eagerly accepted
80,"It is plain indeed that in spite of later estrangement Hobbits are relatives of ours: far nearer to us than Elves, or even than Dwarves.",it is plain indeed that in spite of later estrangement hobbits are relatives of ours far nearer to us than elves or even than dwarves,plain indeed spite later estrangement hobbits relatives far nearer us elves even dwarves
81,"Of old they spoke the languages of Men, after their own fashion, and liked and disliked much the same things as Men did.",of old they spoke the languages of men after their own fashion and liked and disliked much the same things as men did,old spoke languages men fashion liked disliked much things men
82,But what exactly our relationship is can no longer be discovered.,but what exactly our relationship is can no longer be discovered,exactly relationship longer discovered
83,The beginning of Hobbits lies far back in the Elder Days that are now lost and forgotten.,the beginning of hobbits lies far back in the elder days that are now lost and forgotten,beginning hobbits lies far back elder days lost forgotten
84,"Only the Elves still preserve any records of that vanished time, and their traditions are concerned almost entirely with their own history, in which Men appear seldom and Hobbits are not mentioned at all.",only the elves still preserve any records of that vanished time and their traditions are concerned almost entirely with their own history in which men appear seldom and hobbits are not mentioned at all,elves still preserve records vanished time traditions concerned almost entirely history men appear seldom hobbits mentioned
85,"Yet it is clear that Hobbits had, in fact, lived quietly in Middle-earth for many long years before other folk became even aware of them.",yet it is clear that hobbits had in fact lived quietly in middleearth for many long years before other folk became even aware of them,yet clear hobbits fact lived quietly middleearth many long years folk became even aware
86,"And the world being after all full of strange creatures beyond count, these little people seemed of very little importance.",and the world being after all full of strange creatures beyond count these little people seemed of very little importance,world full strange creatures beyond count little people seemed little importance
87,"But in the days of Bilbo, and of Frodo his heir, they suddenly became, by no wish of their own, both important and renowned, and troubled the counsels of the Wise and the Great.",but in the days of bilbo and of frodo his heir they suddenly became by no wish of their own both important and renowned and troubled the counsels of the wise and the great,days bilbo frodo heir suddenly became wish important renowned troubled counsels wise great
88,"Those days, the Third Age of Middle-earth, are now long past, and the shape of all lands has been changed; but the regions in which Hobbits then lived were doubtless the same as those in which they still linger: the North-West of the Old World, east of the Sea.",those days the third age of middleearth are now long past and the shape of all lands has been changed but the regions in which hobbits then lived were doubtless the same as those in which they still linger the northwest of the old world east of the sea,days third age middleearth long past shape lands changed regions hobbits lived doubtless still linger northwest old world east sea
89,Of their original home the Hobbits in Bilbo's time preserved no knowledge.,of their original home the hobbits in bilbos time preserved no knowledge,original home hobbits bilbos time preserved knowledge
90,"A love of learning (other than genealogical lore) was far from general among them, but there remained still a few in the older families who studied their own books, and even gathered reports of old times and distant lands from Elves, Dwarves, and Men.",a love of learning other than genealogical lore was far from general among them but there remained still a few in the older families who studied their own books and even gathered reports of old times and distant lands from elves dwarves and men,love learning genealogical lore far general among remained still older families studied books even gathered reports old times distant lands elves dwarves men
91,"Their own records began only after the settlement of the Shire, and their most ancient legends hardly looked further back than their Wandering Days.",their own records began only after the settlement of the shire and their most ancient legends hardly looked further back than their wandering days,records began settlement shire ancient legends hardly looked back wandering days
92,"It is clear, nonetheless, from these legends, and from the evidence of their peculiar words and customs, that like many other folk Hobbits had in the distant past moved westward.",it is clear nonetheless from these legends and from the evidence of their peculiar words and customs that like many other folk hobbits had in the distant past moved westward,clear nonetheless legends evidence peculiar words customs like many folk hobbits distant past moved westward
93,"Their earliest tales seem to glimpse a time when they dwelt in the upper vales of Anduin, between the eaves of Greenwood the Great and the Misty Mountains.",their earliest tales seem to glimpse a time when they dwelt in the upper vales of anduin between the eaves of greenwood the great and the misty mountains,earliest tales seem glimpse time dwelt upper vales anduin eaves greenwood great misty mountains
94,Why they later undertook the hard and perilous crossing of the mountains into Eriador is no longer certain.,why they later undertook the hard and perilous crossing of the mountains into eriador is no longer certain,later undertook hard perilous crossing mountains eriador longer certain
95,"Their own accounts speak of the multiplying of Men in the land, and of a shadow that fell on the forest, so that it became darkened and its new name was Mirkwood.",their own accounts speak of the multiplying of men in the land and of a shadow that fell on the forest so that it became darkened and its new name was mirkwood,accounts speak multiplying men land shadow fell forest became darkened new name mirkwood
96,"Before the crossing of the mountains the Hobbits had already become divided into three somewhat different breeds: Harfoots, Stoors, and Fallohides.",before the crossing of the mountains the hobbits had already become divided into three somewhat different breeds harfoots stoors and fallohides,crossing mountains hobbits already become divided three somewhat different breeds harfoots stoors fallohides
97,"The Harfoots were browner of skin, smaller, and shorter, and they were beardless and bootless; their hands and feet were neat and nimble; and they preferred highlands and hillsides.",the harfoots were browner of skin smaller and shorter and they were beardless and bootless their hands and feet were neat and nimble and they preferred highlands and hillsides,harfoots browner skin smaller shorter beardless bootless hands feet neat nimble preferred highlands hillsides
98,"The Stoors were broader, heavier in build; their feet and hands were larger, and they preferred flat lands and riversides.",the stoors were broader heavier in build their feet and hands were larger and they preferred flat lands and riversides,stoors broader heavier build feet hands larger preferred flat lands riversides
99,"The Fallohides were fairer of skin and also of hair, and they were taller and slimmer than the others; they were lovers of trees and of woodlands.",the fallohides were fairer of skin and also of hair and they were taller and slimmer than the others they were lovers of trees and of woodlands,fallohides fairer skin also hair taller slimmer others lovers trees woodlands
100,"The Harfoots had much to do with Dwarves in ancient times, and long lived in the foothills of the mountains.",the harfoots had much to do with dwarves in ancient times and long lived in the foothills of the mountains,harfoots much dwarves ancient times long lived foothills mountains
101,"They moved westward early, and roamed over Eriador as far as Weathertop while the others were still in the Wilderland.",they moved westward early and roamed over eriador as far as weathertop while the others were still in the wilderland,moved westward early roamed eriador far weathertop others still wilderland
102,"They were the most normal and representative variety of Hobbit, and far the most numerous.",they were the most normal and representative variety of hobbit and far the most numerous,normal representative variety hobbit far numerous
103,"They were the most inclined to settle in one place, and longest preserved their ancestral habit of living in tunnels and holes.",they were the most inclined to settle in one place and longest preserved their ancestral habit of living in tunnels and holes,inclined settle one place longest preserved ancestral habit living tunnels holes
104,"The Stoors lingered long by the banks of the Great River Anduin, and were less shy of Men.",the stoors lingered long by the banks of the great river anduin and were less shy of men,stoors lingered long banks great river anduin less shy men
105,They came west after the Harfoots and followed the course of the Loudwater southwards; and there many of them long dwelt between Tharbad and the borders of Dunland before they moved north again.,they came west after the harfoots and followed the course of the loudwater southwards and there many of them long dwelt between tharbad and the borders of dunland before they moved north again,came west harfoots followed course loudwater southwards many long dwelt tharbad borders dunland moved north
106,"The Fallohides, the least numerous, were a northerly branch.",the fallohides the least numerous were a northerly branch,fallohides least numerous northerly branch
