sentence_id,sentence,cleaned_sentence,tokens
24,"'I think I understand things better now,' he said in a low voice.",i think i understand things better now he said in a low voice,think understand things better said low voice
25,'There seem only to have been five of the enemy.,there seem only to have been five of the enemy,seem five enemy
26,"Why they were not all here, I don't know; but I don't think they expected to be resisted.",why they were not all here i dont know but i dont think they expected to be resisted,dont know dont think expected resisted
27,They have drawn off for the time being.,they have drawn off for the time being,drawn time
28,"But not far, I fear.",but not far i fear,far fear
29,"They will come again another night, if we cannot escape.",they will come again another night if we cannot escape,come another night escape
30,"They are only waiting, because they think that their purpose is almost accomplished, and that the Ring cannot fly much further.",they are only waiting because they think that their purpose is almost accomplished and that the ring cannot fly much further,waiting think purpose almost accomplished ring fly much
31,"I fear, Sam, that they believe your master has a deadly wound that will subdue him to their will.",i fear sam that they believe your master has a deadly wound that will subdue him to their will,fear sam believe master deadly wound subdue
32,We shall see!',we shall see,shall see
33,Sam choked with tears.,sam choked with tears,sam choked tears
34,'Don't despair!',dont despair,dont despair
35,said Strider.,said strider,said strider
36,'You must trust me now.,you must trust me now,must trust
37,"Your Frodo is made of sterner stuff than I had guessed, though Gandalf hinted that it might prove so.",your frodo is made of sterner stuff than i had guessed though gandalf hinted that it might prove so,frodo made sterner stuff guessed though gandalf hinted might prove
38,"He is not slain, and I think he will resist the evil power of the wound longer than his enemies expect.",he is not slain and i think he will resist the evil power of the wound longer than his enemies expect,slain think resist evil power wound longer enemies expect
39,I will do all I can to help and heal him.,i will do all i can to help and heal him,help heal
40,"Guard him well, while I am away!'",guard him well while i am away,guard well away
41,He hurried off and disappeared again into the darkness.,he hurried off and disappeared again into the darkness,hurried disappeared darkness
42,"Frodo dozed, though the pain of his wound was slowly growing, and a deadly chill was spreading from his shoulder to his arm and side.",frodo dozed though the pain of his wound was slowly growing and a deadly chill was spreading from his shoulder to his arm and side,frodo dozed though pain wound slowly growing deadly chill spreading shoulder arm side
43,"His friends watched over him, warming him, and bathing his wound.",his friends watched over him warming him and bathing his wound,friends watched warming bathing wound
44,The night passed slowly and wearily.,the night passed slowly and wearily,night passed slowly wearily
45,"Dawn was growing in the sky, and the dell was filling with grey light, when Strider at last returned.",dawn was growing in the sky and the dell was filling with grey light when strider at last returned,dawn growing sky dell filling grey light strider last returned
46,'Look!',look,look
47,he cried; and stooping he lifted from the ground a black cloak that had lain there hidden by the darkness.,he cried and stooping he lifted from the ground a black cloak that had lain there hidden by the darkness,cried stooping lifted ground black cloak lain hidden darkness
48,A foot above the lower hem there was a slash.,a foot above the lower hem there was a slash,foot lower hem slash
49,"'This was the stroke of Frodo's sword,' he said.",this was the stroke of frodos sword he said,stroke frodos sword said
50,"'The only hurt that it did to his enemy, I fear; for it is unharmed, but all blades perish that pierce that dreadful King.",the only hurt that it did to his enemy i fear for it is unharmed but all blades perish that pierce that dreadful king,hurt enemy fear unharmed blades perish pierce dreadful king
51,More deadly to him was the name of Elbereth.',more deadly to him was the name of elbereth,deadly name elbereth
52,'And more deadly to Frodo was this!',and more deadly to frodo was this,deadly frodo
53,He stooped again and lifted up a long thin knife.,he stooped again and lifted up a long thin knife,stooped lifted long thin knife
54,There was a cold gleam in it.,there was a cold gleam in it,cold gleam
55,As Strider raised it they saw that near the end its edge was notched and the point was broken off.,as strider raised it they saw that near the end its edge was notched and the point was broken off,strider raised saw near end edge notched point broken
56,"But even as he held it up in the growing light, they gazed in astonishment, for the blade seemed to melt, and vanished like a smoke in the air, leaving only the hilt in Strider's hand.",but even as he held it up in the growing light they gazed in astonishment for the blade seemed to melt and vanished like a smoke in the air leaving only the hilt in striders hand,even held growing light gazed astonishment blade seemed melt vanished like smoke air leaving hilt striders hand
57,'Alas!',alas,alas
58,he cried.,he cried,cried
59,'It was this accursed knife that gave the wound.,it was this accursed knife that gave the wound,accursed knife gave wound
60,Few now have the skill in healing to match such evil weapons.,few now have the skill in healing to match such evil weapons,skill healing match evil weapons
61,But I will do what I can.',but i will do what i can,
62,"He sat down on the ground, and taking the dagger-hilt laid it on his knees, and he sang over it a slow song in a strange tongue.",he sat down on the ground and taking the daggerhilt laid it on his knees and he sang over it a slow song in a strange tongue,sat ground taking daggerhilt laid knees sang slow song strange tongue
63,"Then setting it aside, he turned to Frodo and in a soft tone spoke words the others could not catch.",then setting it aside he turned to frodo and in a soft tone spoke words the others could not catch,setting aside turned frodo soft tone spoke words others could catch
64,From the pouch at his belt he drew out the long leaves of a plant.,from the pouch at his belt he drew out the long leaves of a plant,pouch belt drew long leaves plant
65,"'These leaves,' he said, 'I have walked far to find; for this plant does not grow in the bare hills; but in the thickets away south of the Road I found it in the dark by the scent of its leaves.'",these leaves he said i have walked far to find for this plant does not grow in the bare hills but in the thickets away south of the road i found it in the dark by the scent of its leaves,leaves said walked far find plant grow bare hills thickets away south road found dark scent leaves
66,"He crushed a leaf in his fingers, and it gave out a sweet and pungent fragrance.",he crushed a leaf in his fingers and it gave out a sweet and pungent fragrance,crushed leaf fingers gave sweet pungent fragrance
67,"'It is fortunate that I could find it, for it is a healing plant that the Men of the West brought to Middle-earth.",it is fortunate that i could find it for it is a healing plant that the men of the west brought to middleearth,fortunate could find healing plant men west brought middleearth
68,"_Athelas_ they named it, and it grows now sparsely and only near places where they dwelt or camped of old; and it is not known in the North, except to some of those who wander in the Wild.",athelas they named it and it grows now sparsely and only near places where they dwelt or camped of old and it is not known in the north except to some of those who wander in the wild,athelas named grows sparsely near places dwelt camped old known north except wander wild
69,"It has great virtues, but over such a wound as this its healing powers may be small.'",it has great virtues but over such a wound as this its healing powers may be small,great virtues wound healing powers may small
70,He threw the leaves into boiling water and bathed Frodo's shoulder.,he threw the leaves into boiling water and bathed frodos shoulder,threw leaves boiling water bathed frodos shoulder
71,"The fragrance of the steam was refreshing, and those that were unhurt felt their minds calmed and cleared.",the fragrance of the steam was refreshing and those that were unhurt felt their minds calmed and cleared,fragrance steam refreshing unhurt felt minds calmed cleared
72,"The herb had also some power over the wound, for Frodo felt the pain and also the sense of frozen cold lessen in his side; but the life did not return to his arm, and he could not raise or use his hand.",the herb had also some power over the wound for frodo felt the pain and also the sense of frozen cold lessen in his side but the life did not return to his arm and he could not raise or use his hand,herb also power wound frodo felt pain also sense frozen cold lessen side life return arm could raise use hand
73,"He bitterly regretted his foolishness, and reproached himself for weakness of will; for he now perceived that in putting on the Ring he obeyed not his own desire but the commanding wish of his enemies.",he bitterly regretted his foolishness and reproached himself for weakness of will for he now perceived that in putting on the ring he obeyed not his own desire but the commanding wish of his enemies,bitterly regretted foolishness reproached weakness perceived putting ring obeyed desire commanding wish enemies
74,"He wondered if he would remain maimed for life, and how they would now manage to continue their journey.",he wondered if he would remain maimed for life and how they would now manage to continue their journey,wondered would remain maimed life would manage continue journey
75,He fell too weak to stand.,he fell too weak to stand,fell weak stand
76,The others were discussing this very question.,the others were discussing this very question,others discussing question
77,They quickly decided to leave Weathertop as soon as possible.,they quickly decided to leave weathertop as soon as possible,quickly decided leave weathertop soon possible
78,"'I think now,' said Strider, 'that the enemy has been watching this place for some days.",i think now said strider that the enemy has been watching this place for some days,think said strider enemy watching place days
79,"If Gandalf ever came here, then he must have been forced to ride away, and he will not return.",if gandalf ever came here then he must have been forced to ride away and he will not return,gandalf ever came must forced ride away return
80,"In any case we are in great peril here after dark, since the attack of last night, and we can hardly meet greater danger wherever we go.'",in any case we are in great peril here after dark since the attack of last night and we can hardly meet greater danger wherever we go,case great peril dark since attack last night hardly meet greater danger wherever go
81,"As soon as the daylight was full, they had some hurried food and packed.",as soon as the daylight was full they had some hurried food and packed,soon daylight full hurried food packed
82,"It was impossible for Frodo to walk, so they divided the greater part of their baggage among the four of them, and put Frodo on the pony.",it was impossible for frodo to walk so they divided the greater part of their baggage among the four of them and put frodo on the pony,impossible frodo walk divided greater part baggage among four put frodo pony
83,"In the last few days the poor beast had improved wonderfully; it already seemed fatter and stronger, and had begun to show an affection for its new masters, especially for Sam.",in the last few days the poor beast had improved wonderfully it already seemed fatter and stronger and had begun to show an affection for its new masters especially for sam,last days poor beast improved wonderfully already seemed fatter stronger begun show affection new masters especially sam
84,Bill Ferny's treatment must have been very hard for the journey in the wild to seem so much better than its former life.,bill fernys treatment must have been very hard for the journey in the wild to seem so much better than its former life,bill fernys treatment must hard journey wild seem much better former life
85,They started off in a southerly direction.,they started off in a southerly direction,started southerly direction
86,"This would mean crossing the Road, but.",this would mean crossing the road but,would mean crossing road
87,it was the quickest way to more wooded country.,it was the quickest way to more wooded country,quickest way wooded country
88,"And they needed fuel; for Strider said that Frodo must be kept warm, especially at night, while fire would be some protection for them all.",and they needed fuel for strider said that frodo must be kept warm especially at night while fire would be some protection for them all,needed fuel strider said frodo must kept warm especially night fire would protection
89,It was also his plan to shorten their journey by cutting across another great loop of the Road: east beyond Weathertop it changed its course and took a wide bend northwards.,it was also his plan to shorten their journey by cutting across another great loop of the road east beyond weathertop it changed its course and took a wide bend northwards,also plan shorten journey cutting across another great loop road east beyond weathertop changed course took wide bend northwards
90,"They made their way slowly and cautiously round the south-western slopes of the hill, and came in a little while to the edge of the Road.",they made their way slowly and cautiously round the southwestern slopes of the hill and came in a little while to the edge of the road,made way slowly cautiously round southwestern slopes hill came little edge road
91,There was no sign of the Riders.,there was no sign of the riders,sign riders
92,But even as they were hurrying across they heard far away two cries: a cold voice calling and a cold voice answering.,but even as they were hurrying across they heard far away two cries a cold voice calling and a cold voice answering,even hurrying across heard far away two cries cold voice calling cold voice answering
93,"Trembling they sprang forward, and made for the thickets that lay ahead.",trembling they sprang forward and made for the thickets that lay ahead,trembling sprang forward made thickets lay ahead
94,"The land before them sloped away southwards, but it was wild and pathless; bushes and stunted trees grew in dense patches with wide barren spaces in between.",the land before them sloped away southwards but it was wild and pathless bushes and stunted trees grew in dense patches with wide barren spaces in between,land sloped away southwards wild pathless bushes stunted trees grew dense patches wide barren spaces
95,"The grass was scanty, coarse, and grey; and the leaves in the thickets were faded and falling.",the grass was scanty coarse and grey and the leaves in the thickets were faded and falling,grass scanty coarse grey leaves thickets faded falling
96,"It was a cheerless land, and their journey was slow and gloomy.",it was a cheerless land and their journey was slow and gloomy,cheerless land journey slow gloomy
97,They spoke little as they trudged along.,they spoke little as they trudged along,spoke little trudged along
98,"Frodo's heart was grieved as he watched them walking beside him with their heads down, and their backs bowed under their burdens.",frodos heart was grieved as he watched them walking beside him with their heads down and their backs bowed under their burdens,frodos heart grieved watched walking beside heads backs bowed burdens
99,Even Strider seemed tired and heavy-hearted.,even strider seemed tired and heavyhearted,even strider seemed tired heavyhearted
100,"Before the first day's march was over Frodo's pain began to grow again, but he did not speak of it for a long time.",before the first days march was over frodos pain began to grow again but he did not speak of it for a long time,first days march frodos pain began grow speak long time
101,"Four days passed, without the ground or the scene changing much, except that behind them Weathertop slowly sank, and before them the distant mountains loomed a little nearer.",four days passed without the ground or the scene changing much except that behind them weathertop slowly sank and before them the distant mountains loomed a little nearer,four days passed without ground scene changing much except behind weathertop slowly sank distant mountains loomed little nearer
102,Yet since that far cry they had seen and heard no sign that the enemy had marked their flight or followed them.,yet since that far cry they had seen and heard no sign that the enemy had marked their flight or followed them,yet since far cry seen heard sign enemy marked flight followed
103,"They dreaded the dark hours, and kept watch in pairs by night, expecting at any time to see black shapes stalking in the grey night, dimly lit by the cloud-veiled moon; but they saw nothing, and heard no sound but the sigh of withered leaves and grass.",they dreaded the dark hours and kept watch in pairs by night expecting at any time to see black shapes stalking in the grey night dimly lit by the cloudveiled moon but they saw nothing and heard no sound but the sigh of withered leaves and grass,dreaded dark hours kept watch pairs night expecting time see black shapes stalking grey night dimly lit cloudveiled moon saw nothing heard sound sigh withered leaves grass
104,Not once did they feel the sense of present evil that had assailed them before the attack in the dell.,not once did they feel the sense of present evil that had assailed them before the attack in the dell,feel sense present evil assailed attack dell
105,It seemed too much to hope that the Riders had already lost their trail again.,it seemed too much to hope that the riders had already lost their trail again,seemed much hope riders already lost trail
106,Perhaps they were waiting to make some ambush in a narrow place?,perhaps they were waiting to make some ambush in a narrow place,perhaps waiting make ambush narrow place
107,At the end of the fifth day the ground began once more to rise slowly out of the wide shallow valley into which they had descended.,at the end of the fifth day the ground began once more to rise slowly out of the wide shallow valley into which they had descended,end fifth day ground began rise slowly wide shallow valley descended
108,"Strider now turned their course again north-eastwards, and on the sixth day they reached the top of a long slow-climbing slope, and saw far ahead a huddle of wooded hills.",strider now turned their course again northeastwards and on the sixth day they reached the top of a long slowclimbing slope and saw far ahead a huddle of wooded hills,strider turned course northeastwards sixth day reached top long slowclimbing slope saw far ahead huddle wooded hills
109,Away below them they could see the Road sweeping round the feet of the hills; and to their right a grey river gleamed pale in the thin sunshine.,away below them they could see the road sweeping round the feet of the hills and to their right a grey river gleamed pale in the thin sunshine,away could see road sweeping round feet hills right grey river gleamed pale thin sunshine
110,In the distance they glimpsed yet another river in a stony valley half-veiled in mist.,in the distance they glimpsed yet another river in a stony valley halfveiled in mist,distance glimpsed yet another river stony valley halfveiled mist
111,"""I am afraid we must go back to the Road here for a while,' said Strider.",i am afraid we must go back to the road here for a while said strider,afraid must go back road said strider
112,"'We have now come to the River Hoarwell, that the Elves call Mitheithel.",we have now come to the river hoarwell that the elves call mitheithel,come river hoarwell elves call mitheithel
113,"It flows down out of the Ettenmoors, the troll-fells north of Rivendell, and joins the Loudwater away in the South.",it flows down out of the ettenmoors the trollfells north of rivendell and joins the loudwater away in the south,flows ettenmoors trollfells north rivendell joins loudwater away south
114,Some call it the Greyflood after that.,some call it the greyflood after that,call greyflood
115,It is a great water before it finds the Sea.,it is a great water before it finds the sea,great water finds sea
116,"There is no way over it below its sources in the Ettenmoors, except by the Last Bridge on which the Road crosses.'",there is no way over it below its sources in the ettenmoors except by the last bridge on which the road crosses,way sources ettenmoors except last bridge road crosses
117,'What is that other river we can see far away there?',what is that other river we can see far away there,river see far away
118,asked Merry.,asked merry,asked merry
119,"'That is Loudwater, the Bruinen of Rivendell,' answered Strider.",that is loudwater the bruinen of rivendell answered strider,loudwater bruinen rivendell answered strider
120,'The Road runs along the edge of the hills for many miles from the Bridge to the Ford of Bruinen.,the road runs along the edge of the hills for many miles from the bridge to the ford of bruinen,road runs along edge hills many miles bridge ford bruinen
121,But I have not yet thought how we shall cross that water.,but i have not yet thought how we shall cross that water,yet thought shall cross water
122,One river at a time!,one river at a time,one river time
123,We shall be fortunate indeed if we do not find the Last Bridge held against us.',we shall be fortunate indeed if we do not find the last bridge held against us,shall fortunate indeed find last bridge held us
124,"Next day, early in the morning, they came down again to the borders of the Road.",next day early in the morning they came down again to the borders of the road,next day early morning came borders road
125,"Sam and Strider went forward, but they found no sign of any travellers or riders.",sam and strider went forward but they found no sign of any travellers or riders,sam strider went forward found sign travellers riders
126,Here under the shadow of the hills there had been some rain.,here under the shadow of the hills there had been some rain,shadow hills rain
127,"Strider judged that it had fallen two days before, and had washed away all footprints.",strider judged that it had fallen two days before and had washed away all footprints,strider judged fallen two days washed away footprints
128,"No horseman had passed since then, as far as he could see.",no horseman had passed since then as far as he could see,horseman passed since far could see
129,"They hurried along with all the speed they could make, and after a mile or two they saw the Last Bridge ahead, at the bottom of a short steep slope.",they hurried along with all the speed they could make and after a mile or two they saw the last bridge ahead at the bottom of a short steep slope,hurried along speed could make mile two saw last bridge ahead bottom short steep slope
130,"They dreaded to see black figures waiting there, but they saw none.",they dreaded to see black figures waiting there but they saw none,dreaded see black figures waiting saw none
131,"Strider made them take cover in a thicket at the side of the Road, while he went forward to explore.",strider made them take cover in a thicket at the side of the road while he went forward to explore,strider made take cover thicket side road went forward explore
132,Before long he came hurrying back.,before long he came hurrying back,long came hurrying back
133,"'I can see no sign of the enemy,' he said, 'and I wonder very much what that means.",i can see no sign of the enemy he said and i wonder very much what that means,see sign enemy said wonder much means
134,But I have found something very strange.',but i have found something very strange,found something strange
135,"He held out his hand, and showed a single pale-green jewel.",he held out his hand and showed a single palegreen jewel,held hand showed single palegreen jewel
136,"'I found it in the mud in the middle of the Bridge,' he said.",i found it in the mud in the middle of the bridge he said,found mud middle bridge said
137,"'It is a beryl, an elf-stone.",it is a beryl an elfstone,beryl elfstone
138,"Whether it was set there, or let fall by chance, I cannot say; but it brings hope to me.",whether it was set there or let fall by chance i cannot say but it brings hope to me,whether set let fall chance say brings hope
139,"I will take it as a sign that we may pass the Bridge; but beyond that I dare not keep to the Road, without some clearer token.'",i will take it as a sign that we may pass the bridge but beyond that i dare not keep to the road without some clearer token,take sign may pass bridge beyond dare keep road without clearer token
140,At once they went on again.,at once they went on again,went
141,"They crossed the Bridge in safety, hearing no sound but the water swirling against its three great arches.",they crossed the bridge in safety hearing no sound but the water swirling against its three great arches,crossed bridge safety hearing sound water swirling three great arches
142,A mile further on they came to a narrow ravine that led away northwards through the steep lands on the left of the Road.,a mile further on they came to a narrow ravine that led away northwards through the steep lands on the left of the road,mile came narrow ravine led away northwards steep lands left road
143,"Here Strider turned aside, and soon they were lost in a sombre country of dark trees winding among the feet of sullen hills.",here strider turned aside and soon they were lost in a sombre country of dark trees winding among the feet of sullen hills,strider turned aside soon lost sombre country dark trees winding among feet sullen hills
144,The hobbits were glad to leave the cheerless lands and the perilous Road behind them; but this new country seemed threatening and unfriendly.,the hobbits were glad to leave the cheerless lands and the perilous road behind them but this new country seemed threatening and unfriendly,hobbits glad leave cheerless lands perilous road behind new country seemed threatening unfriendly
145,As they went forward the hills about them steadily rose.,as they went forward the hills about them steadily rose,went forward hills steadily rose
146,"Here and there upon heights and ridges they caught glimpses of ancient walls of stone, and the ruins of towers: they had an ominous look.",here and there upon heights and ridges they caught glimpses of ancient walls of stone and the ruins of towers they had an ominous look,upon heights ridges caught glimpses ancient walls stone ruins towers ominous look
147,"Frodo, who was not walking, had time to gaze ahead and to think.",frodo who was not walking had time to gaze ahead and to think,frodo walking time gaze ahead think
148,"He recalled Bilbo's account of his journey and the threatening towers on the hills north of the Road, in the country near the Troll's wood where his first serious adventure had happened.",he recalled bilbos account of his journey and the threatening towers on the hills north of the road in the country near the trolls wood where his first serious adventure had happened,recalled bilbos account journey threatening towers hills north road country near trolls wood first serious adventure happened
149,"Frodo guessed that they were now in the same region, and wondered if by chance they would pass near the spot.",frodo guessed that they were now in the same region and wondered if by chance they would pass near the spot,frodo guessed region wondered chance would pass near spot
150,'Who lives in this land?',who lives in this land,lives land
151,he asked.,he asked,asked
152,'And who built these towers?,and who built these towers,built towers
153,Is this troll-country?',is this trollcountry,trollcountry
154,'No!',no,
155,said Strider.,said strider,said strider
156,'Trolls do not build.,trolls do not build,trolls build
157,No one lives in this land.,no one lives in this land,one lives land
158,"Men once dwelt here, ages ago; but none remain now.",men once dwelt here ages ago but none remain now,men dwelt ages ago none remain
159,"They became an evil people, as legends tell, for they fell under the shadow of Angmar.",they became an evil people as legends tell for they fell under the shadow of angmar,became evil people legends tell fell shadow angmar
160,But all were destroyed in the war that brought the North Kingdom to its end.,but all were destroyed in the war that brought the north kingdom to its end,destroyed war brought north kingdom end
161,"But that is now so long ago that the hills have forgotten them, though a shadow still lies on the land.'",but that is now so long ago that the hills have forgotten them though a shadow still lies on the land,long ago hills forgotten though shadow still lies land
162,"'Where did you learn such tales, if all the land is empty and forgetful?'",where did you learn such tales if all the land is empty and forgetful,learn tales land empty forgetful
163,asked Peregrin.,asked peregrin,asked peregrin
164,'The birds and beasts do not tell tales of that son.',the birds and beasts do not tell tales of that son,birds beasts tell tales son
165,"'The heirs of Elendil do not forget all things past,' said Strider; 'and many more things than I can tell are remembered in Rivendell.'",the heirs of elendil do not forget all things past said strider and many more things than i can tell are remembered in rivendell,heirs elendil forget things past said strider many things tell remembered rivendell
166,'Have you often been to Rivendell?',have you often been to rivendell,often rivendell
167,said Frodo.,said frodo,said frodo
168,"'I have,' said Strider.",i have said strider,said strider
169,"'I dwelt there once, and still I return when I may.",i dwelt there once and still i return when i may,dwelt still return may
170,"There my heart is; but it is not my fate to sit in peace, even in the fair house of Elrond.'",there my heart is but it is not my fate to sit in peace even in the fair house of elrond,heart fate sit peace even fair house elrond
171,The hills now began to shut them in.,the hills now began to shut them in,hills began shut
172,"The Road behind held on its way to the River Bruinen, but both were now hidden from view.",the road behind held on its way to the river bruinen but both were now hidden from view,road behind held way river bruinen hidden view
173,"The travellers came into a long valley; narrow, deeply cloven, dark and silent.",the travellers came into a long valley narrow deeply cloven dark and silent,travellers came long valley narrow deeply cloven dark silent
174,"Trees with old and twisted roots hung over cliffs, and piled up behind into mounting slopes of pine-wood.",trees with old and twisted roots hung over cliffs and piled up behind into mounting slopes of pinewood,trees old twisted roots hung cliffs piled behind mounting slopes pinewood
175,The hobbits grew very weary.,the hobbits grew very weary,hobbits grew weary
176,"They advanced slowly, for they had to pick their way through a pathless country, encumbered by fallen trees and tumbled rocks.",they advanced slowly for they had to pick their way through a pathless country encumbered by fallen trees and tumbled rocks,advanced slowly pick way pathless country encumbered fallen trees tumbled rocks
177,"As long as they could they avoided climbing for Frodo's sake, and because it was in fact difficult to find any way up out of the narrow dales.",as long as they could they avoided climbing for frodos sake and because it was in fact difficult to find any way up out of the narrow dales,long could avoided climbing frodos sake fact difficult find way narrow dales
178,They had been two days in this country when the weather turned wet.,they had been two days in this country when the weather turned wet,two days country weather turned wet
179,The wind began to blow steadily out of the West and pour the water of the distant seas on the dark heads of the hills in fine drenching rain.,the wind began to blow steadily out of the west and pour the water of the distant seas on the dark heads of the hills in fine drenching rain,wind began blow steadily west pour water distant seas dark heads hills fine drenching rain
180,"By nightfall they were all soaked, and their camp was cheerless, for they could not get any fire to burn.",by nightfall they were all soaked and their camp was cheerless for they could not get any fire to burn,nightfall soaked camp cheerless could get fire burn
181,"The next day the hills rose still higher and steeper before them, and they were forced to turn away northwards out of their course.",the next day the hills rose still higher and steeper before them and they were forced to turn away northwards out of their course,next day hills rose still higher steeper forced turn away northwards course
182,"Strider seemed to be getting anxious: they were nearly ten days out from Weathertop, and their stock of provisions was beginning to run low.",strider seemed to be getting anxious they were nearly ten days out from weathertop and their stock of provisions was beginning to run low,strider seemed getting anxious nearly ten days weathertop stock provisions beginning run low
183,It went on raining.,it went on raining,went raining
184,"That night they camped on a stony shelf with a rock-wall behind them, in which there was a shallow cave, a mere scoop in the cliff.",that night they camped on a stony shelf with a rockwall behind them in which there was a shallow cave a mere scoop in the cliff,night camped stony shelf rockwall behind shallow cave mere scoop cliff
185,Frodo was restless.,frodo was restless,frodo restless
186,"The cold and wet had made his wound more painful than ever, and the ache and sense of deadly chill took away all sleep.",the cold and wet had made his wound more painful than ever and the ache and sense of deadly chill took away all sleep,cold wet made wound painful ever ache sense deadly chill took away sleep
187,"He lay tossing and turning and listening fearfully to the stealthy night-noises: wind in chinks of rock, water dripping, a crack, the sudden rattling fall of a loosened stone.",he lay tossing and turning and listening fearfully to the stealthy nightnoises wind in chinks of rock water dripping a crack the sudden rattling fall of a loosened stone,lay tossing turning listening fearfully stealthy nightnoises wind chinks rock water dripping crack sudden rattling fall loosened stone
188,"He felt that black shapes were advancing to smother him; but when he sat up he saw nothing but the back of Strider sitting hunched up, smoking his pipe, and watching.",he felt that black shapes were advancing to smother him but when he sat up he saw nothing but the back of strider sitting hunched up smoking his pipe and watching,felt black shapes advancing smother sat saw nothing back strider sitting hunched smoking pipe watching
189,"He lay down again and passed into an uneasy dream, in which he walked on the grass in his garden in the Shire, but it seemed faint and dim, less clear than the tall black shadows that stood looking over the hedge.",he lay down again and passed into an uneasy dream in which he walked on the grass in his garden in the shire but it seemed faint and dim less clear than the tall black shadows that stood looking over the hedge,lay passed uneasy dream walked grass garden shire seemed faint dim less clear tall black shadows stood looking hedge
190,In the morning he woke to find that the rain had stopped.,in the morning he woke to find that the rain had stopped,morning woke find rain stopped
191,"The clouds were still thick, but they were breaking, and pale strips of blue appeared between them.",the clouds were still thick but they were breaking and pale strips of blue appeared between them,clouds still thick breaking pale strips blue appeared
192,The wind was shifting again.,the wind was shifting again,wind shifting
193,They did not start early.,they did not start early,start early
194,"Immediately after their cold and comfortless breakfast Strider went off alone, telling the others to remain under the shelter of the cliff, until he came back.",immediately after their cold and comfortless breakfast strider went off alone telling the others to remain under the shelter of the cliff until he came back,immediately cold comfortless breakfast strider went alone telling others remain shelter cliff came back
195,"He was going to climb up, if he could, and get a look at the lie of the land.",he was going to climb up if he could and get a look at the lie of the land,going climb could get look lie land
196,When he returned he was not reassuring.,when he returned he was not reassuring,returned reassuring
197,"'We have come too far to the north,' he said, 'and we must find some way to turn back southwards again.",we have come too far to the north he said and we must find some way to turn back southwards again,come far north said must find way turn back southwards
