sentence_id,sentence,cleaned_sentence,tokens
17,It seemed somehow the proper day on which to set out and follow him.,it seemed somehow the proper day on which to set out and follow him,seemed somehow proper day set follow
18,"Following Bilbo was uppermost in his mind, and the one thing that made the thought of leaving bearable.",following bilbo was uppermost in his mind and the one thing that made the thought of leaving bearable,following bilbo uppermost mind one thing made thought leaving bearable
19,"He thought as little as possible about the Ring, and where it might lead him in the end.",he thought as little as possible about the ring and where it might lead him in the end,thought little possible ring might lead end
20,But he did not tell all his thoughts to Gandalf.,but he did not tell all his thoughts to gandalf,tell thoughts gandalf
21,What the wizard guessed was always difficult to tell.,what the wizard guessed was always difficult to tell,wizard guessed always difficult tell
22,He looked at Frodo and smiled.,he looked at frodo and smiled,looked frodo smiled
23,"'Very well,' he said.",very well he said,well said
24,'I think that will do  but it must not be any later.,i think that will do but it must not be any later,think must later
25,I am getting very anxious.,i am getting very anxious,getting anxious
26,"In the mean-while, do take care, and don't let out any hint of where you are going!",in the meanwhile do take care and dont let out any hint of where you are going,meanwhile take care dont let hint going
27,And see that Sam Gamgee does not talk.,and see that sam gamgee does not talk,see sam gamgee talk
28,"If he does, I really shall turn him into a toad.'",if he does i really shall turn him into a toad,really shall turn toad
29,"'As for _where I_ am going,' said Frodo, 'it would be difficult to give that away, for I have no clear idea myself, yet.'",as for where i am going said frodo it would be difficult to give that away for i have no clear idea myself yet,going said frodo would difficult give away clear idea yet
30,'Don't be absurd!',dont be absurd,dont absurd
31,said Gandalf.,said gandalf,said gandalf
32,'I am not warning you against leaving an address at the post-office!,i am not warning you against leaving an address at the postoffice,warning leaving address postoffice
33,"But you are leaving the Shire  and that should not be known, until you are far away.",but you are leaving the shire and that should not be known until you are far away,leaving shire known far away
34,"And you must go, or at least set out, either North, South, West or East  and the direction should certainly not be known.'",and you must go or at least set out either north south west or east and the direction should certainly not be known,must go least set either north south west east direction certainly known
35,"'I have been so taken up with the thoughts of leaving Bag End, and of saying farewell, that I have never even considered the direction,' said Frodo.",i have been so taken up with the thoughts of leaving bag end and of saying farewell that i have never even considered the direction said frodo,taken thoughts leaving bag end saying farewell never even considered direction said frodo
36,'For where am I to go?,for where am i to go,go
37,And by what shall I steer?,and by what shall i steer,shall steer
38,What is to be my quest?,what is to be my quest,quest
39,"Bilbo went to find a treasure, there and back again; but I go to lose one, and not return, as far as I can see.'",bilbo went to find a treasure there and back again but i go to lose one and not return as far as i can see,bilbo went find treasure back go lose one return far see
40,"'But you cannot see very far,' said Gandalf.",but you cannot see very far said gandalf,see far said gandalf
41,'Neither can I.,neither can i,neither
42,It may be your task to find the Cracks of Doom; but that quest may be for others: I do not know.,it may be your task to find the cracks of doom but that quest may be for others i do not know,may task find cracks doom quest may others know
43,At any rate you are not ready for that long road yet.',at any rate you are not ready for that long road yet,rate ready long road yet
44,'No indeed!',no indeed,indeed
45,said Frodo.,said frodo,said frodo
46,'But in the meantime what course am I to lake?',but in the meantime what course am i to lake,meantime course lake
47,"'Towards danger; but not too rashly, nor too straight,' answered the wizard.",towards danger but not too rashly nor too straight answered the wizard,towards danger rashly straight answered wizard
48,"'If you want my advice, make for Rivendell.",if you want my advice make for rivendell,want advice make rivendell
49,"That journey should not prove too perilous, though the Road is less easy than it was, and it will grow worse as the year fails.'",that journey should not prove too perilous though the road is less easy than it was and it will grow worse as the year fails,journey prove perilous though road less easy grow worse year fails
50,'Rivendell!',rivendell,rivendell
51,said Frodo.,said frodo,said frodo
52,"'Very good: I will go east, and I will make for Rivendell.",very good i will go east and i will make for rivendell,good go east make rivendell
53,I will take Sam to visit the Elves; he will be delighted.',i will take sam to visit the elves he will be delighted,take sam visit elves delighted
54,"He spoke lightly; but his heart was moved suddenly with a desire to see the house of Elrond Halfelven, and breathe the air of that deep valley where many of the Fair Folk still dwelt in peace.",he spoke lightly but his heart was moved suddenly with a desire to see the house of elrond halfelven and breathe the air of that deep valley where many of the fair folk still dwelt in peace,spoke lightly heart moved suddenly desire see house elrond halfelven breathe air deep valley many fair folk still dwelt peace
55,"One summer's evening an astonishing piece of news reached the _Ivy Bush_ and _Green Dragon._ Giants and other portents on the borders of the Shire were forgotten for more important matters: Mr. Frodo was selling Bag End, indeed he had already sold it  to the Sackville-Bagginses!",one summers evening an astonishing piece of news reached the ivy bush and green dragon giants and other portents on the borders of the shire were forgotten for more important matters mr frodo was selling bag end indeed he had already sold it to the sackvillebagginses,one summers evening astonishing piece news reached ivy bush green dragon giants portents borders shire forgotten important matters mr frodo selling bag end indeed already sold sackvillebagginses
56,"'For a nice bit, loo,' said some.",for a nice bit loo said some,nice bit loo said
57,"'At a bargain price,' said others, 'and that's more likely when Mistress Lobelia's the buyer.'",at a bargain price said others and thats more likely when mistress lobelias the buyer,bargain price said others thats likely mistress lobelias buyer
58,"(Otho had died some years before, at the ripe but disappointed age of 102.)",otho had died some years before at the ripe but disappointed age of,otho died years ripe disappointed age
59,Just why Mr. Frodo was selling his beautiful hole was even more debatable than the price.,just why mr frodo was selling his beautiful hole was even more debatable than the price,mr frodo selling beautiful hole even debatable price
60,A few held the theory  supported by the nods and hints of Mr. Baggins himself  that Frodo's money was running out: he was going to leave Hobbiton and live in a quiet way on the proceeds of the sale down in Buckland among his Brandybuck relations.,a few held the theory supported by the nods and hints of mr baggins himself that frodos money was running out he was going to leave hobbiton and live in a quiet way on the proceeds of the sale down in buckland among his brandybuck relations,held theory supported nods hints mr baggins frodos money running going leave hobbiton live quiet way proceeds sale buckland among brandybuck relations
61,"'As far from the Sackville-Bagginses as may be,' some added.",as far from the sackvillebagginses as may be some added,far sackvillebagginses may added
62,"But so firmly fixed had the notion of the immeasurable wealth of the Bagginses of Bag End become that most found this hard to believe, harder than any other reason or unreason that their fancy could suggest: to most it suggested a dark and yet unrevealed plot by Gandalf.",but so firmly fixed had the notion of the immeasurable wealth of the bagginses of bag end become that most found this hard to believe harder than any other reason or unreason that their fancy could suggest to most it suggested a dark and yet unrevealed plot by gandalf,firmly fixed notion immeasurable wealth bagginses bag end become found hard believe harder reason unreason fancy could suggest suggested dark yet unrevealed plot gandalf
63,"Though he kept himself very quiet and did not go about by day, it was well known that he was 'hiding up in the Bag End'.",though he kept himself very quiet and did not go about by day it was well known that he was hiding up in the bag end,though kept quiet go day well known hiding bag end
64,"But however a removal might fit in with the designs of his wizardry, there was no doubt about the fact: Frodo Baggins was going back to Buckland.",but however a removal might fit in with the designs of his wizardry there was no doubt about the fact frodo baggins was going back to buckland,however removal might fit designs wizardry doubt fact frodo baggins going back buckland
65,"'Yes, I shall be moving this autumn,' he said.",yes i shall be moving this autumn he said,yes shall moving autumn said
66,"'Merry Brandybuck is looking out for a nice little hole for me, or perhaps a small house.'",merry brandybuck is looking out for a nice little hole for me or perhaps a small house,merry brandybuck looking nice little hole perhaps small house
67,As a matter of fact with Merry's help he had already chosen and bought a little house at Crickhollow in the country beyond Bucklebury.,as a matter of fact with merrys help he had already chosen and bought a little house at crickhollow in the country beyond bucklebury,matter fact merrys help already chosen bought little house crickhollow country beyond bucklebury
68,To all but Sam he pretended he was going to settle down there permanently.,to all but sam he pretended he was going to settle down there permanently,sam pretended going settle permanently
69,"The decision to set out eastwards had suggested the idea to him; for Buckland was on the eastern borders of the Shire, and as he had lived there in childhood his going back would at least seem credible.",the decision to set out eastwards had suggested the idea to him for buckland was on the eastern borders of the shire and as he had lived there in childhood his going back would at least seem credible,decision set eastwards suggested idea buckland eastern borders shire lived childhood going back would least seem credible
70,Gandalf stayed in the Shire for over two months.,gandalf stayed in the shire for over two months,gandalf stayed shire two months
71,"Then one evening, at the end of June, soon after Frodo's plan had been finally arranged, he suddenly announced that he was going off again next morning.",then one evening at the end of june soon after frodos plan had been finally arranged he suddenly announced that he was going off again next morning,one evening end june soon frodos plan finally arranged suddenly announced going next morning
72,"'Only for a short while, I hope,' he said.",only for a short while i hope he said,short hope said
73,"'But I am going down beyond the southern borders to get some news, if I can.",but i am going down beyond the southern borders to get some news if i can,going beyond southern borders get news
74,I have been idle longer than I should.',i have been idle longer than i should,idle longer
75,"He spoke lightly, but it seemed to Frodo that he looked rather worried.",he spoke lightly but it seemed to frodo that he looked rather worried,spoke lightly seemed frodo looked rather worried
76,'Has anything happened?',has anything happened,anything happened
77,he asked.,he asked,asked
78,'Well no; but I have heard something that has made me anxious and needs looking into.,well no but i have heard something that has made me anxious and needs looking into,well heard something made anxious needs looking
79,"If I think it necessary after all for you to get off at once, I shall come back immediately, or at least send word.",if i think it necessary after all for you to get off at once i shall come back immediately or at least send word,think necessary get shall come back immediately least send word
80,"In the meanwhile stick to your plan; but be more careful than ever, especially of the Ring.",in the meanwhile stick to your plan but be more careful than ever especially of the ring,meanwhile stick plan careful ever especially ring
81,Let me impress on you once more: _don't use it!,let me impress on you once more dont use it,let impress dont use
82,"'_
     He went off at dawn.",he went off at dawn,went dawn
83,"'I may be back any day,' he said.",i may be back any day he said,may back day said
84,'At the very latest I shall come back for the farewell party.,at the very latest i shall come back for the farewell party,latest shall come back farewell party
85,I think after all you may need my company on the Road.',i think after all you may need my company on the road,think may need company road
86,"At first Frodo was a good deal disturbed, and wondered often what Gandalf could have heard; but his uneasiness wore off, and in the fine weather he forgot his troubles for a while.",at first frodo was a good deal disturbed and wondered often what gandalf could have heard but his uneasiness wore off and in the fine weather he forgot his troubles for a while,first frodo good deal disturbed wondered often gandalf could heard uneasiness wore fine weather forgot troubles
87,"The Shire had seldom seen so fair a summer, or so rich an autumn: the trees were laden with apples, honey was dripping in the combs, and the corn was tall and full.",the shire had seldom seen so fair a summer or so rich an autumn the trees were laden with apples honey was dripping in the combs and the corn was tall and full,shire seldom seen fair summer rich autumn trees laden apples honey dripping combs corn tall full
88,Autumn was well under way before Frodo began to worry about Gandalf again.,autumn was well under way before frodo began to worry about gandalf again,autumn well way frodo began worry gandalf
89,September was passing and there was still no news of him.,september was passing and there was still no news of him,september passing still news
90,"The Birthday, and the removal, drew nearer, and still he did not come, or send word.",the birthday and the removal drew nearer and still he did not come or send word,birthday removal drew nearer still come send word
91,Bag End began to be busy.,bag end began to be busy,bag end began busy
92,"Some of Frodo's friends came to stay and help him with the packing: there was Fredegar Bolger and Folco Boffin, and of course his special friends Pippin Took and Merry Brandybuck.",some of frodos friends came to stay and help him with the packing there was fredegar bolger and folco boffin and of course his special friends pippin took and merry brandybuck,frodos friends came stay help packing fredegar bolger folco boffin course special friends pippin took merry brandybuck
93,Between them they turned the whole place upside-down.,between them they turned the whole place upsidedown,turned whole place upsidedown
94,"On September 20th two covered carts went off laden to Buckland, conveying the furniture and goods that Frodo had not sold to his new home, by way of the Brandywine Bridge.",on september th two covered carts went off laden to buckland conveying the furniture and goods that frodo had not sold to his new home by way of the brandywine bridge,september th two covered carts went laden buckland conveying furniture goods frodo sold new home way brandywine bridge
95,"The next day Frodo became really anxious, and kept a constant look-out for Gandalf.",the next day frodo became really anxious and kept a constant lookout for gandalf,next day frodo became really anxious kept constant lookout gandalf
96,"Thursday, his birthday morning, dawned as fair and clear as it had long ago for Bilbo's great party.",thursday his birthday morning dawned as fair and clear as it had long ago for bilbos great party,thursday birthday morning dawned fair clear long ago bilbos great party
97,Still Gandalf did not appear.,still gandalf did not appear,still gandalf appear
98,"In the evening Frodo gave his farewell feast: it was quite small, just a dinner for himself and his four helpers; but he was troubled and fell in no mood for it.",in the evening frodo gave his farewell feast it was quite small just a dinner for himself and his four helpers but he was troubled and fell in no mood for it,evening frodo gave farewell feast quite small dinner four helpers troubled fell mood
99,The thought that he would so soon have to part with his young friends weighed on his heart.,the thought that he would so soon have to part with his young friends weighed on his heart,thought would soon part young friends weighed heart
100,He wondered how he would break it to them.,he wondered how he would break it to them,wondered would break
101,"The four younger hobbits were, however, in high spirits, and the party soon became very cheerful in spite of Gandalf's absence.",the four younger hobbits were however in high spirits and the party soon became very cheerful in spite of gandalfs absence,four younger hobbits however high spirits party soon became cheerful spite gandalfs absence
102,"The dining-room was bare except for a table and chairs, but the food was good, and there was good wine: Frodo's wine had not been included in the sale to the Sackville-Bagginses.",the diningroom was bare except for a table and chairs but the food was good and there was good wine frodos wine had not been included in the sale to the sackvillebagginses,diningroom bare except table chairs food good good wine frodos wine included sale sackvillebagginses
103,"'Whatever happens to the rest of my stuff, when the S.-B.s get their claws on it, at any rate I have found a good home for this!'",whatever happens to the rest of my stuff when the sbs get their claws on it at any rate i have found a good home for this,whatever happens rest stuff sbs get claws rate found good home
104,"said Frodo, as he drained his glass.",said frodo as he drained his glass,said frodo drained glass
105,It was the last drop of Old Winyards.,it was the last drop of old winyards,last drop old winyards
106,"When they had sung many songs, and talked of many things they had done together, they toasted Bilbo's birthday, and they drank his health and Frodo's together according to Frodo's custom.",when they had sung many songs and talked of many things they had done together they toasted bilbos birthday and they drank his health and frodos together according to frodos custom,sung many songs talked many things done together toasted bilbos birthday drank health frodos together according frodos custom
107,"Then they went out for a sniff of air, and glimpse of the stars, and then they went to bed.",then they went out for a sniff of air and glimpse of the stars and then they went to bed,went sniff air glimpse stars went bed
108,"Frodo's party was over, and Gandalf had not come.",frodos party was over and gandalf had not come,frodos party gandalf come
109,The next morning they were busy packing another cart with the remainder of the luggage.,the next morning they were busy packing another cart with the remainder of the luggage,next morning busy packing another cart remainder luggage
110,"Merry took charge of this, and drove off with Fatty (that is Fredegar Bolger).",merry took charge of this and drove off with fatty that is fredegar bolger,merry took charge drove fatty fredegar bolger
111,"'Someone must get there and warm the house before you arrive,' said Merry.",someone must get there and warm the house before you arrive said merry,someone must get warm house arrive said merry
112,"'Well, see you later  the day after tomorrow, if you don't go to sleep on the way!'",well see you later the day after tomorrow if you dont go to sleep on the way,well see later day tomorrow dont go sleep way
113,"Folco went home after lunch, but Pippin remained behind.",folco went home after lunch but pippin remained behind,folco went home lunch pippin remained behind
114,"Frodo was restless and anxious, listening in vain for a sound of Gandalf.",frodo was restless and anxious listening in vain for a sound of gandalf,frodo restless anxious listening vain sound gandalf
115,He decided to wait until nightfall.,he decided to wait until nightfall,decided wait nightfall
116,"After that, if Gandalf wanted him urgently, he would go to Crickhollow, and might even get there first.",after that if gandalf wanted him urgently he would go to crickhollow and might even get there first,gandalf wanted urgently would go crickhollow might even get first
117,For Frodo was going on foot.,for frodo was going on foot,frodo going foot
118,"His plan  for pleasure and a last look at the Shire as much as any other reason  was to walk from Hobbiton to Bucklebury Ferry, taking it fairly easy.",his plan for pleasure and a last look at the shire as much as any other reason was to walk from hobbiton to bucklebury ferry taking it fairly easy,plan pleasure last look shire much reason walk hobbiton bucklebury ferry taking fairly easy
119,"'I shall get myself a bit into training, too,' he said, looking at himself in a dusty mirror in the half-empty hall.",i shall get myself a bit into training too he said looking at himself in a dusty mirror in the halfempty hall,shall get bit training said looking dusty mirror halfempty hall
120,"He had not done any strenuous walking for a long time, and the reflection looked rather flabby, he thought.",he had not done any strenuous walking for a long time and the reflection looked rather flabby he thought,done strenuous walking long time reflection looked rather flabby thought
121,"After lunch, the Sackville-Bagginses, Lobelia and her sandy-haired son, Lotho, turned up, much to Frodo's annoyance.",after lunch the sackvillebagginses lobelia and her sandyhaired son lotho turned up much to frodos annoyance,lunch sackvillebagginses lobelia sandyhaired son lotho turned much frodos annoyance
122,'Ours at last!',ours at last,last
123,"said Lobelia, as she stepped inside.",said lobelia as she stepped inside,said lobelia stepped inside
124,"It was not polite; nor strictly true, for the sale of Bag End did not take effect until midnight.",it was not polite nor strictly true for the sale of bag end did not take effect until midnight,polite strictly true sale bag end take effect midnight
125,"But Lobelia can perhaps be forgiven: she had been obliged to wait about seventy-seven years longer for Bag End than she once hoped, and she was now a hundred years old.",but lobelia can perhaps be forgiven she had been obliged to wait about seventyseven years longer for bag end than she once hoped and she was now a hundred years old,lobelia perhaps forgiven obliged wait seventyseven years longer bag end hoped hundred years old
126,"Anyway, she had come to see that nothing she had paid for had been carried off; and she wanted the keys.",anyway she had come to see that nothing she had paid for had been carried off and she wanted the keys,anyway come see nothing paid carried wanted keys
127,"It took a long while to satisfy her, as she had brought a complete inventory with her and went right through it.",it took a long while to satisfy her as she had brought a complete inventory with her and went right through it,took long satisfy brought complete inventory went right
128,In the end she departed with Lotho and the spare key and the promise that the other key would be left at the Gamgees' in Bagshot Row.,in the end she departed with lotho and the spare key and the promise that the other key would be left at the gamgees in bagshot row,end departed lotho spare key promise key would left gamgees bagshot row
129,"She snorted, and showed plainly that she thought the Gamgees capable of plundering the hole during the night.",she snorted and showed plainly that she thought the gamgees capable of plundering the hole during the night,snorted showed plainly thought gamgees capable plundering hole night
130,Frodo did not offer her any tea.,frodo did not offer her any tea,frodo offer tea
131,He took his own tea with Pippin and Sam Gamgee in the kitchen.,he took his own tea with pippin and sam gamgee in the kitchen,took tea pippin sam gamgee kitchen
132,"It had been officially announced that Sam was coming to Buckland 'to do for Mr. Frodo and look after his bit of garden'; an arrangement that was approved by the Gaffer, though it did not console him for the prospect of having Lobelia as a neighbour.",it had been officially announced that sam was coming to buckland to do for mr frodo and look after his bit of garden an arrangement that was approved by the gaffer though it did not console him for the prospect of having lobelia as a neighbour,officially announced sam coming buckland mr frodo look bit garden arrangement approved gaffer though console prospect lobelia neighbour
133,'Our last meal at Bag End!',our last meal at bag end,last meal bag end
134,"said Frodo, pushing back his chair.",said frodo pushing back his chair,said frodo pushing back chair
135,They left the washing up for Lobelia.,they left the washing up for lobelia,left washing lobelia
136,Pippin and Sam strapped up their three packs and piled them in the porch.,pippin and sam strapped up their three packs and piled them in the porch,pippin sam strapped three packs piled porch
137,Pippin went out for a last stroll in the garden.,pippin went out for a last stroll in the garden,pippin went last stroll garden
138,Sam disappeared.,sam disappeared,sam disappeared
139,The sun went down.,the sun went down,sun went
140,Bag End seemed sad and gloomy and dishevelled.,bag end seemed sad and gloomy and dishevelled,bag end seemed sad gloomy dishevelled
141,"Frodo wandered round the familiar rooms, and saw the light of the sunset fade on the walls, and shadows creep out of the corners.",frodo wandered round the familiar rooms and saw the light of the sunset fade on the walls and shadows creep out of the corners,frodo wandered round familiar rooms saw light sunset fade walls shadows creep corners
142,It grew slowly dark indoors.,it grew slowly dark indoors,grew slowly dark indoors
143,"He went out and walked down to the gate at the bottom of the path, and then on a short way down the Hill Road.",he went out and walked down to the gate at the bottom of the path and then on a short way down the hill road,went walked gate bottom path short way hill road
144,He half expected to see Gandalf come striding up through the dusk.,he half expected to see gandalf come striding up through the dusk,half expected see gandalf come striding dusk
145,The sky was clear and the stars were growing bright.,the sky was clear and the stars were growing bright,sky clear stars growing bright
146,"'It's going to be a fine night,' he said aloud.",its going to be a fine night he said aloud,going fine night said aloud
147,'That's good for a beginning.,thats good for a beginning,thats good beginning
148,I feel like walking.,i feel like walking,feel like walking
149,I can't bear any more hanging about.,i cant bear any more hanging about,cant bear hanging
150,"I am going to start, and Gandalf must follow me.'",i am going to start and gandalf must follow me,going start gandalf must follow
151,"He turned to go back, and then slopped, for he heard voices, just round the corner by the end of Bagshot Row.",he turned to go back and then slopped for he heard voices just round the corner by the end of bagshot row,turned go back slopped heard voices round corner end bagshot row
152,"One voice was certainly the old Gaffer's; the other was strange, and somehow unpleasant.",one voice was certainly the old gaffers the other was strange and somehow unpleasant,one voice certainly old gaffers strange somehow unpleasant
153,"He could not make out what it said, but he heard the Gaffer's answers, which were rather shrill.",he could not make out what it said but he heard the gaffers answers which were rather shrill,could make said heard gaffers answers rather shrill
154,The old man seemed put out.,the old man seemed put out,old man seemed put
155,"'No, Mr. Baggins has gone away.",no mr baggins has gone away,mr baggins gone away
156,"Went this morning, and my Sam went with him: anyway all his stuff went.",went this morning and my sam went with him anyway all his stuff went,went morning sam went anyway stuff went
157,"Yes, sold out and gone, I tell'ee.",yes sold out and gone i tellee,yes sold gone tellee
158,Why?,why,
159,"Why's none of my business, or yours.",whys none of my business or yours,whys none business
160,Where to?,where to,
161,That ain't no secret.,that aint no secret,aint secret
162,"He's moved to Bucklebury or some such place, away down yonder.",hes moved to bucklebury or some such place away down yonder,hes moved bucklebury place away yonder
163,Yes it is  a tidy way.,yes it is a tidy way,yes tidy way
164,I've never been so far myself; they're queer folks in Buckland.,ive never been so far myself theyre queer folks in buckland,ive never far theyre queer folks buckland
165,"No, I can't give no message.",no i cant give no message,cant give message
166,Good night to you!',good night to you,good night
167,Footsteps went away down the Hill.,footsteps went away down the hill,footsteps went away hill
168,Frodo wondered vaguely why the fact that they did not come on up the Hill seemed a great relief.,frodo wondered vaguely why the fact that they did not come on up the hill seemed a great relief,frodo wondered vaguely fact come hill seemed great relief
169,"'I am sick of questions and curiosity about my doings, I suppose,' he thought.",i am sick of questions and curiosity about my doings i suppose he thought,sick questions curiosity doings suppose thought
170,'What an inquisitive lot they all are!',what an inquisitive lot they all are,inquisitive lot
171,"He had half a mind to go and ask the Gaffer who the inquirer was; but he thought better (or worse) of it, and turned and walked quickly back to Bag End.",he had half a mind to go and ask the gaffer who the inquirer was but he thought better or worse of it and turned and walked quickly back to bag end,half mind go ask gaffer inquirer thought better worse turned walked quickly back bag end
172,Pippin was sitting on his pack in the porch.,pippin was sitting on his pack in the porch,pippin sitting pack porch
173,Sam was not there.,sam was not there,sam
174,Frodo stepped inside the dark door.,frodo stepped inside the dark door,frodo stepped inside dark door
175,'Sam!',sam,sam
176,he called.,he called,called
177,'Sam!,sam,sam
178,Time!',time,time
179,"'Coming, sir!'",coming sir,coming sir
180,"came the answer from far within, followed soon by Sam himself, wiping his mouth.",came the answer from far within followed soon by sam himself wiping his mouth,came answer far within followed soon sam wiping mouth
181,He had been saying farewell to the beer-barrel in the cellar.,he had been saying farewell to the beerbarrel in the cellar,saying farewell beerbarrel cellar
182,"'All aboard, Sam?'",all aboard sam,aboard sam
183,said Frodo.,said frodo,said frodo
184,"'Yes, sir.",yes sir,yes sir
185,"I'll last for a bit now, sir.'",ill last for a bit now sir,ill last bit sir
186,"Frodo shut and locked the round door, and gave the key to Sam.",frodo shut and locked the round door and gave the key to sam,frodo shut locked round door gave key sam
187,"'Run down with this to your home, Sam!'",run down with this to your home sam,run home sam
188,he said.,he said,said
189,'Then cut along the Row and meet us as quick as you can at the gate in the lane beyond the meadows.,then cut along the row and meet us as quick as you can at the gate in the lane beyond the meadows,cut along row meet us quick gate lane beyond meadows
190,We are not going through the village tonight.,we are not going through the village tonight,going village tonight
191,Too many ears pricking and eyes prying.',too many ears pricking and eyes prying,many ears pricking eyes prying
192,Sam ran off at full speed.,sam ran off at full speed,sam ran full speed
193,"'Well, now we're off at last!'",well now were off at last,well last
194,said Frodo.,said frodo,said frodo
195,"They shouldered their packs and took up their sticks, and walked round the corner to the west side of Bag End.",they shouldered their packs and took up their sticks and walked round the corner to the west side of bag end,shouldered packs took sticks walked round corner west side bag end
196,'Good-bye!',goodbye,goodbye
197,"said Frodo, looking at the dark blank windows.",said frodo looking at the dark blank windows,said frodo looking dark blank windows
198,"He waved his hand, and then turned and (following Bilbo, if he had known it) hurried after Peregrin down the garden-path.",he waved his hand and then turned and following bilbo if he had known it hurried after peregrin down the gardenpath,waved hand turned following bilbo known hurried peregrin gardenpath
199,"They jumped over the low place in the hedge at the bottom and took to the fields, passing into the darkness like a rustle in the grasses.",they jumped over the low place in the hedge at the bottom and took to the fields passing into the darkness like a rustle in the grasses,jumped low place hedge bottom took fields passing darkness like rustle grasses
200,At the bottom of the Hill on its western side they came to the gate opening on to a narrow lane.,at the bottom of the hill on its western side they came to the gate opening on to a narrow lane,bottom hill western side came gate opening narrow lane
201,There they halted and adjusted the straps of their packs.,there they halted and adjusted the straps of their packs,halted adjusted straps packs
202,"Presently Sam appeared, trotting quickly and breathing hard; his heavy pack was hoisted high on his shoulders, and he had put on his head a tall shapeless fell bag, which he called a hat.",presently sam appeared trotting quickly and breathing hard his heavy pack was hoisted high on his shoulders and he had put on his head a tall shapeless fell bag which he called a hat,presently sam appeared trotting quickly breathing hard heavy pack hoisted high shoulders put head tall shapeless fell bag called hat
203,In the gloom he looked very much like a dwarf.,in the gloom he looked very much like a dwarf,gloom looked much like dwarf
204,"'I am sure you have given me all the heaviest stuff,' said Frodo.",i am sure you have given me all the heaviest stuff said frodo,sure given heaviest stuff said frodo
205,"'I pity snails, and all that carry their homes on their backs.'",i pity snails and all that carry their homes on their backs,pity snails carry homes backs
206,"'I could take a lot more yet, sir.",i could take a lot more yet sir,could take lot yet sir
207,"My packet is quite light,' said Sam stoutly and untruthfully.",my packet is quite light said sam stoutly and untruthfully,packet quite light said sam stoutly untruthfully
208,"'No, you don't, Sam!'",no you dont sam,dont sam
209,said Pippin.,said pippin,said pippin
210,'It is good for him.,it is good for him,good
211,He's got nothing except what he ordered us to pack.,hes got nothing except what he ordered us to pack,hes got nothing except ordered us pack
212,"He's been slack lately, and he'll feel the weight less when he's walked off some of his own.'",hes been slack lately and hell feel the weight less when hes walked off some of his own,hes slack lately hell feel weight less hes walked
213,'Be kind to a poor old hobbit!',be kind to a poor old hobbit,kind poor old hobbit
214,laughed Frodo.,laughed frodo,laughed frodo
215,"'I shall be as thin as a willow-wand, I'm sure, before I get to Buckland.",i shall be as thin as a willowwand im sure before i get to buckland,shall thin willowwand im sure get buckland
216,But I was talking nonsense.,but i was talking nonsense,talking nonsense
217,"I suspect you have taken more than your share, Sam, and I shall look into it at our next packing.'",i suspect you have taken more than your share sam and i shall look into it at our next packing,suspect taken share sam shall look next packing
218,He picked up his stick again.,he picked up his stick again,picked stick
219,"'Well, we all like walking in the dark,' he said, 'so let's put some miles behind us before bed.'",well we all like walking in the dark he said so lets put some miles behind us before bed,well like walking dark said lets put miles behind us bed
220,For a short way they followed the lane westwards.,for a short way they followed the lane westwards,short way followed lane westwards
