sentence_id,sentence,cleaned_sentence,tokens
25,It was tall and netted over with silver cobwebs.,it was tall and netted over with silver cobwebs,tall netted silver cobwebs
26,'How are you going to get through this?',how are you going to get through this,going get
27,asked Fredegar.,asked fredegar,asked fredegar
28,'Follow me!',follow me,follow
29,"said Merry, 'and you will see.'",said merry and you will see,said merry see
30,"He turned to the left along the Hedge, and soon they came to a point where it bent inwards, running along the lip of a hollow.",he turned to the left along the hedge and soon they came to a point where it bent inwards running along the lip of a hollow,turned left along hedge soon came point bent inwards running along lip hollow
31,"A cutting had been made, at some distance from the Hedge, and went sloping gently down into the ground.",a cutting had been made at some distance from the hedge and went sloping gently down into the ground,cutting made distance hedge went sloping gently ground
32,"It had walls of brick at the sides, which rose steadily, until suddenly they arched over and formed a tunnel that dived deep under the Hedge and came out in the hollow on the other side.",it had walls of brick at the sides which rose steadily until suddenly they arched over and formed a tunnel that dived deep under the hedge and came out in the hollow on the other side,walls brick sides rose steadily suddenly arched formed tunnel dived deep hedge came hollow side
33,Here Fatty Bolger halted.,here fatty bolger halted,fatty bolger halted
34,"'Good-bye, Frodo!'",goodbye frodo,goodbye frodo
35,he said.,he said,said
36,'I wish you were not going into the Forest.,i wish you were not going into the forest,wish going forest
37,I only hope you will not need rescuing before the day is out.,i only hope you will not need rescuing before the day is out,hope need rescuing day
38,But good luck to you  today and every day!',but good luck to you today and every day,good luck today every day
39,"'If there are no worse things ahead than the Old Forest, I shall be lucky,' said Frodo.",if there are no worse things ahead than the old forest i shall be lucky said frodo,worse things ahead old forest shall lucky said frodo
40,'Tell Gandalf to hurry along the East Road: we shall soon be back on it and going as fast as we can.',tell gandalf to hurry along the east road we shall soon be back on it and going as fast as we can,tell gandalf hurry along east road shall soon back going fast
41,'Good-bye!',goodbye,goodbye
42,"they cried, and rode down the slope and disappeared from Fredegar's sight into the tunnel.",they cried and rode down the slope and disappeared from fredegars sight into the tunnel,cried rode slope disappeared fredegars sight tunnel
43,It was dark and damp.,it was dark and damp,dark damp
44,At the far end it was closed by a gate of thick-set iron bars.,at the far end it was closed by a gate of thickset iron bars,far end closed gate thickset iron bars
45,"Merry got down and unlocked the gate, and when they had all passed through he pushed it to again.",merry got down and unlocked the gate and when they had all passed through he pushed it to again,merry got unlocked gate passed pushed
46,"It shut with a clang, and the lock clicked.",it shut with a clang and the lock clicked,shut clang lock clicked
47,The sound was ominous.,the sound was ominous,sound ominous
48,'There!',there,
49,said Merry.,said merry,said merry
50,"'You have left the Shire, and are now outside, and on the edge of the Old Forest.'",you have left the shire and are now outside and on the edge of the old forest,left shire outside edge old forest
51,'Are the stories about it true?',are the stories about it true,stories true
52,asked Pippin.,asked pippin,asked pippin
53,"'I don't know what stories you mean,' Merry answered.",i dont know what stories you mean merry answered,dont know stories mean merry answered
54,"'If you mean the old bogey-stories Fatty's nurses used to tell him, about goblins and wolves and things of that sort, I should say no.",if you mean the old bogeystories fattys nurses used to tell him about goblins and wolves and things of that sort i should say no,mean old bogeystories fattys nurses used tell goblins wolves things sort say
55,At any rate I don't believe them.,at any rate i dont believe them,rate dont believe
56,But the Forest _is_ queer.,but the forest is queer,forest queer
57,"Everything in it is very much more alive, more aware of what is going on, so to speak, than things are in the Shire.",everything in it is very much more alive more aware of what is going on so to speak than things are in the shire,everything much alive aware going speak things shire
58,And the trees do not like strangers.,and the trees do not like strangers,trees like strangers
59,They watch you.,they watch you,watch
60,"They are usually content merely to watch you, as long as daylight lasts, and don't do much.",they are usually content merely to watch you as long as daylight lasts and dont do much,usually content merely watch long daylight lasts dont much
61,"Occasionally the most unfriendly ones may drop a branch, or stick a root out, or grasp at you with a long trailer.",occasionally the most unfriendly ones may drop a branch or stick a root out or grasp at you with a long trailer,occasionally unfriendly ones may drop branch stick root grasp long trailer
62,"But at night things can be most alarming, or so I am told.",but at night things can be most alarming or so i am told,night things alarming told
63,"I have only once or twice been in here after dark, and then only near the hedge.",i have only once or twice been in here after dark and then only near the hedge,twice dark near hedge
64,"I thought all the trees were whispering to each other, passing news and plots along in an unintelligible language; and the branches swayed and groped without any wind.",i thought all the trees were whispering to each other passing news and plots along in an unintelligible language and the branches swayed and groped without any wind,thought trees whispering passing news plots along unintelligible language branches swayed groped without wind
65,"They do say the trees do actually move, and can surround strangers and hem them in.",they do say the trees do actually move and can surround strangers and hem them in,say trees actually move surround strangers hem
66,"In fact long ago they attacked the Hedge: they came and planted themselves right by it, and leaned over it.",in fact long ago they attacked the hedge they came and planted themselves right by it and leaned over it,fact long ago attacked hedge came planted right leaned
67,"But the hobbits came and cut down hundreds of trees, and made a great bonfire in the Forest, and burned all the ground in a long strip east of the Hedge.",but the hobbits came and cut down hundreds of trees and made a great bonfire in the forest and burned all the ground in a long strip east of the hedge,hobbits came cut hundreds trees made great bonfire forest burned ground long strip east hedge
68,"After that the trees gave up the attack, but they became very unfriendly.",after that the trees gave up the attack but they became very unfriendly,trees gave attack became unfriendly
69,There is still a wide bare space not far inside where the bonfire was made.',there is still a wide bare space not far inside where the bonfire was made,still wide bare space far inside bonfire made
70,'Is it only the trees that are dangerous?',is it only the trees that are dangerous,trees dangerous
71,asked Pippin.,asked pippin,asked pippin
72,"'There are various queer things living deep in the Forest, and on the far side,' said Merry, 'or at least I have heard so; but I have never seen any of them.",there are various queer things living deep in the forest and on the far side said merry or at least i have heard so but i have never seen any of them,various queer things living deep forest far side said merry least heard never seen
73,But something makes paths.,but something makes paths,something makes paths
74,Whenever one comes inside one finds open tracks; but they seem to shift and change from time to time in a queer fashion.,whenever one comes inside one finds open tracks but they seem to shift and change from time to time in a queer fashion,whenever one comes inside one finds open tracks seem shift change time time queer fashion
75,"Not far from this tunnel there is, or was for a long time, the beginning of quite a broad path leading to the Bonfire Glade, and then on more or less in our direction, east and a little north.",not far from this tunnel there is or was for a long time the beginning of quite a broad path leading to the bonfire glade and then on more or less in our direction east and a little north,far tunnel long time beginning quite broad path leading bonfire glade less direction east little north
76,That is the path I am going to try and find.',that is the path i am going to try and find,path going try find
77,The hobbits now left the tunnel-gate and rode across the wide hollow.,the hobbits now left the tunnelgate and rode across the wide hollow,hobbits left tunnelgate rode across wide hollow
78,"On the far side was a faint path leading up on to the floor of the Forest, a hundred yards and more beyond the Hedge; but it vanished as soon as it brought them under the trees.",on the far side was a faint path leading up on to the floor of the forest a hundred yards and more beyond the hedge but it vanished as soon as it brought them under the trees,far side faint path leading floor forest hundred yards beyond hedge vanished soon brought trees
79,Looking back they could see the dark line of the Hedge through the stems of trees that were already thick about them.,looking back they could see the dark line of the hedge through the stems of trees that were already thick about them,looking back could see dark line hedge stems trees already thick
80,"Looking ahead they could see only tree-trunks of innumerable sizes and shapes: straight or bent, twisted, leaning, squat or slender, smooth or gnarled and branched; and all the stems were green or grey with moss and slimy, shaggy growths.",looking ahead they could see only treetrunks of innumerable sizes and shapes straight or bent twisted leaning squat or slender smooth or gnarled and branched and all the stems were green or grey with moss and slimy shaggy growths,looking ahead could see treetrunks innumerable sizes shapes straight bent twisted leaning squat slender smooth gnarled branched stems green grey moss slimy shaggy growths
81,Merry alone seemed fairly cheerful.,merry alone seemed fairly cheerful,merry alone seemed fairly cheerful
82,"'You had better lead on and find that path,' Frodo said to him.",you had better lead on and find that path frodo said to him,better lead find path frodo said
83,"'Don't let us lose one another, or forget which way the Hedge lies!'",dont let us lose one another or forget which way the hedge lies,dont let us lose one another forget way hedge lies
84,"They picked a way among the trees, and their ponies plodded along, carefully avoiding the many writhing and interlacing roots.",they picked a way among the trees and their ponies plodded along carefully avoiding the many writhing and interlacing roots,picked way among trees ponies plodded along carefully avoiding many writhing interlacing roots
85,There was no undergrowth.,there was no undergrowth,undergrowth
86,"The ground was rising steadily, and as they went forward it seemed that the trees became taller, darker, and thicker.",the ground was rising steadily and as they went forward it seemed that the trees became taller darker and thicker,ground rising steadily went forward seemed trees became taller darker thicker
87,"There was no sound, except an occasional drip of moisture falling through the still leaves.",there was no sound except an occasional drip of moisture falling through the still leaves,sound except occasional drip moisture falling still leaves
88,"For the moment there was no whispering or movement among the branches; but they all got an uncomfortable feeling that they were being watched with disapproval, deepening to dislike and even enmity.",for the moment there was no whispering or movement among the branches but they all got an uncomfortable feeling that they were being watched with disapproval deepening to dislike and even enmity,moment whispering movement among branches got uncomfortable feeling watched disapproval deepening dislike even enmity
89,"The feeling steadily grew, until they found themselves looking up quickly, or glancing back over their shoulders, as if they expected a sudden blow.",the feeling steadily grew until they found themselves looking up quickly or glancing back over their shoulders as if they expected a sudden blow,feeling steadily grew found looking quickly glancing back shoulders expected sudden blow
90,"There was not as yet any sign of a path, and the trees seemed constantly to bar their way.",there was not as yet any sign of a path and the trees seemed constantly to bar their way,yet sign path trees seemed constantly bar way
91,"Pippin suddenly felt that he could not bear it any longer, and without warning let out a shout.",pippin suddenly felt that he could not bear it any longer and without warning let out a shout,pippin suddenly felt could bear longer without warning let shout
92,'Oi!,oi,oi
93,Oi!',oi,oi
94,he cried.,he cried,cried
95,'I am not going to do anything.,i am not going to do anything,going anything
96,"Just let me pass through, will you!'",just let me pass through will you,let pass
97,The others halted startled; but the cry fell as if muffled by a heavy curtain.,the others halted startled but the cry fell as if muffled by a heavy curtain,others halted startled cry fell muffled heavy curtain
98,There was no echo or answer though the wood seemed to become more crowded and more watchful than before.,there was no echo or answer though the wood seemed to become more crowded and more watchful than before,echo answer though wood seemed become crowded watchful
99,"'I should not shout, if I were you,' said Merry.",i should not shout if i were you said merry,shout said merry
100,It does more harm than good.',it does more harm than good,harm good
101,"Frodo began to wonder if it were possible to find a way through, and if he had been right to make the others come into this abominable wood.",frodo began to wonder if it were possible to find a way through and if he had been right to make the others come into this abominable wood,frodo began wonder possible find way right make others come abominable wood
102,"Merry was looking from side to side, and seemed already uncertain which way to go.",merry was looking from side to side and seemed already uncertain which way to go,merry looking side side seemed already uncertain way go
103,Pippin noticed it.,pippin noticed it,pippin noticed
104,"'It has not taken you long to lose us,' he said.",it has not taken you long to lose us he said,taken long lose us said
105,But at that moment Merry gave a whistle of relief and pointed ahead.,but at that moment merry gave a whistle of relief and pointed ahead,moment merry gave whistle relief pointed ahead
106,"'Well, well!'",well well,well well
107,he said.,he said,said
108,'These trees _do_ shift.,these trees do shift,trees shift
109,"There is the Bonfire Glade in front of us (or I hope so), but the path to it seems to have moved away!'",there is the bonfire glade in front of us or i hope so but the path to it seems to have moved away,bonfire glade front us hope path seems moved away
110,The light grew clearer as they went forward.,the light grew clearer as they went forward,light grew clearer went forward
111,Suddenly they came out of the trees and found themselves in a wide circular space.,suddenly they came out of the trees and found themselves in a wide circular space,suddenly came trees found wide circular space
112,"There was sky above them, blue and clear to their surprise, for down under the Forest-roof they had not been able to see the rising morning and the lifting of the mist.",there was sky above them blue and clear to their surprise for down under the forestroof they had not been able to see the rising morning and the lifting of the mist,sky blue clear surprise forestroof able see rising morning lifting mist
113,"The sun was not, however, high enough yet to shine down into the clearing, though its light was on the tree-tops.",the sun was not however high enough yet to shine down into the clearing though its light was on the treetops,sun however high enough yet shine clearing though light treetops
114,"The leaves were all thicker and greener about the edges of the glade, enclosing it with an almost solid wall.",the leaves were all thicker and greener about the edges of the glade enclosing it with an almost solid wall,leaves thicker greener edges glade enclosing almost solid wall
115,"No tree grew there, only rough grass and many tall plants: stalky and faded hemlocks and wood-parsley, fire-weed seeding into fluffy ashes, and rampant nettles and thistles.",no tree grew there only rough grass and many tall plants stalky and faded hemlocks and woodparsley fireweed seeding into fluffy ashes and rampant nettles and thistles,tree grew rough grass many tall plants stalky faded hemlocks woodparsley fireweed seeding fluffy ashes rampant nettles thistles
116,A dreary place: but it seemed a charming and cheerful garden after the close Forest.,a dreary place but it seemed a charming and cheerful garden after the close forest,dreary place seemed charming cheerful garden close forest
117,"The hobbits felt encouraged, and looked up hopefully at the broadening daylight in the sky.",the hobbits felt encouraged and looked up hopefully at the broadening daylight in the sky,hobbits felt encouraged looked hopefully broadening daylight sky
118,"At the far side of the glade there was a break in the wall of trees, and a clear path beyond it.",at the far side of the glade there was a break in the wall of trees and a clear path beyond it,far side glade break wall trees clear path beyond
119,"They could see it running on into the wood, wide in places and open above, though every now and again the trees drew in and overshadowed it with their dark boughs.",they could see it running on into the wood wide in places and open above though every now and again the trees drew in and overshadowed it with their dark boughs,could see running wood wide places open though every trees drew overshadowed dark boughs
120,Up this path they rode.,up this path they rode,path rode
121,"They were still climbing gently, but they now went much quicker, and with better heart; for it seemed to them that the Forest had relented, and was going to let them pass unhindered after all.",they were still climbing gently but they now went much quicker and with better heart for it seemed to them that the forest had relented and was going to let them pass unhindered after all,still climbing gently went much quicker better heart seemed forest relented going let pass unhindered
122,But after a while the air began to get hot and stuffy.,but after a while the air began to get hot and stuffy,air began get hot stuffy
123,"The trees drew close again on either side, and they could no longer see far ahead.",the trees drew close again on either side and they could no longer see far ahead,trees drew close either side could longer see far ahead
124,Now stronger than ever they felt again the ill will of the wood pressing on them.,now stronger than ever they felt again the ill will of the wood pressing on them,stronger ever felt ill wood pressing
125,"So silent was it that the fall of their ponies' hoofs, rustling on dead leaves and occasionally stumbling on hidden roots, seemed to thud in their ears.",so silent was it that the fall of their ponies hoofs rustling on dead leaves and occasionally stumbling on hidden roots seemed to thud in their ears,silent fall ponies hoofs rustling dead leaves occasionally stumbling hidden roots seemed thud ears
126,"Frodo tried to sing a song to encourage them, but his voice sank to a murmur.",frodo tried to sing a song to encourage them but his voice sank to a murmur,frodo tried sing song encourage voice sank murmur
127,O!,o,
128,"Wanderers in the shadowed land
           despair not!",wanderers in the shadowed land despair not,wanderers shadowed land despair
129,"For though dark they stand,
           all woods there be must end at last,
           and see the open sun go past:
           the setting sun, the rising sun,
           the day's end, or the day begun.",for though dark they stand all woods there be must end at last and see the open sun go past the setting sun the rising sun the days end or the day begun,though dark stand woods must end last see open sun go past setting sun rising sun days end day begun
130,"For east or west all woods must fail ...


     _Fail -_ even as he said the word his voice faded into silence.",for east or west all woods must fail fail even as he said the word his voice faded into silence,east west woods must fail fail even said word voice faded silence
131,The air seemed heavy and the making of words wearisome.,the air seemed heavy and the making of words wearisome,air seemed heavy making words wearisome
132,Just behind them a large branch fell from an old overhanging tree with a crash into the path.,just behind them a large branch fell from an old overhanging tree with a crash into the path,behind large branch fell old overhanging tree crash path
133,The trees seemed to close in before them.,the trees seemed to close in before them,trees seemed close
134,"'They do not like all that about ending and failing,' said Merry.",they do not like all that about ending and failing said merry,like ending failing said merry
135,'I should not sing any more at present.,i should not sing any more at present,sing present
136,"Wait till we do get to the edge, and then we'll turn and give them a rousing chorus!'",wait till we do get to the edge and then well turn and give them a rousing chorus,wait till get edge well turn give rousing chorus
137,"He spoke cheerfully, and if he felt any great anxiety, he did not show it.",he spoke cheerfully and if he felt any great anxiety he did not show it,spoke cheerfully felt great anxiety show
138,The others did not answer.,the others did not answer,others answer
139,They were depressed.,they were depressed,depressed
140,"A heavy weight was settling steadily on Frodo's heart, and he regretted now with every step forward that he had ever thought of challenging the menace of the trees.",a heavy weight was settling steadily on frodos heart and he regretted now with every step forward that he had ever thought of challenging the menace of the trees,heavy weight settling steadily frodos heart regretted every step forward ever thought challenging menace trees
141,"He was, indeed, just about to stop and propose going back (if that was still possible), when things took a new turn.",he was indeed just about to stop and propose going back if that was still possible when things took a new turn,indeed stop propose going back still possible things took new turn
142,"The path stopped climbing, and became for a while nearly level.",the path stopped climbing and became for a while nearly level,path stopped climbing became nearly level
143,"The dark trees drew aside, and ahead they could see the path going almost straight forward.",the dark trees drew aside and ahead they could see the path going almost straight forward,dark trees drew aside ahead could see path going almost straight forward
144,"Before them, but some distance off, there stood a green hill-top, treeless, rising like a bald head out of the encircling wood.",before them but some distance off there stood a green hilltop treeless rising like a bald head out of the encircling wood,distance stood green hilltop treeless rising like bald head encircling wood
145,The path seemed to be making directly for it.,the path seemed to be making directly for it,path seemed making directly
146,"They now hurried forward again, delighted with the thought of climbing out for a while above the roof of the Forest.",they now hurried forward again delighted with the thought of climbing out for a while above the roof of the forest,hurried forward delighted thought climbing roof forest
147,"The path dipped, and then again began to climb upwards, leading them at last to the foot of the steep hillside.",the path dipped and then again began to climb upwards leading them at last to the foot of the steep hillside,path dipped began climb upwards leading last foot steep hillside
148,There it left the trees and faded into the turf.,there it left the trees and faded into the turf,left trees faded turf
149,The wood stood all round the hill like thick hair that ended sharply in a circle round a shaven crown.,the wood stood all round the hill like thick hair that ended sharply in a circle round a shaven crown,wood stood round hill like thick hair ended sharply circle round shaven crown
150,"The hobbits led their ponies up, winding round and round until they reached the top.",the hobbits led their ponies up winding round and round until they reached the top,hobbits led ponies winding round round reached top
151,There they stood and gazed about them.,there they stood and gazed about them,stood gazed
152,"The air was gleaming and sunlit, but hazy; and they could not see to any great distance.",the air was gleaming and sunlit but hazy and they could not see to any great distance,air gleaming sunlit hazy could see great distance
153,"Near at hand the mist was now almost gone; though here and there it lay in hollows of the wood, and to the south of them, out of a deep fold cutting right across the Forest, the fog still rose like steam or wisps of white smoke.",near at hand the mist was now almost gone though here and there it lay in hollows of the wood and to the south of them out of a deep fold cutting right across the forest the fog still rose like steam or wisps of white smoke,near hand mist almost gone though lay hollows wood south deep fold cutting right across forest fog still rose like steam wisps white smoke
154,"'That,' said Merry, pointing with his hand, 'that is the line of the Withywindle.",that said merry pointing with his hand that is the line of the withywindle,said merry pointing hand line withywindle
155,It comes down out of the Downs and flows south-west through the midst of the Forest to join the Brandywine below Haysend.,it comes down out of the downs and flows southwest through the midst of the forest to join the brandywine below haysend,comes downs flows southwest midst forest join brandywine haysend
156,We don't want to go _that_ way!,we dont want to go that way,dont want go way
157,"The Withywindle valley is said to be the queerest part of the whole wood  the centre from which all the queerness comes, as it were.'",the withywindle valley is said to be the queerest part of the whole wood the centre from which all the queerness comes as it were,withywindle valley said queerest part whole wood centre queerness comes
158,"The others looked in the direction that Merry pointed out, but they could see little but mists over the damp and deep-cut valley; and beyond it the southern half of the Forest faded from view.",the others looked in the direction that merry pointed out but they could see little but mists over the damp and deepcut valley and beyond it the southern half of the forest faded from view,others looked direction merry pointed could see little mists damp deepcut valley beyond southern half forest faded view
159,The sun on the hill-lop was now getting hot.,the sun on the hilllop was now getting hot,sun hilllop getting hot
160,It must have been about eleven o'clock; but the autumn haze still prevented them from seeing much in other directions.,it must have been about eleven oclock but the autumn haze still prevented them from seeing much in other directions,must eleven oclock autumn haze still prevented seeing much directions
161,In the west they could not make out either the line of the Hedge or the valley of the Brandywine beyond it.,in the west they could not make out either the line of the hedge or the valley of the brandywine beyond it,west could make either line hedge valley brandywine beyond
162,"Northward, where they looked most hopefully, they could see nothing that might be the line of the great East Road, for which they were making.",northward where they looked most hopefully they could see nothing that might be the line of the great east road for which they were making,northward looked hopefully could see nothing might line great east road making
163,"They were on an island in a sea of trees, and the horizon was veiled.",they were on an island in a sea of trees and the horizon was veiled,island sea trees horizon veiled
164,"On the south-eastern side the ground fell very steeply, as if the slopes of the hill were continued far down under the trees, like island-shores that really are the sides of a mountain rising out of deep waters.",on the southeastern side the ground fell very steeply as if the slopes of the hill were continued far down under the trees like islandshores that really are the sides of a mountain rising out of deep waters,southeastern side ground fell steeply slopes hill continued far trees like islandshores really sides mountain rising deep waters
165,"They sat on the green edge and looked out over the woods below them, while they ate their mid-day meal.",they sat on the green edge and looked out over the woods below them while they ate their midday meal,sat green edge looked woods ate midday meal
166,As the sun rose and passed noon they glimpsed far off in the east the grey-green lines of the Downs that lay beyond the Old Forest on that side.,as the sun rose and passed noon they glimpsed far off in the east the greygreen lines of the downs that lay beyond the old forest on that side,sun rose passed noon glimpsed far east greygreen lines downs lay beyond old forest side
167,"That cheered them greatly; for it was good to see a sight of anything beyond the wood's borders, though they did not mean to go that way, if they could help it: the Barrow-downs had as sinister a reputation in hobbit-legend as the Forest itself.",that cheered them greatly for it was good to see a sight of anything beyond the woods borders though they did not mean to go that way if they could help it the barrowdowns had as sinister a reputation in hobbitlegend as the forest itself,cheered greatly good see sight anything beyond woods borders though mean go way could help barrowdowns sinister reputation hobbitlegend forest
168,At length they made up their minds to go on again.,at length they made up their minds to go on again,length made minds go
169,The path that had brought them to the hill reappeared on the northward side; but they had not followed it far before they became aware that it was bending steadily to the right.,the path that had brought them to the hill reappeared on the northward side but they had not followed it far before they became aware that it was bending steadily to the right,path brought hill reappeared northward side followed far became aware bending steadily right
170,Soon it began to descend rapidly and they guessed that it must actually be heading towards the Withywindle valley: not at all the direction they wished lo take.,soon it began to descend rapidly and they guessed that it must actually be heading towards the withywindle valley not at all the direction they wished lo take,soon began descend rapidly guessed must actually heading towards withywindle valley direction wished lo take
171,"After some discussion they decided to leave this misleading path and strike northward; for although they had not been able to see it from the hill-top, the Road must lie that way, and it could not be many miles off.",after some discussion they decided to leave this misleading path and strike northward for although they had not been able to see it from the hilltop the road must lie that way and it could not be many miles off,discussion decided leave misleading path strike northward although able see hilltop road must lie way could many miles
172,"Also northward, and to the left of the path, the land seemed lo be drier and more open, climbing up to slopes where the trees were thinner, and pines and firs replaced the oaks and ashes and other strange and nameless trees of the denser wood.",also northward and to the left of the path the land seemed lo be drier and more open climbing up to slopes where the trees were thinner and pines and firs replaced the oaks and ashes and other strange and nameless trees of the denser wood,also northward left path land seemed lo drier open climbing slopes trees thinner pines firs replaced oaks ashes strange nameless trees denser wood
173,"At first their choice seemed to be good: they got along at a fair speed, though whenever they got a glimpse of the sun in an open glade they seemed unaccountably to have veered eastwards.",at first their choice seemed to be good they got along at a fair speed though whenever they got a glimpse of the sun in an open glade they seemed unaccountably to have veered eastwards,first choice seemed good got along fair speed though whenever got glimpse sun open glade seemed unaccountably veered eastwards
174,"But after a time the trees began to close in again, just where they had appeared from a distance to be thinner and less tangled.",but after a time the trees began to close in again just where they had appeared from a distance to be thinner and less tangled,time trees began close appeared distance thinner less tangled
175,"Then deep folds in the ground were discovered unexpectedly, like the ruts of great giant-wheels or wide moats and sunken roads long disused and choked with brambles.",then deep folds in the ground were discovered unexpectedly like the ruts of great giantwheels or wide moats and sunken roads long disused and choked with brambles,deep folds ground discovered unexpectedly like ruts great giantwheels wide moats sunken roads long disused choked brambles
176,"These lay usually right across their line of march, and could only be crossed by scrambling down and out again, which was troublesome and difficult with their ponies.",these lay usually right across their line of march and could only be crossed by scrambling down and out again which was troublesome and difficult with their ponies,lay usually right across line march could crossed scrambling troublesome difficult ponies
177,"Each time they climbed down they found the hollow filled with thick bushes and matted undergrowth, which somehow would not yield to the left, but only gave way when they turned to the right; and they had to go some distance along the bottom before they could find a way up the further bank.",each time they climbed down they found the hollow filled with thick bushes and matted undergrowth which somehow would not yield to the left but only gave way when they turned to the right and they had to go some distance along the bottom before they could find a way up the further bank,time climbed found hollow filled thick bushes matted undergrowth somehow would yield left gave way turned right go distance along bottom could find way bank
178,"Each time they clambered out, the trees seemed deeper and darker; and always to the left and upwards it was most difficult to find a way, and they were forced to the right and downwards.",each time they clambered out the trees seemed deeper and darker and always to the left and upwards it was most difficult to find a way and they were forced to the right and downwards,time clambered trees seemed deeper darker always left upwards difficult find way forced right downwards
179,"After an hour or two they had lost all clear sense of direction, though they knew well enough that they had long ceased to go northward at all.",after an hour or two they had lost all clear sense of direction though they knew well enough that they had long ceased to go northward at all,hour two lost clear sense direction though knew well enough long ceased go northward
180,"They were being headed off, and were simply following a course chosen for them  eastwards and southwards, into the heart of the Forest and not out of it.",they were being headed off and were simply following a course chosen for them eastwards and southwards into the heart of the forest and not out of it,headed simply following course chosen eastwards southwards heart forest
181,The afternoon was wearing away when they scrambled and stumbled into a fold that was wider and deeper than any they had yet met.,the afternoon was wearing away when they scrambled and stumbled into a fold that was wider and deeper than any they had yet met,afternoon wearing away scrambled stumbled fold wider deeper yet met
182,"It was so sleep and overhung that it proved impossible to climb out of it again, either forwards or backwards, without leaving their ponies and their baggage behind.",it was so sleep and overhung that it proved impossible to climb out of it again either forwards or backwards without leaving their ponies and their baggage behind,sleep overhung proved impossible climb either forwards backwards without leaving ponies baggage behind
183,All they could do was to follow the fold  downwards.,all they could do was to follow the fold downwards,could follow fold downwards
184,"The ground grew soft, and in places boggy; springs appeared in the banks, and soon they found themselves following a brook that trickled and babbled through a weedy bed.",the ground grew soft and in places boggy springs appeared in the banks and soon they found themselves following a brook that trickled and babbled through a weedy bed,ground grew soft places boggy springs appeared banks soon found following brook trickled babbled weedy bed
185,"Then the ground began to fall rapidly, and the brook growing strong and noisy, flowed and leaped swiftly downhill.",then the ground began to fall rapidly and the brook growing strong and noisy flowed and leaped swiftly downhill,ground began fall rapidly brook growing strong noisy flowed leaped swiftly downhill
186,They were in a deep dim-lit gully over-arched by trees high above them.,they were in a deep dimlit gully overarched by trees high above them,deep dimlit gully overarched trees high
187,"After stumbling along for some way along the stream, they came quite suddenly out of the gloom.",after stumbling along for some way along the stream they came quite suddenly out of the gloom,stumbling along way along stream came quite suddenly gloom
188,As if through a gate they saw the sunlight before them.,as if through a gate they saw the sunlight before them,gate saw sunlight
