sentence_id,sentence,cleaned_sentence,tokens
39,On a baldric he wore a great horn tipped with silver that now was laid upon his knees.,on a baldric he wore a great horn tipped with silver that now was laid upon his knees,baldric wore great horn tipped silver laid upon knees
40,He gazed at Frodo and Bilbo with sudden wonder.,he gazed at frodo and bilbo with sudden wonder,gazed frodo bilbo sudden wonder
41,"`Here,' said Elrond, turning to Gandalf, `is Boromir, a man from the South.",here said elrond turning to gandalf is boromir a man from the south,said elrond turning gandalf boromir man south
42,"He arrived in the grey morning, and seeks for counsel.",he arrived in the grey morning and seeks for counsel,arrived grey morning seeks counsel
43,"I have bidden him to be present, for here his questions will be answered.'",i have bidden him to be present for here his questions will be answered,bidden present questions answered
44,Not all that was spoken and debated in the Council need now be told.,not all that was spoken and debated in the council need now be told,spoken debated council need told
45,"Much was said of events in the world outside, especially in the South, and in the wide lands east of the Mountains.",much was said of events in the world outside especially in the south and in the wide lands east of the mountains,much said events world outside especially south wide lands east mountains
46,"Of these things Frodo had already heard many rumours; but the tale of Glóin was new to him, and when the dwarf spoke he listened attentively.",of these things frodo had already heard many rumours but the tale of gloin was new to him and when the dwarf spoke he listened attentively,things frodo already heard many rumours tale gloin new dwarf spoke listened attentively
47,It appeared that amid the splendour of their works of hand the hearts of the Dwarves of the Lonely Mountain were troubled.,it appeared that amid the splendour of their works of hand the hearts of the dwarves of the lonely mountain were troubled,appeared amid splendour works hand hearts dwarves lonely mountain troubled
48,"`It is now many years ago,' said Glóin, `that a shadow of disquiet fell upon our people.",it is now many years ago said gloin that a shadow of disquiet fell upon our people,many years ago said gloin shadow disquiet fell upon people
49,Whence it came we did not at first perceive.,whence it came we did not at first perceive,whence came first perceive
50,"Words began to be whispered in secret: it was said that we were hemmed in a narrow place, and that greater wealth and splendour would be found in a wider world.",words began to be whispered in secret it was said that we were hemmed in a narrow place and that greater wealth and splendour would be found in a wider world,words began whispered secret said hemmed narrow place greater wealth splendour would found wider world
51,Some spoke of Moria: the mighty works of our fathers that are called in our own tongue Khazad-dûm; and they declared that now at last we had the power and numbers to return.',some spoke of moria the mighty works of our fathers that are called in our own tongue khazaddum and they declared that now at last we had the power and numbers to return,spoke moria mighty works fathers called tongue khazaddum declared last power numbers return
52,Glóin sighed.,gloin sighed,gloin sighed
53,`Moria!,moria,moria
54,Moria!,moria,moria
55,Wonder of the Northern world!,wonder of the northern world,wonder northern world
56,"Too deep we delved there, and woke the nameless fear.",too deep we delved there and woke the nameless fear,deep delved woke nameless fear
57,Long have its vast mansions lain empty since the children of Durin fled.,long have its vast mansions lain empty since the children of durin fled,long vast mansions lain empty since children durin fled
58,"But now we spoke of it again with longing, and yet with dread; for no dwarf has dared to pass the doors of Khazad-dûm for many lives of kings, save Thrór only, and he perished.",but now we spoke of it again with longing and yet with dread for no dwarf has dared to pass the doors of khazaddum for many lives of kings save thror only and he perished,spoke longing yet dread dwarf dared pass doors khazaddum many lives kings save thror perished
59,"At last, however, Balin listened to the whispers, and resolved to go; and though Dáin did not give leave willingly, he took with him Ori and Óin and many of our folk, and they went away south.",at last however balin listened to the whispers and resolved to go and though dain did not give leave willingly he took with him ori and oin and many of our folk and they went away south,last however balin listened whispers resolved go though dain give leave willingly took ori oin many folk went away south
60,"""That was nigh on thirty years ago.",that was nigh on thirty years ago,nigh thirty years ago
61,For a while we had news and it seemed good: messages reported that Moria had been entered and a great work begun there.,for a while we had news and it seemed good messages reported that moria had been entered and a great work begun there,news seemed good messages reported moria entered great work begun
62,"Then there was silence, and no word has ever come from Moria since.",then there was silence and no word has ever come from moria since,silence word ever come moria since
63,"""Then about a year ago a messenger came to Dáin, but not from Moria  from Mordor: a horseman in the night, who called Dáin to his gate.",then about a year ago a messenger came to dain but not from moria from mordor a horseman in the night who called dain to his gate,year ago messenger came dain moria mordor horseman night called dain gate
64,"The Lord Sauron the Great, so he said, wished for our friendship.",the lord sauron the great so he said wished for our friendship,lord sauron great said wished friendship
65,"Rings he would give for it, such as he gave of old.",rings he would give for it such as he gave of old,rings would give gave old
66,"And he asked urgently concerning _hobbits_, of what kind they were, and where they dwelt.",and he asked urgently concerning hobbits of what kind they were and where they dwelt,asked urgently concerning hobbits kind dwelt
67,"""For Sauron knows,"" said he, ""that one of these was known to you on a time.""",for sauron knows said he that one of these was known to you on a time,sauron knows said one known time
68,"'At this we were greatly troubled, and we gave no answer.",at this we were greatly troubled and we gave no answer,greatly troubled gave answer
69,"And then his fell voice was lowered, and he would have sweetened it if he could.",and then his fell voice was lowered and he would have sweetened it if he could,fell voice lowered would sweetened could
70,"""As a small token only of your friendship Sauron asks this,"" he said: ""that you should find this thief,"" such was his word, ""and get from him, willing or no, a little ring, the least of rings, that once he stole.",as a small token only of your friendship sauron asks this he said that you should find this thief such was his word and get from him willing or no a little ring the least of rings that once he stole,small token friendship sauron asks said find thief word get willing little ring least rings stole
71,"It is but a trifle that Sauron fancies, and an earnest of your good will.",it is but a trifle that sauron fancies and an earnest of your good will,trifle sauron fancies earnest good
72,"Find it, and three rings that the Dwarf sires possessed of old shall be returned to you, and the realm of Moria shall be yours for ever.",find it and three rings that the dwarf sires possessed of old shall be returned to you and the realm of moria shall be yours for ever,find three rings dwarf sires possessed old shall returned realm moria shall ever
73,"Find only news of the thief, whether he still lives and where, and you shall have great reward and lasting friendship from the Lord.",find only news of the thief whether he still lives and where and you shall have great reward and lasting friendship from the lord,find news thief whether still lives shall great reward lasting friendship lord
74,"Refuse, and things will not seem so well.",refuse and things will not seem so well,refuse things seem well
75,"Do you refuse?""",do you refuse,refuse
76,"'At that his breath came like the hiss of snakes, and all who stood by shuddered, but Dáin said: ""I say neither yea nor nay.",at that his breath came like the hiss of snakes and all who stood by shuddered but dain said i say neither yea nor nay,breath came like hiss snakes stood shuddered dain said say neither yea nay
77,"I must consider this message and what it means under its fair cloak.""",i must consider this message and what it means under its fair cloak,must consider message means fair cloak
78,"' ""Consider well, but not too long,"" said he.
     '",consider well but not too long said he,consider well long said
79,"""The time of my thought is my own to spend,"" answered Dáin.
     '",the time of my thought is my own to spend answered dain,time thought spend answered dain
80,"""For the present,"" said he, and rode into the darkness.",for the present said he and rode into the darkness,present said rode darkness
81,'Heavy have the hearts of our chieftains been since that night.,heavy have the hearts of our chieftains been since that night,heavy hearts chieftains since night
82,"We needed not the fell voice of the messenger to warn us that his words held both menace and deceit; for we knew already that the power that has re-entered Mordor has not changed, and ever it betrayed us of old.",we needed not the fell voice of the messenger to warn us that his words held both menace and deceit for we knew already that the power that has reentered mordor has not changed and ever it betrayed us of old,needed fell voice messenger warn us words held menace deceit knew already power reentered mordor changed ever betrayed us old
83,"Twice the messenger has returned, and has gone unanswered.",twice the messenger has returned and has gone unanswered,twice messenger returned gone unanswered
84,"The third and last time, so he says, is soon to come, before the ending of the year.",the third and last time so he says is soon to come before the ending of the year,third last time says soon come ending year
85,"'And so I have been sent at last by Dáin to warn Bilbo that he is sought by the Enemy, and to learn, if may be, why he desires this ring, this least of rings.",and so i have been sent at last by dain to warn bilbo that he is sought by the enemy and to learn if may be why he desires this ring this least of rings,sent last dain warn bilbo sought enemy learn may desires ring least rings
86,Also we crave the advice of Elrond.,also we crave the advice of elrond,also crave advice elrond
87,For the Shadow grows and draws nearer.,for the shadow grows and draws nearer,shadow grows draws nearer
88,"We discover that messengers have come also to King Brand in Dale, and that he is afraid.",we discover that messengers have come also to king brand in dale and that he is afraid,discover messengers come also king brand dale afraid
89,We fear that he may yield.,we fear that he may yield,fear may yield
90,Already war is gathering on his eastern borders.,already war is gathering on his eastern borders,already war gathering eastern borders
91,"If we make no answer, the Enemy may move Men of his rule to assail King Brand, and Dáin also.'",if we make no answer the enemy may move men of his rule to assail king brand and dain also,make answer enemy may move men rule assail king brand dain also
92,"`You have done well to come,' said Elrond.",you have done well to come said elrond,done well come said elrond
93,`You will hear today all that you need in order to understand the purposes of the Enemy.,you will hear today all that you need in order to understand the purposes of the enemy,hear today need order understand purposes enemy
94,"There is naught that you can do, other than to resist, with hope or without it.",there is naught that you can do other than to resist with hope or without it,naught resist hope without
95,But you do not stand alone.,but you do not stand alone,stand alone
96,You will learn that your trouble is but part of the trouble of all the western world.,you will learn that your trouble is but part of the trouble of all the western world,learn trouble part trouble western world
97,The Ring!,the ring,ring
98,"What shall we do with the Ring, the least of rings, the trifle that Sauron fancies?",what shall we do with the ring the least of rings the trifle that sauron fancies,shall ring least rings trifle sauron fancies
99,That is the doom that we must deem.,that is the doom that we must deem,doom must deem
100,`That is the purpose for which you are called hither.,that is the purpose for which you are called hither,purpose called hither
101,"Called, I say.",called i say,called say
102,"though I have not called you to me, strangers from distant lands.",though i have not called you to me strangers from distant lands,though called strangers distant lands
103,"You have come and are here met, in this very nick of time, by chance as it may seem.",you have come and are here met in this very nick of time by chance as it may seem,come met nick time chance may seem
104,Yet it is not so.,yet it is not so,yet
105,"Believe rather that it is so ordered that we, who sit here, and none others, must now find counsel for the peril of the world.",believe rather that it is so ordered that we who sit here and none others must now find counsel for the peril of the world,believe rather ordered sit none others must find counsel peril world
106,"`Now, therefore, things shall be openly spoken that have been hidden from all but a few until this day.",now therefore things shall be openly spoken that have been hidden from all but a few until this day,therefore things shall openly spoken hidden day
107,"And first, so that all may understand what is the peril, the Tale of the Ring shall be told from the beginning even to this present.",and first so that all may understand what is the peril the tale of the ring shall be told from the beginning even to this present,first may understand peril tale ring shall told beginning even present
108,"And I will begin that tale, though others shall end it.'",and i will begin that tale though others shall end it,begin tale though others shall end
109,"Then all listened while Elrond in his clear voice spoke of Sauron and the Rings of Power, and their forging in the Second Age of the world long ago.",then all listened while elrond in his clear voice spoke of sauron and the rings of power and their forging in the second age of the world long ago,listened elrond clear voice spoke sauron rings power forging second age world long ago
110,"A part of his tale was known to some there, but the full tale to none, and many eyes were turned t= Elrond in fear and wonder as he told of the Elven-smiths of Eregion and their friendship with Moria, and their eagerness for knowledge, by which Sauron ensnared them.",a part of his tale was known to some there but the full tale to none and many eyes were turned t elrond in fear and wonder as he told of the elvensmiths of eregion and their friendship with moria and their eagerness for knowledge by which sauron ensnared them,part tale known full tale none many eyes turned elrond fear wonder told elvensmiths eregion friendship moria eagerness knowledge sauron ensnared
111,"For in that time he was not yet evil to behold, and they received his aid and grew mighty in craft, whereas he learned all their secrets, and betrayed them, and forged secretly in the Mountain of Fire the One Ring to be their master.",for in that time he was not yet evil to behold and they received his aid and grew mighty in craft whereas he learned all their secrets and betrayed them and forged secretly in the mountain of fire the one ring to be their master,time yet evil behold received aid grew mighty craft whereas learned secrets betrayed forged secretly mountain fire one ring master
112,"But Celebrimbor was aware of him, and hid the Three which he had made; and there was war, and the land was laid waste, and the gate of Moria was shut.",but celebrimbor was aware of him and hid the three which he had made and there was war and the land was laid waste and the gate of moria was shut,celebrimbor aware hid three made war land laid waste gate moria shut
113,"Then through all the years that followed he traced the Ring; but since that history is elsewhere recounted, even as Elrond himself set it down in his books of lore, it is not here recalled.",then through all the years that followed he traced the ring but since that history is elsewhere recounted even as elrond himself set it down in his books of lore it is not here recalled,years followed traced ring since history elsewhere recounted even elrond set books lore recalled
114,"For it is a long tale, full of deeds great and terrible, and briefly though Elrond spoke, the sun rode up the sky, and the morning was passing ere he ceased.",for it is a long tale full of deeds great and terrible and briefly though elrond spoke the sun rode up the sky and the morning was passing ere he ceased,long tale full deeds great terrible briefly though elrond spoke sun rode sky morning passing ere ceased
115,"Of Númenor he spoke, its glory and its fall, and the return of the Kings of Men to Middle-earth out of the deeps of the Sea, borne upon the wings of storm.",of numenor he spoke its glory and its fall and the return of the kings of men to middleearth out of the deeps of the sea borne upon the wings of storm,numenor spoke glory fall return kings men middleearth deeps sea borne upon wings storm
116,"Then Elendil the Tall and his mighty sons, Isildur and Anárion, became great lords; and the North-realm they made in Arnor, and the South-realm in Gondor above the mouths of Anduin.",then elendil the tall and his mighty sons isildur and anarion became great lords and the northrealm they made in arnor and the southrealm in gondor above the mouths of anduin,elendil tall mighty sons isildur anarion became great lords northrealm made arnor southrealm gondor mouths anduin
117,"But Sauron of Mordor assailed them, and they made the Last Alliance of Elves and Men, and the hosts of Gil-galad and Elendil were mustered in Arnor.",but sauron of mordor assailed them and they made the last alliance of elves and men and the hosts of gilgalad and elendil were mustered in arnor,sauron mordor assailed made last alliance elves men hosts gilgalad elendil mustered arnor
118,Thereupon Elrond paused a while and sighed.,thereupon elrond paused a while and sighed,thereupon elrond paused sighed
119,"`I remember well the splendour of their banners,' he said.",i remember well the splendour of their banners he said,remember well splendour banners said
120,"`It recalled to me the glory of the Elder Days and the hosts of Beleriand, so many great princes and captains were assembled.",it recalled to me the glory of the elder days and the hosts of beleriand so many great princes and captains were assembled,recalled glory elder days hosts beleriand many great princes captains assembled
121,"And yet not so many, nor so fair, as when Thangorodrim was broken, and the Elves deemed that evil was ended for ever, and it was not so.'",and yet not so many nor so fair as when thangorodrim was broken and the elves deemed that evil was ended for ever and it was not so,yet many fair thangorodrim broken elves deemed evil ended ever
122,`You remember?',you remember,remember
123,"said Frodo, speaking his thought aloud in his astonishment.",said frodo speaking his thought aloud in his astonishment,said frodo speaking thought aloud astonishment
124,"`But I thought,' he stammered as Elrond turned towards him, 'I thought that the fall of Gil-galad was a long age ago.'",but i thought he stammered as elrond turned towards him i thought that the fall of gilgalad was a long age ago,thought stammered elrond turned towards thought fall gilgalad long age ago
125,"'So it was indeed,' answered Elrond gravely.",so it was indeed answered elrond gravely,indeed answered elrond gravely
126,`But my memory reaches back even to the Elder Days.,but my memory reaches back even to the elder days,memory reaches back even elder days
127,"Eärendil was my sire, who was born in Gondolin before its fall; and my mother was Elwing, daughter of Dior, son of Lúthien of Doriath.",earendil was my sire who was born in gondolin before its fall and my mother was elwing daughter of dior son of luthien of doriath,earendil sire born gondolin fall mother elwing daughter dior son luthien doriath
128,"I have seen three ages in the West of the world, and many defeats, and many fruitless victories.",i have seen three ages in the west of the world and many defeats and many fruitless victories,seen three ages west world many defeats many fruitless victories
129,`I was the herald of Gil-galad and marched with his host.,i was the herald of gilgalad and marched with his host,herald gilgalad marched host
130,"I was at the Battle of Dagorlad before the Black Gate of Mordor, where we had the mastery: for the Spear of Gil-galad and the Sword of Elendil, Aiglos and Narsil, none could withstand.",i was at the battle of dagorlad before the black gate of mordor where we had the mastery for the spear of gilgalad and the sword of elendil aiglos and narsil none could withstand,battle dagorlad black gate mordor mastery spear gilgalad sword elendil aiglos narsil none could withstand
131,"I beheld the last combat on the slopes of Orodruin, where Gil-galad died, and Elendil fell, and Narsil broke beneath him; but Sauron himself was overthrown, and Isildur cut the Ring from his hand with the hilt-shard of his father's sword, and took it for his own.'",i beheld the last combat on the slopes of orodruin where gilgalad died and elendil fell and narsil broke beneath him but sauron himself was overthrown and isildur cut the ring from his hand with the hiltshard of his fathers sword and took it for his own,beheld last combat slopes orodruin gilgalad died elendil fell narsil broke beneath sauron overthrown isildur cut ring hand hiltshard fathers sword took
132,"At this the stranger, Boromir, broke in.",at this the stranger boromir broke in,stranger boromir broke
133,`So that is what became of the Ring!',so that is what became of the ring,became ring
134,he cried.,he cried,cried
135,"`If ever such a tale was told in the South, it has long been forgotten.",if ever such a tale was told in the south it has long been forgotten,ever tale told south long forgotten
136,I have heard of the Great Ring of him that we do not name; but we believed that it perished from the world in the ruin of his first realm.,i have heard of the great ring of him that we do not name but we believed that it perished from the world in the ruin of his first realm,heard great ring name believed perished world ruin first realm
137,Isildur took it!,isildur took it,isildur took
138,That is tidings indeed.',that is tidings indeed,tidings indeed
139,`Alas!,alas,alas
140,"yes,' said Elrond.",yes said elrond,yes said elrond
141,"`Isildur took it, as should not have been.",isildur took it as should not have been,isildur took
142,It should have been cast then into Orodruin's fire nigh at hand where it was made.,it should have been cast then into orodruins fire nigh at hand where it was made,cast orodruins fire nigh hand made
143,But few marked what Isildur did.,but few marked what isildur did,marked isildur
144,"He alone stood by his father in that last mortal contest; and by Gil-galad only Círdan stood, and I.",he alone stood by his father in that last mortal contest and by gilgalad only cirdan stood and i,alone stood father last mortal contest gilgalad cirdan stood
145,"But Isildur would not listen to our counsel.
     '",but isildur would not listen to our counsel,isildur would listen counsel
146,"""This I will have as weregild for my father, and my brother,"" he said; and therefore whether we would or no, he took it to treasure it.",this i will have as weregild for my father and my brother he said and therefore whether we would or no he took it to treasure it,weregild father brother said therefore whether would took treasure
147,But soon he was betrayed by it to his death; and so it is named in the North Isildur's Bane.,but soon he was betrayed by it to his death and so it is named in the north isildurs bane,soon betrayed death named north isildurs bane
148,Yet death maybe was better than what else might have befallen him.,yet death maybe was better than what else might have befallen him,yet death maybe better else might befallen
149,"'Only to the North did these tidings come, and only to a few.",only to the north did these tidings come and only to a few,north tidings come
150,"Small wonder it is that you have not heard them, Boromir.",small wonder it is that you have not heard them boromir,small wonder heard boromir
151,"From the ruin of the Gladden Fields, where Isildur perished, three men only came ever back over the mountains after long wandering.",from the ruin of the gladden fields where isildur perished three men only came ever back over the mountains after long wandering,ruin gladden fields isildur perished three men came ever back mountains long wandering
152,"One of these was Ohtar, the esquire of Isildur, who bore the shards of the sword of Elendil; and he brought them to Valandil, the heir of Isildur, who being but a child had remained here in Rivendell.",one of these was ohtar the esquire of isildur who bore the shards of the sword of elendil and he brought them to valandil the heir of isildur who being but a child had remained here in rivendell,one ohtar esquire isildur bore shards sword elendil brought valandil heir isildur child remained rivendell
153,"But Narsil was broken and its light extinguished, and it has not yet been forged again.",but narsil was broken and its light extinguished and it has not yet been forged again,narsil broken light extinguished yet forged
154,`Fruitless did I call the victory of the Last Alliance?,fruitless did i call the victory of the last alliance,fruitless call victory last alliance
155,"Not wholly so, yet it did not achieve its end.",not wholly so yet it did not achieve its end,wholly yet achieve end
156,"Sauron was diminished, but not destroyed.",sauron was diminished but not destroyed,sauron diminished destroyed
157,His Ring was lost but not unmade.,his ring was lost but not unmade,ring lost unmade
158,"The Dark Tower was broken, but its foundations were not removed; for they were made with the power of the Ring, and while it remains they will endure.",the dark tower was broken but its foundations were not removed for they were made with the power of the ring and while it remains they will endure,dark tower broken foundations removed made power ring remains endure
159,"Many Elves and many mighty Men, and many of their friends.",many elves and many mighty men and many of their friends,many elves many mighty men many friends
160,had perished in the war.,had perished in the war,perished war
161,"Anárion was slain, and Isildur was slain; and Gil-galad and Elendil were no more.",anarion was slain and isildur was slain and gilgalad and elendil were no more,anarion slain isildur slain gilgalad elendil
162,"Never again shall there be any such league of Elves and Men; for Men multiply and the Firstborn decrease, and the two kindreds are estranged.",never again shall there be any such league of elves and men for men multiply and the firstborn decrease and the two kindreds are estranged,never shall league elves men men multiply firstborn decrease two kindreds estranged
163,"And ever since that day the race of Númenor has decayed, and the span of their years has lessened.",and ever since that day the race of numenor has decayed and the span of their years has lessened,ever since day race numenor decayed span years lessened
164,"'In the North after the war and the slaughter of the Gladden Fields the Men of Westernesse were diminished, and their city of Annúminas beside Lake Evendim fell into ruin; and the heirs of Valandil removed and dwelt at Fornost on the high North Downs, and that now too is desolate.",in the north after the war and the slaughter of the gladden fields the men of westernesse were diminished and their city of annuminas beside lake evendim fell into ruin and the heirs of valandil removed and dwelt at fornost on the high north downs and that now too is desolate,north war slaughter gladden fields men westernesse diminished city annuminas beside lake evendim fell ruin heirs valandil removed dwelt fornost high north downs desolate
165,"Men call it Deadmen's Dike, and they fear to tread there.",men call it deadmens dike and they fear to tread there,men call deadmens dike fear tread
166,"For the folk of Arnor dwindled, and their foes devoured them, and their lordship passed, leaving only green mounds in the grassy hills.",for the folk of arnor dwindled and their foes devoured them and their lordship passed leaving only green mounds in the grassy hills,folk arnor dwindled foes devoured lordship passed leaving green mounds grassy hills
167,"'In the South the realm of Gondor long endured; and for a while its splendour grew, recalling somewhat of the might of Númenor, ere it fell.",in the south the realm of gondor long endured and for a while its splendour grew recalling somewhat of the might of numenor ere it fell,south realm gondor long endured splendour grew recalling somewhat might numenor ere fell
168,"High towers that people built, and strong places.",high towers that people built and strong places,high towers people built strong places
169,and havens of many ships; and the winged crown of the Kings of Men was held in awe by folk of many tongues.,and havens of many ships and the winged crown of the kings of men was held in awe by folk of many tongues,havens many ships winged crown kings men held awe folk many tongues
170,"Their chief city was Osgiliath, Citadel of the Stars.",their chief city was osgiliath citadel of the stars,chief city osgiliath citadel stars
171,through the midst of which the River flowed.,through the midst of which the river flowed,midst river flowed
172,"And Minas Ithil they built, Tower of the Rising Moon, eastward upon a shoulder of the Mountains of Shadow; and westward at the feet of the White Mountains Minas Anor they made, Tower of the Setting Sun.",and minas ithil they built tower of the rising moon eastward upon a shoulder of the mountains of shadow and westward at the feet of the white mountains minas anor they made tower of the setting sun,minas ithil built tower rising moon eastward upon shoulder mountains shadow westward feet white mountains minas anor made tower setting sun
173,"There in the courts of the King grew a white tree, from the seed of that tree which Isildur brought over the deep waters, and the seed of that tree before came from Eressëa, and before that out of the Uttermost West in the Day before days when the world was young.",there in the courts of the king grew a white tree from the seed of that tree which isildur brought over the deep waters and the seed of that tree before came from eressea and before that out of the uttermost west in the day before days when the world was young,courts king grew white tree seed tree isildur brought deep waters seed tree came eressea uttermost west day days world young
174,"`But in the wearing of the swift years of Middle-earth the line of Meneldil son of Anárion failed, and the Tree withered, and the blood of the Númenoreans became mingled with that of lesser men.",but in the wearing of the swift years of middleearth the line of meneldil son of anarion failed and the tree withered and the blood of the numenoreans became mingled with that of lesser men,wearing swift years middleearth line meneldil son anarion failed tree withered blood numenoreans became mingled lesser men
175,"Then the watch upon the walls of Mordor slept, and dark things crept back to Gorgoroth.",then the watch upon the walls of mordor slept and dark things crept back to gorgoroth,watch upon walls mordor slept dark things crept back gorgoroth
176,"And on a time evil things came forth, and they took Minas Ithil and abode in it, and they made it into a place of dread; and it is called Minas Morgul, the Tower of Sorcery.",and on a time evil things came forth and they took minas ithil and abode in it and they made it into a place of dread and it is called minas morgul the tower of sorcery,time evil things came forth took minas ithil abode made place dread called minas morgul tower sorcery
