sentence_id,sentence
102,The grass was growing fast.
103,But Sam had more on his mind than gardening.
104,"After a while he sighed, and got up and went out."
105,It was early April and the sky was now clearing after heavy rain.
106,"The sun was down, and a cool pale evening was quietly fading into night."
107,"He walked home under the early stars through Hobbiton and up the Hill, whistling softly and thoughtfully."
108,It was just at this time that Gandalf reappeared after his long absence.
109,For three years after the Party he had been away.
110,"Then he paid Frodo a brief visit, and after taking a good look at him he went off again."
111,"During the next year or two he had turned up fairly often, coming unexpectedly after dusk, and going off without warning before sunrise."
112,"He would not discuss his own business and journeys, and seemed chiefly interested in small news about Frodo's health and doings."
113,Then suddenly his visits had ceased.
114,"It was over nine years since Frodo had seen or heard of him, and he had begun to think that the wizard would never return and had given up all interest in hobbits."
115,"But that evening, as Sam was walking home and twilight was fading, there came the once familiar tap on the study window."
116,Frodo welcomed his old friend with surprise and great delight.
117,They looked hard at one another.
118,'Ah well eh?'
119,said Gandalf.
120,"'You look the same as ever, Frodo!'"
121,"'So do you,' Frodo replied; but secretly he thought that Gandalf looked older and more careworn."
122,"He pressed him for news of himself and of the wide world, and soon they were deep in talk, and they stayed up far into the night."
123,"Next morning after a late breakfast, the wizard was sitting with Frodo by the open window of the study."
124,"A bright fire was on the hearth, but the sun was warm, and the wind was in the South."
125,"Everything looked fresh, and the new green of Spring was shimmering in the fields and on the tips of the trees' fingers."
126,"Gandalf was thinking of a spring, nearly eighty years before, when Bilbo had run out of Bag End without a handkerchief."
127,"His hair was perhaps whiter than it had been then, and his beard and eyebrows were perhaps longer, and his face more lined with care and wisdom; but his eyes were as bright as ever, and he smoked and blew smoke-rings with the same vigour and delight."
128,"He was smoking now in silence, for Frodo was sitting still, deep in thought."
129,Even in the light of morning he felt the dark shadow of the tidings that Gandalf had brought.
130,At last he broke the silence.
131,"'Last night you began to tell me strange things about my ring, Gandalf,' he said."
132,"'And then you stopped, because you said that such matters were best left until daylight."
133,Don't you think you had better finish now?
134,"You say the ring is dangerous, far more dangerous than I guess."
135,In what way?'
136,"'In many ways,' answered the wizard."
137,"It is far more powerful than I ever dared to think at first, so powerful that in the end it would utterly overcome anyone of mortal race who possessed it."
138,It would possess him.
139,"'In Eregion long ago many Elven-rings were made, magic rings as you call them, and they were, of course, of various kinds: some more potent and some less."
140,"The lesser rings were only essays in the craft before it was full-grown, and to the Elven-smiths they were but trifles  yet still to my mind dangerous for mortals."
141,"But the Great Rings, the Rings of Power, they were perilous."
142,"'A mortal, Frodo, who keeps one of the Great Rings, does not die, but he does not grow or obtain more life, he merely continues, until at last every minute is a weariness."
143,"And if he often uses the Ring to make himself invisible, he_ fades:_ he becomes in the end invisible permanently, and walks in the twilight under the eye of the dark power that rules the Rings."
144,"Yes, sooner or later  later, if he is strong or well-meaning to begin with, but neither strength nor good purpose will last  sooner or later the dark power will devour him.'"
145,'How terrifying!'
146,said Frodo.
147,There was another long silence.
148,The sound of Sam Gamgee cutting the lawn came in from the garden.
149,'How long have you known this?'
150,asked Frodo at length.
151,'And how much did Bilbo know?'
152,"'Bilbo knew no more than he told you, I am sure,' said Gandalf."
153,"'He would certainly never have passed on to you anything that he thought would be a danger, even though I promised to look after you."
154,"He thought the ring was very beautiful, and very useful at need; and if anything was wrong or queer, it was himself."
155,"He said that it was ""growing on his mind"", and he was always worrying about it; but he did not suspect that the ring itself was to blame."
156,"Though he had found out that the thing needed looking after; it did not seem always of the same size or weight; it shrank or expanded in an odd way, and might suddenly slip off a finger where it had been tight.'"
157,"'Yes, he warned me of that in his last letter,' said Frodo, 'so I have always kept it on its chain.'"
158,"'Very wise,' said Gandalf."
159,"'But as for his long life, Bilbo never connected it with the ring at all."
160,"He took all the credit for that to himself, and he was very proud of it."
161,Though he was getting restless and uneasy.
162,_Thin and stretched_ he said.
163,A sign that the ring was getting control.'
164,'How long have you known all this?'
165,asked Frodo again.
166,'Known?'
167,said Gandalf.
168,"'I have known much that only the Wise know, Frodo."
169,"But if you mean ""known about _this_ ring"", well, I still do not _know,_one might say."
170,There is a last test to make.
171,But I no longer doubt my guess.
172,'When did I first begin to guess?'
173,"he mused, searching back in memory."
174,"'Let me see  it was in the year that the White Council drove the dark power from Mirkwood, just before the Battle of Five Armies, that Bilbo found his ring."
175,"A shadow fell on my heart then, though I did not know yet what I feared."
176,"I wondered often how Gollum came by a Great Ring, as plainly it was  that at least was clear from the first."
177,"Then I heard Bilbo's strange story of how he had ""won"" it, and I could not believe it."
178,"When I at last got the truth out of him, I saw at once that he had been trying to put his claim to the ring beyond doubt."
179,"Much like Gollum with his ""birthday present""."
180,The lies were too much alike for my comfort.
181,Clearly the ring had an unwholesome power that set to work on its keeper at once.
182,That was the first real warning I had that all was not well.
183,"I told Bilbo often that such rings were better left unused; but he resented it, and soon got angry."
184,There was little else that I could do.
185,I could not take it from him without doing greater harm; and I had no right to do so anyway.
186,I could only watch and wait.
187,"I might perhaps have consulted Saruman the White, but something always held me back.'"
188,'Who is he?'
189,asked Frodo.
190,I have never heard of him before.'
191,"'Maybe not,' answered Gandalf."
192,"'Hobbits are, or were, no concern of his."
193,Yet he is great among the Wise.
194,He is the chief of my order and the head of the Council.
195,"His knowledge is deep, but his pride has grown with it, and he takes ill any meddling."
196,"The lore of the Elven-rings, great and small, is his province."
197,"He has long studied it, seeking the lost secrets of their making; but when the Rings were debated in the Council, all that he would reveal to us of his ring-lore told against my fears."
198,So my doubt slept  but uneasily.
199,Still I watched and I waited.
200,'And all seemed well with Bilbo.
201,And the years passed.
202,"Yes, they passed, and they seemed not to touch him."
203,He showed no signs of age.
204,The shadow fell on me again.
205,"But I said to myself: ""After all he comes of a long-lived family on his mother's side."
206,There is time yet.
207,"Wait!"""
208,'And I waited.
209,Until that night when he left this house.
210,He said and did things then that filled me with a fear that no words of Saruman could allay.
211,I knew at last that something dark and deadly was at work.
212,And I have spent most of the years since then in finding out the truth of it.'
213,"'There wasn't any permanent harm done, was there?'"
214,asked Frodo anxiously.
215,"'He would get all right in time, wouldn't he?"
216,"Be able to rest in peace, I mean?'"
217,"'He felt better at once,' said Gandalf."
218,'But there is only one Power in this world that knows all about the Rings and their effects; and as far as I know there is no Power in the world that knows all about hobbits.
219,"Among the Wise I am the only one that goes in for hobbit-lore: an obscure branch of knowledge, but full of surprises."
220,"Soft as butter they can be, and yet sometimes as tough as old tree-roots."
221,I think it likely that some would resist the Rings far longer than most of the Wise would believe.
222,I don't think you need worry about Bilbo.
223,"'Of course, he possessed the ring for many years, and used it, so it might take a long while for the influence to wear off  before it was safe for him to see it again, for instance."
224,"Otherwise, he might live on for years, quite happily: just stop as he was when he parted with it."
225,For he gave it up in the end of his own accord: an important point.
226,"No, I was not troubled about dear Bilbo any more, once he had let the thing go."
227,It is for _you_ that I feel responsible.
228,"'Ever since Bilbo left I have been deeply concerned about you, and about all these charming, absurd, helpless hobbits."
229,"It would be a grievous blow to the world, if the Dark Power overcame the Shire; if all your kind, jolly, stupid Bolgers, Hornblowers, Boffins, Bracegirdles, and the rest, not to mention the ridiculous Bagginses, became enslaved.'"
230,Frodo shuddered.
231,'But why should we be?'
232,he asked.
233,'And why should he want such slaves?'
234,"'To tell you the truth,' replied Gandalf, 'I believe that hitherto  _hitherto,_mark you  he has entirely overlooked the existence of hobbits."
235,You should be thankful.
236,But your safety has passed.
237,He does not need you  he has many more useful servants  but he won't forget you again.
238,And hobbits as miserable slaves would please him far more than hobbits happy and free.
239,There is such a thing as malice and revenge.'
240,'Revenge?'
241,said Frodo.
242,'Revenge for what?
243,"I still don't understand what all this has to do with Bilbo and myself, and our ring.'"
244,"'It has everything to do with it,' said Gandalf."
245,'You do not know the real peril yet; but you shall.
246,I was not sure of it myself when I was last here; but the time has come to speak.
247,Give me the ring for a moment.'
248,"Frodo took it from his breeches-pocket, where it was clasped to a chain that hung from his belt."
249,He unfastened it and handed it slowly to the wizard.
250,"It felt suddenly very heavy, as if either it or Frodo himself was in some way reluctant for Gandalf to touch it."
251,Gandalf held it up.
252,It looked to be made of pure and solid gold.
253,'Can you see any markings on it?'
254,he asked.
255,"'No,' said Frodo."
256,'There are none.
257,"It is quite plain, and it never shows a scratch or sign of wear.'"
258,"'Well then, look!'"
259,To Frodo's astonishment and distress the wizard threw it suddenly into the middle of a glowing corner of the fire.
260,Frodo gave a cry and groped for the tongs; but Gandalf held him back.
261,'Wait!'
262,"he said in a commanding voice, giving Frodo a quick look from under his bristling brows."
263,No apparent change came over the ring.
264,"After a while Gandalf got up, closed the shutters outside the window, and drew the curtains."
265,"The room became dark and silent, though the clack of Sam's shears, now nearer to the windows, could still be heard faintly from the garden."
266,"For a moment the wizard stood looking at the fire; then he stooped and removed the ring to the hearth with the tongs, and at once picked it up."
267,Frodo gasped.
268,"It is quite cool,' said Gandalf."
269,'Take it!'
270,Frodo received it on his shrinking palm: it seemed to have become thicker and heavier than ever.
271,'Hold it up!'
272,said Gandalf.
273,'And look closely!'
274,"As Frodo did so, he now saw fine lines, finer than the finest pen-strokes, running along the ring, outside and inside: lines of fire that seemed to form the letters of a flowing script."
275,"They shone piercingly bright, and yet remote, as if out of a great depth."
276,"'I cannot read the fiery letters,' said Frodo in a quavering voice."
277,"'No,' said Gandalf, 'but I can."
278,"The letters are Elvish, of an ancient mode, but the language is that of Mordor, which I will not utter here."
279,"But this in the Common Tongue is what is said, close enough:

          _One Ring to rule them all, One Ring to find them,
           One Ring to bring them all and in the darkness bind them._

     It is only two lines of a verse long known in Elven-lore:

          _Three Rings for the Elven-kings under the sky,
            Seven for the Dwarf-lords in their halls of stone,
           Nine for Mortal Men doomed to die,
            One for the Dark Lord on his dark throne
           In the Land of Mordor where the Shadows lie."
280,One Ring to rule them all.
281,"One Ring to find them,
            One Ring to bring them all and in the darkness bind them
           In the Land of Mordor where the Shadows lie."
282,"'_

     He paused, and then said slowly in a deep voice: 'This is the Master-ring, the One Ring to rule them all."
283,"This is the One Ring that he lost many ages ago, to the great weakening of his power."
284,He greatly desires it  but he must _not_ get it.'
285,Frodo sat silent and motionless.
286,"Fear seemed to stretch out a vast hand, like a dark cloud rising in the East and looming up to engulf him."
287,'This ring!'
288,he stammered.
289,"'How, how on earth did it come to me?'"
290,'Ah!'
291,said Gandalf.
292,'That is a very long story.
293,"The beginnings lie back in the Black Years, which only the lore-masters now remember."
294,"If I were to tell you all that tale, we should still be sitting here when Spring had passed into Winter."
295,"'But last night I told you of Sauron the Great, the Dark Lord."
296,The rumours that you have heard are true: he has indeed arisen again and left his hold in Mirkwood and returned to his ancient fastness in the Dark Tower of Mordor.
297,"That name even you hobbits have heard of, like a shadow on the borders of old stories."
298,"Always after a defeat and a respite, the Shadow takes another shape and grows again.'"
299,"'I wish it need not have happened in my time,' said Frodo."
300,"'So do I,' said Gandalf, 'and so do all who live to see such times."
301,But that is not for them to decide.
302,"All we have to decide is what to do with the time that is given, us."
303,"And already, Frodo, our time is beginning to look black."
304,The Enemy is fast becoming very strong.
305,"His plans are far from ripe, I think, but they are ripening."
306,We shall be hard put to it.
307,"We should be very hard put to it, even if it were not for this dreadful chance."
308,"'The Enemy still lacks one thing to give him strength and knowledge to beat down all resistance, break the last defences, and cover all the lands in a second darkness."
309,He lacks the One Ring.
310,"'The Three, fairest of all, the Elf-lords hid from him, and his hand never touched them or sullied them."
311,"Seven the Dwarf-kings possessed, but three he has recovered, and the others the dragons have consumed."
312,"Nine he gave to Mortal Men, proud and great, and so ensnared them."
313,"Long ago they fell under the dominion of the One, and they became Ringwraiths, shadows under his great Shadow, his most terrible servants."
314,Long ago.
315,It is many a year since the Nine walked abroad.
316,Yet who knows?
317,"As the Shadow grows once more, they too may walk again."
318,But come!
319,We will not speak of such things even in the morning of the Shire.
320,"'So it is now: the Nine he has gathered to himself; the Seven also, or else they are destroyed."
321,The Three are hidden still.
322,But that no longer troubles him.
323,"He only needs the One; for he made that Ring himself, it is his, and he let a great part of his own former power pass into it, so that he could rule all the others."
324,"If he recovers it, then he will command them all again, wherever they be, even the Three, and all that has been wrought with them will be laid bare, and he will be stronger than ever."
325,"'And this is the dreadful chance, Frodo."
326,"He believed that the One had perished; that the Elves had destroyed it, as should have been done."
327,"But he knows now that it has _not_ perished, that it has been found."
328,"So he is seeking it, seeking it, and all his thought is bent on it."
329,It is his great hope and our great fear.'
330,"'Why, why wasn't it destroyed?'"
331,cried Frodo.
332,"'And how did the Enemy ever come to lose it, if he was so strong, and it was so precious to him?'"
333,"He clutched the Ring in his hand, as if he saw already dark fingers stretching out to seize it."
334,"'It was taken from him,' said Gandalf."
335,'The strength of the Elves to resist him was greater long ago; and not all Men were estranged from them.
336,The Men of Westernesse came to their aid.
337,"That is a chapter of ancient history which it might be good to recall; for there was sorrow then too, and gathering dark, but great valour, and great deeds that were not wholly vain."
338,"One day, perhaps, I will tell you all the tale, or you shall hear it told in full by one who knows it best."
339,"'But for the moment, since most of all you need to know how this thing came to you, and that will be tale enough, this is all that I will say."
340,"It was Gil-galad, Elven-king and Elendil of Westernesse who overthrew Sauron, though they themselves perished in the deed; and Isildur Elendil's son cut the Ring from Sauron's hand and took it for his own."
341,"Then Sauron was vanquished and his spirit fled and was hidden for long years, until his shadow took shape again in Mirkwood."
342,'But the Ring was lost.
343,"It fell into the Great River, Anduin, and vanished."
344,"For Isildur was marching north along the east banks of the River, and near the Gladden Fields he was waylaid by the Orcs of the Mountains, and almost all his folk were slain."
345,"He leaped into the waters, but the Ring slipped from his finger as he swam, and then the Orcs saw him and killed him with arrows.'"
346,Gandalf paused.
347,"'And there in the dark pools amid the Gladden Fields,' he said, 'the Ring passed out of knowledge and legend; and even so much of its history is known now only to a few, and the Council of the Wise could discover no more."
348,"But at last I can carry on the story, I think."
349,"'Long after, but still very long ago, there lived by the banks of the Great River on the edge of Wilderland a clever-handed and quiet-footed little people."
350,"I guess they were of hobbit-kind; akin to the fathers of the fathers of the Stoors, for they loved the River, and often swam in it, or made little boats of reeds."
351,"There was among them a family of high repute, for it was large and wealthier than most, and it was ruled by a grandmother of the folk, stern and wise in old lore, such as they had."
352,The most inquisitive and curious-minded of that family was called Sméagol.
353,"He was interested in roots and beginnings; he dived into deep pools; he burrowed under trees and growing plants; he tunnelled into green mounds; and he ceased to look up at the hill-tops, or the leaves on trees, or the flowers opening in the air: his head and his eyes were downward."
354,"'He had a friend called Déagol, of similar sort, sharper-eyed but not so quick and strong."
355,"On a time they took a boat and went down to the Gladden Fields, where there were great beds of iris and flowering reeds."
356,There Sméagol got out and went nosing about the banks but Deal sat in the boat and fished.
357,"Suddenly a great fish took his hook, and before he knew where he was, he was dragged out and down into the water, to the bottom."
358,"Then he let go of his line, for he thought he saw something shining in the river-bed; and holding his breath he grabbed at it."
359,"'Then up he came spluttering, with weeds in his hair and a handful of mud; and he swam to the bank."
360,And behold!
361,"when he washed the mud away, there in his hand lay a beautiful golden ring; and it shone and glittered in the sun, so that his heart was glad."
362,"But Sméagol had been watching him from behind a tree, and as Deal gloated over the ring, Sméagol came softly up behind."
363,"'""Give us that, Deal, my love,"" said Sméagol, over his friend's shoulder."
364,"'""Why?"""
365,"said Deal.
     '"
366,"""Because it's my birthday, my love, and I wants it,"" said Sméagol."
367,"'""I don't care,"" said Deal."
368,"""I have given you a present already, more than I could afford."
369,"I found this, and I'm going to keep it."""
370,"' ""Oh, are you indeed, my love,"" said Sméagol; and he caught Deal by the throat and strangled him, because the gold looked so bright and beautiful."
371,Then he put the ring on his finger.
372,"'No one ever found out what had become of Deal; he was murdered far from home, and his body was cunningly hidden."
373,"But Sméagol returned alone; and he found that none of his family could see him, when he was wearing the ring."
374,"He was very pleased with his discovery and he concealed it; and he used it to find out secrets, and he put his knowledge to crooked and malicious uses."
375,He became sharp-eyed and keen-eared for all that was hurtful.
376,The ring had given him power according to his stature.
377,It is not to be wondered at that he became very unpopular and was shunned (when visible) by all his relations.
378,"They kicked him, and he bit their feet."
379,"He took to thieving, and going about muttering to himself, and gurgling in his throat."
380,"So they called him _Gollum,_ and cursed him, and told him to go far away; and his grandmother, desiring peace, expelled him from the family and turned him out of her hole."
381,"'He wandered in loneliness, weeping a little for the hardness of the world, and he journeyed up the River, till he came to a stream that flowed down from the mountains, and he went that way."
382,He caught fish in deep pools with invisible fingers and ate them raw.
383,"One day it was very hot, and as he was bending over a pool, he felt a burning on the back of his head) and a dazzling light from the water pained his wet eyes."
384,"He wondered at it, for he had almost forgotten about the Sun."
385,Then for the last time he looked up and shook his fist at her.
386,"'But as he lowered his eyes, he saw far above the tops of the Misty Mountains, out of which the stream came."
387,"And he thought suddenly: ""It would be cool and shady under those mountains."
388,The Sun could not watch me there.
389,"The roots of those mountains must be roots indeed; there must be great secrets buried there which have not been discovered since the beginning."""
390,"'So he journeyed by night up into the highlands, and he found a little cave out of which the dark stream ran; and he wormed his way like a maggot into the heart of the hills, and vanished out of all knowledge."
391,"The Ring went into the shadows with him, and even the maker, when his power had begun to grow again, could learn nothing of it.'"
392,'Gollum!'
393,cried Frodo.
394,'Gollum?
395,Do you mean that this is the very Gollum-creature that Bilbo met?
396,How loathsome!'
397,"'I think it is a sad story,' said the wizard, 'and it might have happened to others, even to some hobbits that I have known.'"
398,"'I can't believe that Gollum was connected with hobbits, however distantly,' said Frodo with some heat."
399,'What an abominable notion!'
400,"'It is true all the same,' replied Gandalf."
401,"'About their origins, at any rate, I know more than hobbits do themselves."
402,And even Bilbo's story suggests the kinship.
403,There was a great deal in the background of their minds and memories that was very similar.
404,"They understood one another remarkably well, very much better than a hobbit would understand, say, a Dwarf, or an Orc, or even an Elf."
405,"Think of the riddles they both knew, for one thing.'"
406,"'Yes,' said Frodo."
407,"'Though other folks besides hobbits ask riddles, and of much the same sort."
408,And hobbits don't cheat.
409,Gollum meant to cheat all the time.
410,He was just trying to put poor Bilbo off his guard.
411,"And I daresay it amused his wickedness to start a game which might end in providing him with an easy victim, but if he lost would not hurt him.'"
412,"'Only too true, I fear,' said Gandalf."
413,"'But there was something else in it, I think, which you don't see yet."
414,Even Gollum was not wholly ruined.
415,He had proved tougher than even one of the Wise would have guessed -as a hobbit might.
416,"There was a little corner of his mind that was still his own, and light came through it, as through a chink in the dark: light out of the past."
417,"It was actually pleasant, I think, to hear a kindly voice again, bringing up memories of wind, and trees, and sun on the grass, and such forgotten things."
418,"'But that, of course, would only make the evil part of him angrier in the end  unless it could be conquered."
419,Unless it could be cured.'
420,Gandalf sighed.
421,'Alas!
422,there is little hope of that for him.
423,Yet not no hope.
424,"No, not though he possessed the Ring so long, almost as far back as he can remember."
425,For it was long since he had worn it much: in the black darkness it was seldom needed.
426,"Certainly he had never ""faded""."
427,He is thin and tough still.
428,"But the thing was eating up his mind, of course, and the torment had become almost unbearable."
429,"'All the ""great secrets"" under the mountains had turned out to be just empty night: there was nothing more to find out, nothing worth doing, only nasty furtive eating and resentful remembering."
430,He was altogether wretched.
431,"He hated the dark, and he hated light more: he hated everything, and the Ring most of all.'"
432,'What do you mean?'
433,said Frodo.
434,'Surely the Ring was his precious and the only thing he cared for?
435,"But if he hated it, why didn't he get rid of it, or go away and leave it?'"
436,"'You ought to begin to understand, Frodo, after all you have heard,' said Gandalf."
437,"'He hated it and loved it, as he hated and loved himself."
438,He could not get rid of it.
439,He had no will left in the matter.
440,"'A Ring of Power looks after itself, Frodo."
441,"_It_ may slip off treacherously, but its keeper never abandons it."
442,"At most he plays with the idea of handing it on to someone else's care  and that only at an early stage, when it first begins to grip."
443,"But as far as I know Bilbo alone in history has ever gone beyond playing, and really done it."
444,"He needed all my help, too."
445,"And even so he would never have just forsaken it, or cast it aside."
446,"It was not Gollum, Frodo, but the Ring itself that decided things."
447,The Ring left _him.
448,"'_
     'What, just in time to meet Bilbo?'"
449,said Frodo.
450,'Wouldn't an Orc have suited it better?'
451,"'It is no laughing matter,' said Gandalf."
452,'Not for you.
453,"It was the strangest event in the whole history of the Ring so far: Bilbo's arrival just at that time, and putting his hand on it, blindly, in the dark."
454,"'There was more than one power at work, Frodo."
455,The Ring was trying to get back to its master.
456,"It had slipped from Isildur's hand and betrayed him; then when a chance came it caught poor Deal, and he was murdered; and after that Gollum, and it had devoured him."
457,It could make no further use of him: he was too small and mean; and as long as it stayed with him he would never leave his deep pool again.
458,"So now, when its master was awake once more and sending out his dark thought from Mirkwood, it abandoned Gollum."
459,Only to be picked up by the most unlikely person imaginable: Bilbo from the Shire!
460,"'Behind that there was something else at work, beyond any design of the Ring-maker."
