sentence_id,sentence
97,"Gandalf had hardly spoken these words, when there came a great noise: a rolling _Boom_ that seemed to come from depths far below, and to tremble in the stone at their feet."
98,They sprang towards the door in alarm.
99,"_Doom, doom_ it rolled again, as if huge hands were turning the very caverns of Moria into a vast drum."
100,"Then there came an echoing blast: a great horn was blown in the hall, and answering horns and harsh cries were heard further off."
101,There was a hurrying sound of many feet.
102,`They are coming! '
103,cried Legolas.
104,"'We cannot get out,' said Gimli."
105,`Trapped! '
106,cried Gandalf.
107,`Why did I delay?
108,"Here we are, caught, just as they were before."
109,But I was not here then.
110,"We will see what -'
     _Doom, doom_ came the drum-beat and the walls shook."
111,'Slam the doors and wedge them! '
112,shouted Aragorn.
113,'And keep your packs on as long as you can: we may get a chance to cut our way out yet.'
114,`No! '
115,said Gandalf.
116,'We must not get shut in.
117,Keep the east door ajar!
118,"We will go that way, if we get a chance.'"
119,Another harsh horn-call and shrill cries rang out.
120,Feet were coming down the corridor.
121,There was a ring and clatter as the Company drew their swords.
122,"Glamdring shone with a pale light, and Sting glinted at the edges."
123,Boromir set his shoulder against the western door.
124,`Wait a moment!
125,Do not close it yet! '
126,said Gandalf.
127,He sprang forward to Boromir's side and drew himself up to his full height.
128,'Who comes hither to disturb the rest of Balin Lord of Moria? '
129,he cried in a loud voice.
130,"There was a rush of hoarse laughter, like the fall of sliding stones into a pit; amid the clamour a deep voice was raised in command."
131,"Doom, boom, doom went the drums in the deep."
132,With a quick movement Gandalf stepped before the narrow opening of the door and thrust forward his staff: There was a dazzling flash that lit the chamber and the passage outside.
133,For an instant the wizard looked out.
134,Arrows whined and whistled down the corridor as he sprang back.
135,"'There are Orcs, very many of them,' he said."
136,`And some are large and evil: black Uruks of Mordor.
137,"For the moment they are hanging back, but there is something else there."
138,"A great cave-troll, I think, or more than one."
139,There is no hope of escape that way.'
140,"'And no hope at all, if they come at the other door as well,' said Boromir."
141,"'There is no sound outside here yet,' said Aragorn, who was standing by the eastern door listening."
142,`The passage on this side plunges straight down a stair: it plainly does not lead back towards the hall.
143,But it is no good flying blindly this way with the pursuit just behind.
144,We cannot block the door.
145,"Its key is gone and the lock is broken, and it opens inwards."
146,We must do something to delay the enemy first.
147,We will make them fear the Chamber of Mazarbul!'
148,"he said grimly feeling the edge of his sword, Andúril."
149,Heavy feet were heard in the corridor.
150,Boromir flung himself against the door and heaved it to; then he wedged it with broken sword-blades and splinters of wood.
151,The Company retreated to the other side of the chamber.
152,But they had no chance to fly yet.
153,"There was a blow on the door that made it quiver; and then it began to grind slowly open, driving back the wedges."
154,"A huge arm and shoulder, with a dark skin of greenish scales, was thrust through the widening gap."
155,"Then a great, flat, toeless foot was forced through below."
156,There was a dead silence outside.
157,"Boromir leaped forward and hewed at the arm with all his might; but his sword rang, glanced aside, and fell from his shaken hand."
158,The blade was notched.
159,"Suddenly, and to his own surprise, Frodo felt a hot wrath blaze up in his heart."
160,`The Shire! '
161,"he cried, and springing beside Boromir, he stooped, and stabbed with Sting at the hideous foot."
162,"There was a bellow, and the foot jerked back, nearly wrenching Sting from Frodo's arm."
163,Black drops dripped from the blade and smoked on the floor.
164,Boromir hurled himself against the door and slammed it again.
165,`One for the Shire! '
166,cried Aragorn.
167,`The hobbit's bite is deep!
168,"You have a good blade, Frodo son of Drogo! '"
169,"There was a crash on the door, followed by crash after crash."
170,Rams and hammers were beating against it.
171,"It cracked and staggered back, and the opening grew suddenly wide."
172,"Arrows came whistling in, but struck the northern wall, and fell harmlessly to the floor."
173,"There was a horn-blast and a rush of feet, and orcs one after another leaped into the chamber."
174,How many there were the Company could not count.
175,"The affray was sharp, but the orcs were dismayed by the fierceness of the defence."
176,Legolas shot two through the throat.
177,Gimli hewed the legs from under another that had sprung up on Balin's tomb.
178,Boromir and Aragorn slew many.
179,When thirteen had fallen the rest fled shrieking.
180,"leaving the defenders unharmed, except for Sam who had a scratch along the scalp."
181,A quick duck had saved him; and he had felled his orc: a sturdy thrust with his Barrow-blade.
182,"A fire was smouldering in his brown eyes that would have made Ted Sandyman step backwards, if he had seen it."
183,`Now is the time! '
184,cried Gandalf.
185,"`Let us go, before the troll returns!'"
186,"But even as they retreated, and before Pippin and Merry had reached the stair outside, a huge orc-chieftain, almost man-high, clad in black mail from head to foot, leaped into the chamber; behind him his followers clustered in the doorway."
187,"His broad flat face was swart, his eyes were like coals, and his tongue was red; he wielded a great spear."
188,"With a thrust of his huge hide shield he turned Boromir's sword and bore him backwards, throwing him to the ground."
189,Diving under Aragorn's blow with the speed of a striking snake he charged into the Company and thrust with his spear straight at Frodo.
190,"The blow caught him on the right side, and Frodo was hurled against the wall and pinned."
191,"Sam, with a cry, hacked at the spear-shaft, and it broke."
192,"But even as the orc flung down the truncheon and swept out his scimitar, Andúril came down upon his helm."
193,There was a flash like flame and the helm burst asunder.
194,The orc fell with cloven head.
195,"His followers fled howling, as Boromir and Aragorn sprang at them."
196,"_Doom, doom_ went the drums in the deep."
197,The great voice rolled out again.
198,'Now! '
199,shouted Gandalf.
200,'Now is the last chance.
201,Run for it! '
202,"Aragorn picked up Frodo where he lay by the wall and made for the stair, pushing Merry and Pippin in front of him."
203,The others followed; but Gimli had to be dragged away by Legolas: in spite of the peril he lingered by Balin's tomb with his head bowed.
204,"Boromir hauled the eastern door to, grinding upon its hinges: it had great iron rings on either side, but could not be fastened."
205,"'I am all right,' gasped Frodo."
206,`I can walk.
207,Put me down! '
208,Aragorn nearly dropped him in his amazement.
209,'I thought you were dead! '
210,he cried.
211,'Not yet! '
212,said Gandalf.
213,'But there is time for wonder.
214,"Off you go, all of you, down the stairs!"
215,"Wait a few minutes for me at the bottom, but if I do not come soon, go on!"
216,Go quickly and choose paths leading right and downwards.'
217,'We cannot leave you to hold the door alone! '
218,said Aragorn.
219,`Do as I say! '
220,said Gandalf fiercely.
221,`Swords are no more use here.
222,Go!'
223,The passage was lit by no shaft and was utterly dark.
224,"They groped their way down a long flight of steps, and then looked back; but they could see nothing, except high above them the faint glimmer of the wizard's staff."
225,He seemed to be still standing on guard by the closed door.
226,"Frodo breathed heavily and leaned against Sam, who put his arms about him."
227,They stood peering up the stairs into the darkness.
228,"Frodo thought he could hear the voice of Gandalf above, muttering words that ran down the sloping roof with a sighing echo."
229,He could not catch what was said.
230,The walls seemed to be trembling.
231,"Every now and again the drum-beats throbbed and rolled: _doom, doom_."
232,Suddenly at the top of the stair there was a stab of white light.
233,Then there was a dull rumble and a heavy thud.
234,"The drum-beats broke out wildly: _doom-boom, doom-boom_, and then stopped."
235,Gandalf came flying down the steps and fell to the ground in the midst of the Company.
236,"`Well, well!"
237,That's over! '
238,said the wizard struggling to his feet.
239,`I have done all that I could.
240,"But I have met my match, and have nearly been destroyed."
241,But don't stand here!
242,Go on!
243,You will have to do without light for a while: I am rather shaken.
244,Go on!
245,Go on!
246,"Where are you, Gimli?"
247,Come ahead with me!
248,"Keep close behind, all of you!'"
249,They stumbled after him wondering what had happened.
250,"_Doom, doom_ went the drum-beats again: they now sounded muffled and far away, but they were following."
251,"There was no other sound of pursuit, neither tramp of feet, nor any voice."
252,"Gandalf took no turns, right or left, for the passage seemed to be going in the direction that he desired."
253,"Every now and again it descended a flight of steps, fifty or more, to a lower level."
254,"At the moment that was their chief danger; for in the dark they could not see a descent, until they came on it, and put their feet out into emptiness."
255,Gandalf felt the ground with his staff like a blind man.
256,"At the end of an hour they had gone a mile, or maybe a little more, and had descended many flights of stairs."
257,There was still no sound of pursuit.
258,Almost they began to hope that they would escape.
259,At the bottom of the seventh flight Gandalf halted.
260,`It is getting hot! '
261,he gasped.
262,`We ought to be down at least to the level of the Gates now.
263,Soon I think we should look for a left-hand turn to take us east.
264,I hope it is not far.
265,I am very weary.
266,"I must rest here a moment, even if all the orcs ever spawned are after us.'"
267,Gimli took his arm and helped him down to a seat on the step.
268,`What happened away up there at the door? '
269,he asked.
270,`Did you meet the beater of the drums? '
271,"'I do not know,' answered Gandalf."
272,`But I found myself suddenly faced by something that I have not met before.
273,I could think of nothing to do but to try and put a shutting-spell on the door.
274,"I know many; but to do things of that kind rightly requires time, and even then the door can be broken by strength."
275,`As I stood there I could hear orc-voices on the other side: at any moment I thought they would burst it open.
276,I could not hear what was said; they seemed to be talking in their own hideous language.
277,"All I caught was _ghâsh;_ that is ""fire""."
278,"Then something came into the chamber  I felt it through the door, and the orcs themselves were afraid and fell silent."
279,"It laid hold of the iron ring, and then it perceived me and my spell."
280,"'What it was I cannot guess, but I have never felt such a challenge."
281,The counter-spell was terrible.
282,It nearly broke me.
283,For an instant the door left my control and began to open!
284,I had to speak a word of Command.
285,That proved too great a strain.
286,The door burst in pieces.
287,"Something dark as a cloud was blocking out all the light inside, and I was thrown backwards down the stairs."
288,"All the wall gave way, and the roof of the chamber as well, I think."
289,"`I am afraid Balin is buried deep, and maybe something else is buried there too."
290,I cannot say.
291,But at least the passage behind us was completely blocked.
292,Ah!
293,"I have never felt so spent, but it is passing."
294,"And now what about you, Frodo?"
295,"There was not time to say so, but I have never been more delighted in my life than when you spoke."
296,I feared that it was a brave but dead hobbit that Aragorn was carrying.'
297,`What about me? '
298,said Frodo.
299,"'I am alive, and whole I think."
300,"I am bruised and in pain, but it is not too bad.'"
301,"`Well,' said Aragorn, `I can only say that hobbits are made of a stuff so tough that I have never met the like of it."
302,"Had I known, I would have spoken softer in the Inn at Bree!"
303,That spear-thrust would have skewered a wild boar! '
304,"'Well, it did not skewer me, I am glad to say,' said Frodo; `though I feel as if I had been caught between a hammer and an anvil.'"
305,He said no more.
306,He found breathing painful.
307,"'You take after Bilbo,' said Gandalf."
308,"`There is more about you than meets the eye, as I said of him long ago.'"
309,Frodo wondered if the remark meant more than it said.
310,They now went on again.
311,Before long Gimli spoke.
312,He had keen eyes in the dark.
313,"`I think,' he said, `that there is a light ahead."
314,But it is not daylight.
315,It is red.
316,What can it be? '
317,`_Ghâsh!_' muttered Gandalf.
318,`I wonder if that is what they meant: that the lower levels are on fire?
319,"Still, we can only go on.'"
320,"Soon the light became unmistakable, and could be seen by all."
321,It was flickering and glowing on the walls away down the passage before them.
322,"They could now see their way: in front the road sloped down swiftly, and some way ahead there stood a low archway; through it the glowing light came."
323,The air became very hot.
324,"When they came to the arch Gandalf went through, signing to them to wait."
325,As he stood just beyond the opening they saw his face lit by a red glow.
326,Quickly he stepped back.
327,"`There is some new devilry here,' he said, 'devised for our welcome no doubt."
328,"But I know now where we are: we have reached the First Deep, the level immediately below the Gates."
329,"This is the Second Hall of Old Moria; and the Gates are near: away beyond the eastern end, on the left, not more than a quarter of a mile."
330,"Across the Bridge, up a broad stair, along a wide road through the First Hall, and out!"
331,But come and look! '
332,They peered out.
333,Before them was another cavernous hall.
334,It was loftier and far longer than the one in which they had slept.
335,They were near its eastern end; westward it ran away into darkness.
336,Down the centre stalked a double line of towering pillars.
337,They were carved like boles of mighty trees whose boughs upheld the roof with a branching tracery of stone.
338,"Their stems were smooth and black, but a red glow was darkly mirrored in their sides."
339,"Right across the floor, close to the feet of two huge pillars a great fissure had opened."
340,"Out of it a fierce red light came, and now and again flames licked at the brink and curled about the bases of the columns."
341,Wisps of dark smoke wavered in the hot air.
342,"'If we had come by the main road down from the upper halls, we should have been trapped here,' said Gandalf."
343,`Let us hope that the fire now lies between us and pursuit.
344,Come!
345,There is no time to lose.'
346,"Even as he spoke they heard again the pursuing drum-beat: _Doom, doom, doom_."
347,Away beyond the shadows at the western end of the hall there came cries and horn-calls.
348,"_Doom, doom_: the pillars seemed to tremble and the flames to quiver."
349,`Now for the last race! '
350,said Gandalf.
351,'If the sun is shining outside we may still escape.
352,After me! '
353,He turned left and sped across the smooth floor of the hall.
354,The distance was greater than it had looked.
355,As they ran they heard the beat and echo of many hurrying feet behind.
356,A shrill yell went up: they had been seen.
357,There was a ring and clash of steel.
358,An arrow whistled over Frodo's head.
359,Boromir laughed.
360,"`They did not expect this,' he said."
361,`The fire has cut them off.
362,We are on the wrong side! '
363,`Look ahead! '
364,called Gandalf.
365,`The Bridge is near.
366,It is dangerous and narrow.'
367,Suddenly Frodo saw before him a black chasm.
368,At the end of the hall the floor vanished and fell to an unknown depth.
369,"The outer door could only be reached by a slender bridge of stone, without kerb or rail, that spanned the chasm with one curving spring of fifty feet."
370,It was an ancient defence of the Dwarves against any enemy that might capture the First Hall and the outer passages.
371,They could only pass across it in single file.
372,At the brink Gandalf halted and the others came up in a pack behind.
373,"'Lead the way, Gimli! '"
374,he said.
375,'Pippin and Merry next.
376,Straight on and up the stair beyond the door! '
377,Arrows fell among them.
378,One struck Frodo and sprang back.
379,Another pierced Gandalf's hat and stuck there like a black feather.
380,Frodo looked behind.
381,Beyond the fire he saw swarming black figures: there seemed to be hundreds of orcs.
382,They brandished spears and scimitars which shone red as blood in the firelight.
383,"_Doom, doom_ rolled the drum-beats, growing louder and louder, _doom, doom_."
384,"Legolas turned and set an arrow to the string, though it was a long shot for his small bow."
385,"He drew, but his hand fell, and the arrow slipped to the ground."
386,He gave a cry of dismay and fear.
387,"Two great trolls appeared; they bore great slabs of stone, and flung them down to serve as gangways over the fire."
388,But it was not the trolls that had filled the Elf with terror.
389,"The ranks of the orcs had opened, and they crowded away, as if they themselves were afraid."
390,Something was coming up behind them.
391,"What it was could not be seen: it was like a great shadow, in the middle of which was a dark form, of man-shape maybe, yet greater; and a power and terror seemed to be in it and to go before it."
392,It came to the edge of the fire and the light faded as if a cloud had bent over it.
393,Then with a rush it leaped across the fissure.
394,"The flames roared up to greet it, and wreathed about it; and a black smoke swirled in the air."
395,"Its streaming mane kindled, and blazed behind it."
396,In its right hand was a blade like a stabbing tongue of fire; in its left it held a whip of many thongs.
397,'Ai!
398,ai! '
399,wailed Legolas.
400,'A Balrog!
401,A Balrog is come! '
402,Gimli stared with wide eyes.
403,`Durin's Bane! '
404,"he cried, and letting his axe fall he covered his face."
405,"'A Balrog,' muttered Gandalf."
406,`Now I understand.'
407,He faltered and leaned heavily on his staff.
408,`What an evil fortune!
409,And I am already weary.'
410,The dark figure streaming with fire raced towards them.
411,The orcs yelled and poured over the stone gangways.
412,Then Boromir raised his horn and blew.
413,"Loud the challenge rang and bellowed, like the shout of many throats under the cavernous roof."
414,For a moment the orcs quailed and the fiery shadow halted.
415,"Then the echoes died as suddenly as a flame blown out by a dark wind, and the enemy advanced again."
416,'Over the bridge!'
417,"cried Gandalf, recalling his strength."
418,`Fly!
419,This is a foe beyond any of you.
420,I must hold the narrow way.
421,Fly! '
422,"Aragorn and Boromir did not heed the command, but still held their ground, side by side, behind Gandalf at the far end of the bridge."
423,"The others halted just within the doorway at the hall's end, and turned, unable to leave their leader to face the enemy alone."
424,The Balrog reached the bridge.
425,"Gandalf stood in the middle of the span, leaning on the staff in his left hand, but in his other hand Glamdring gleamed, cold and white."
426,"His enemy halted again, facing him, and the shadow about it reached out like two vast wings."
427,"It raised the whip, and the thongs whined and cracked."
428,Fire came from its nostrils.
429,But Gandalf stood firm.
430,"`You cannot pass,' he said."
431,"The orcs stood still, and a dead silence fell."
432,"`I am a servant of the Secret Fire, wielder of the flame of Anor."
433,You cannot pass.
434,"The dark fire will not avail you, flame of Udûn."
435,Go back to the Shadow!
436,You cannot pass.'
437,The Balrog made no answer.
438,"The fire in it seemed to die, but the darkness grew."
439,"It stepped forward slowly on to the bridge, and suddenly it drew itself up to a great height, and its wings were spread from wall to wall; but still Gandalf could be seen, glimmering in the gloom; he seemed small, and altogether alone: grey and bent, like a wizened tree before the onset of a storm."
440,From out of the shadow a red sword leaped flaming.
441,Glamdring glittered white in answer.
442,There was a ringing clash and a stab of white fire.
443,The Balrog fell back and its sword flew up in molten fragments.
444,"The wizard swayed on the bridge, stepped back a pace, and then again stood still."
445,'You cannot pass! '
446,he said.
447,With a bound the Balrog leaped full upon the bridge.
448,Its whip whirled and hissed.
449,'He cannot stand alone! '
450,cried Aragorn suddenly and ran back along the bridge.
451,'_Elendil!_' he shouted.
452,"'I am with you, Gandalf! '"
453,`Gondor! '
454,cried Boromir and leaped after him.
455,"At that moment Gandalf lifted his staff, and crying aloud he smote the bridge before him."
456,The staff broke asunder and fell from his hand.
457,A blinding sheet of white flame sprang up.
458,The bridge cracked.
459,"Right at the Balrog's feet it broke, and the stone upon which it stood crashed into the gulf, while the rest remained, poised, quivering like a tongue of rock thrust out into emptiness."
460,"With a terrible cry the Balrog fell forward, and its shadow plunged down and vanished."
461,"But even as it fell it swung its whip, and the thongs lashed and curled about the wizard's knees, dragging him to the brink."
462,"He staggered and fell, grasped vainly at the stone, and slid into the abyss."
463,"'Fly, you fools! '"
464,"he cried, and was gone."
465,"The fires went out, and blank darkness fell."
466,The Company stood rooted with horror staring into the pit.
467,"Even as Aragorn and Boromir came flying back, the rest of the bridge cracked and fell."
468,With a cry Aragorn roused them.
469,'Come!
470,I will lead you now! '
471,he called.
472,'We must obey his last command.
473,Follow me! '
474,They stumbled wildly up the great stairs beyond the door.
475,"Aragorn leading, Boromir at the rear."
476,At the top was a wide echoing passage.
477,Along this they fled.
478,"Frodo heard Sam at his side weeping, and then he found that he himself was weeping as he ran."
479,"_Doom, doom, doom_ the drum-beats rolled behind, mournful now and slow; _doom!_
     They ran on."
480,The light grew before them; great shafts pierced the roof.
481,They ran swifter.
482,"They passed into a hall, bright with daylight from its high windows in the east."
483,They fled across it.
484,"Through its huge broken doors they passed, and suddenly before them the Great Gates opened, an arch of blazing light."
485,"There was a guard of orcs crouching in the shadows behind the great door posts towering on either side, but the gates were shattered and cast down."
486,"Aragorn smote to the ground the captain that stood in his path, and the rest fled in terror of his wrath."
487,The Company swept past them and took no heed of them.
488,"Out of the Gates they ran and sprang down the huge and age-worn steps, the threshold of Moria."
489,"Thus, at last, they came beyond hope under the sky and felt the wind on their faces."
490,They did not halt until they were out of bowshot from the walls.
491,Dimrill Dale lay about them.
492,"The shadow of the Misty Mountains lay upon it, but eastwards there was a golden light on the land."
493,It was but one hour after noon.
494,The sun was shining; the clouds were white and high.
495,They looked back.
496,Dark yawned the archway of the Gates under the mountain-shadow.
497,Faint and far beneath the earth rolled the slow drum-beats: _doom_.
498,A thin black smoke trailed out.
499,Nothing else was to be seen; the dale all around was empty.
500,_Doom_.
501,"Grief at last wholly overcame them, and they wept long: some standing and silent, some cast upon the ground."
502,"_Doom, doom_."
503,The drum-beats faded.
504,_
