sentence_id,sentence
49,"One of them let fall a hobbit-cloak on the step, as he ran."
50,"In the lane the noise of hoofs broke out, and gathering to a gallop, went hammering away into the darkness."
51,"All about Crickhollow there was the sound of horns blowing, and voices crying and feet running."
52,But the Black Riders rode like a gale to the North-gate.
53,Let the little people blow!
54,Sauron would deal with them later.
55,Meanwhile they had another errand: they knew now that the house was empty and the Ring had gone.
56,They rode down the guards at the gate and vanished from the Shire.
57,"In the early night Frodo woke from deep sleep, suddenly, as if some sound or presence had disturbed him."
58,"He saw that Strider was sitting alert in his chair: his eyes gleamed in the light of the fire, which had been tended and was burning brightly; but he made no sign or movement."
59,Frodo soon went to sleep again; but his dreams were again troubled with the noise of wind and of galloping hoofs.
60,The wind seemed to be curling round the house and shaking it; and far off he heard a horn blowing wildly.
61,"He opened his eyes, and heard a cock crowing lustily in the inn-yard."
62,Strider had drawn the curtains and pushed back the shutters with a clang.
63,"The first grey light of day was in the room, and a cold air was coming through the open window."
64,"As soon as Strider had roused them all, he led the way to their bedrooms."
65,"When they saw them they were glad that they had taken his advice: the windows had been forced open and were swinging, and the curtains were flapping; the beds were tossed about, and the bolsters slashed and flung upon the floor; the brown mat was torn to pieces."
66,Strider immediately went to fetch the landlord.
67,Poor Mr. Butterbur looked sleepy and frightened.
68,"He had hardly closed his eyes all night (so he said), but he had never heard a sound."
69,'Never has such a thing happened in my time!'
70,"he cried, raising his hands in horror."
71,"'Guests unable to sleep in their beds, and good bolsters ruined and all!"
72,What are we coming to?'
73,"'Dark times,' said Strider."
74,"'But for the present you may be left in peace, when you have got rid of us."
75,We will leave at once.
76,Never mind about breakfast: a drink and a bite standing will have to do.
77,We shall be packed in a few minutes.'
78,"Mr. Butterbur hurried off to see that their ponies were got ready, and to fetch them a 'bite'."
79,But very soon he came back in dismay.
80,The ponies had vanished!
81,"The stable-doors had all been opened in the night, and they were gone: not only Merry's ponies, but every other horse and beast in the place."
82,Frodo was crushed by the news.
83,"How could they hope to reach Rivendell on foot, pursued by mounted enemies?"
84,They might as well set out for the Moon.
85,"Strider sat silent for a while, looking at the hobbits, as if he was weighing up their strength and courage."
86,"'Ponies would not help us to escape horsemen,' he said at last, thoughtfully, as if he guessed what Frodo had in mind."
87,"'We should not go much slower on foot, not on the roads that I mean to take."
88,I was going to walk in any case.
89,It is the food and stores that trouble me.
90,"We cannot count on getting anything to eat between here and Rivendell, except what we take with us; and we ought to take plenty to spare; for we may be delayed, or forced to go round-about, far out of the direct way."
91,How much are you prepared to carry on your backs?'
92,"'As much as we must,' said Pippin with a sinking heart, but trying to show that he was tougher than he looked (or felt)."
93,"'I can carry enough for two,' said Sam defiantly."
94,"'Can't anything be done, Mr."
95,Butterbur?'
96,asked Frodo.
97,"'Can't we get a couple of ponies in the village, or even one just for the baggage?"
98,"I don't suppose we could hire them, but we might be able to buy them,' he added, doubtfully, wondering if he could afford it."
99,"'I doubt it,' said the landlord unhappily."
100,"'The two or three riding-ponies that there were in Bree were stabled in my yard, and they're gone."
101,"As for other animals, horses or ponies for draught or what not, there are very few of them in Bree, and they won't be for sale."
102,But I'll do what I can.
103,I'll rout out Bob and send him round as soon as may be.'
104,"'Yes,' said Strider reluctantly, 'you had better do that."
105,I am afraid we shall have to try to get one pony at least.
106,"But so ends all hope of starting early, and slipping away quietly!"
107,We might as well have blown a horn to announce our departure.
108,"That was part of their plan, no doubt.'"
109,"'There is one crumb of comfort,' said Merry, 'and more than a crumb, I hope: we can have breakfast while we wait  and sit down to it."
110,Let's get hold of Nob!'
111,In the end there was more than three hours' delay.
112,Bob came back with the report that no horse or pony was to be got for love or money in the neighbourhood  except one: Bill Ferny had one that he might possibly sell.
113,"'A poor old half-starved creature it is,' said Bob; 'but he won't part with it for less than thrice its worth, seeing how you're placed, not if I knows Bill Ferny.'"
114,'Bill Ferny?'
115,said Frodo.
116,'Isn't there some trick?
117,"Wouldn't the beast bolt back to him with all our stuff, or help in tracking us, or something?'"
118,"'I wonder,' said Strider."
119,"'But I cannot imagine any animal running home to him, once it got away."
120,I fancy this is only an afterthought of kind Master Ferny's: just a way of increasing his profits from the affair.
121,The chief danger is that the poor beast is probably at death's door.
122,But there does not seem any choice.
123,What does he want for it?'
124,Bill Ferny's price was twelve silver pennies; and that was indeed at least three times the pony's value in those pans.
125,"It proved to be a bony, underfed, and dispirited animal; but it did not look like dying just yet."
126,"Mr. Butterbur paid for it himself, and offered Merry another eighteen pence as some compensation for the lost animals."
127,"He was an honest man, and well-off as things were reckoned in Bree; but thirty silver pennies was a sore blow to him, and being cheated by Bill Ferny made it harder to bear."
128,As a matter of fact he came out on the right side in the end.
129,It turned out later that only one horse had been actually stolen.
130,"The others had been driven off, or had bolted in terror, and were found wandering in different corners of the Bree-land."
131,"Merry's ponies had escaped altogether, and eventually (having a good deal of sense) they made their way to the Downs in search of Fatty Lumpkin."
132,"So they came under the care of Tom Bombadil for a while, and were well-off."
133,"But when news of the events at Bree came to Tom's ears, he sent them to Mr. Butterbur, who thus got five good beasts at a very fair price."
134,"They had to work harder in Bree, but Bob treated them well; so on the whole they were lucky: they missed a dark and dangerous journey."
135,But they never came to Rivendell.
136,"However, in the meanwhile for all Mr. Butterbur knew his money was gone for good, or for bad."
137,And he had other troubles.
138,For there was a great commotion as soon as the remaining guests were astir and heard news of the raid on the inn.
139,"The southern travellers had lost several horses and blamed the innkeeper loudly, until it became known that one of their own number had also disappeared in the night, none other than Bill Ferny's squint-eyed companion."
140,Suspicion fell on him at once.
141,"'If you pick up with a horse-thief, and bring him to my house,' said Butterbur angrily, 'you ought to pay for all the damage yourselves and not come shouting at me."
142,Go and ask Ferny where your handsome friend is!'
143,"But it appeared that he was nobody's friend, and nobody could recollect when he had joined their party."
144,"After their breakfast the hobbits had to re-pack, and get together further supplies for the longer journey they were now expecting."
145,It was close on ten o'clock before they at last got off.
146,By that time the whole of Bree was buzzing with excitement.
147,"Frodo's vanishing trick; the appearance of the black horsemen; the robbing of the stables; and not least the news that Strider the Ranger had joined the mysterious hobbits, made such a tale as would last for many uneventful years."
148,"Most of the inhabitants of Bree and Staddle, and many even from Combe and Archet, were crowded in the road to see the travellers start."
149,The other guests in the inn were at the doors or hanging out of the windows.
150,"Strider had changed his mind, and he decided to leave Bree by the main road."
151,"Any attempt to set off across country at once would only make matters worse: half the inhabitants would follow them, to see what they were up to, and to prevent them from trespassing."
152,"They said farewell to Nob and Bob, and took leave of Mr. Butterbur with many thanks."
153,"'I hope we shall meet again some day, when things are merry once more,' said Frodo."
154,'I should like nothing better than to stay in your house in peace for a while.'
155,"They tramped off, anxious and downhearted, under the eyes of the crowd."
156,"Not all the faces were friendly, nor all the words that were shouted."
157,"But Strider seemed to be held in awe by most of the Bree-landers, and those that he stared at shut their mouths and drew away."
158,"He walked in front with Frodo; next came Merry and Pippin; and last came Sam leading the pony, which was laden with as much of their baggage as they had the heart to give it; but already it looked less dejected, as if it approved of the change in its fortunes."
159,Sam was chewing an apple thoughtfully.
160,He had a pocket full of them: a parting present from Nob and Bob.
161,"'Apples for walking, and a pipe for sitting,' he said."
162,'But I reckon I'll miss them both before long.'
163,"The hobbits took no notice of the inquisitive heads that peeped out of doors, or popped over walls and fences, as they passed."
164,"But as they drew near to the further gate, Frodo saw a dark ill-kept house behind a thick hedge: the last house in the village."
165,"In one of the windows he caught a glimpse of a sallow face with sly, slanting eyes; but it vanished at once."
166,'So that's where that southerner is hiding!'
167,he thought.
168,'He looks more than half like a goblin.'
169,Over the hedge another man was staring boldly.
170,"He had heavy black brows, and dark scornful eyes; his large mouth curled in a sneer."
171,He was smoking a short black pipe.
172,As they approached he took it out of his mouth and spat.
173,"'Morning, Longshanks!'"
174,he said.
175,'Off early?
176,Found some friends at last?'
177,"Strider nodded, but did not answer."
178,"'Morning, my little friends!'"
179,he said to the others.
180,'I suppose you know who you've taken up with?
181,"That's Stick-at-naught Strider, that is!"
182,Though I've heard other names not so pretty.
183,Watch out tonight!
184,"And you, Sammie, don't go ill-treating my poor old pony!"
185,Pah!'
186,He spat again.
187,Sam turned quickly.
188,'And you.
189,"Ferny,' he said, 'put your ugly face out of sight, or it will get hurt.'"
190,"With a sudden flick, quick as lightning, an apple left his hand and hit Bill square on the nose."
191,"He ducked too late, and curses came from behind the hedge."
192,"'Waste of a good apple,' said Sam regretfully, and strode on."
193,At last they left the village behind.
194,The escort of children and stragglers that had followed them got tired and turned back at the South-gate.
195,"Passing through, they kept on along the Road for some miles."
196,"It bent to the left, curving back into its eastward line as it rounded the feet of Bree-hill, and then it began to run swiftly downwards into wooded country."
197,"To their left they could see some of the houses and hobbit-holes of Staddle on the gentler south-eastern slopes of the hill; down in a deep hollow away north of the Road there were wisps of rising smoke that showed where Combe lay;
     Archet was hidden in the trees beyond."
198,"After the Road had run down some way, and had left Bree-hill standing tall and brown behind, they came on a narrow track that led off towards the North."
199,"'This is where we leave the open and take to cover,' said Strider."
200,"'Not a ""short cut"", I hope,' said Pippin."
201,'Our last short cut through woods nearly ended in disaster.'
202,"'Ah, but you had not got me with you then,' laughed Strider."
203,"'My cuts, short or long, don't go wrong.'"
204,He took a look up and down the Road.
205,No one was in sight; and he led the way quickly down towards the wooded valley.
206,"His plan, as far as they could understand it without knowing the country, was to go towards Archet at first, but to bear right and pass it on the east, and then to steer as straight as he could over the wild lands to Weathertop Hill."
207,"In that way they would, if all went well, cut off a great loop of the Road, which further on bent southwards to avoid the Midgewater Marshes."
208,"But, of course, they would have to pass through the marshes themselves, and Strider's description of them was not encouraging."
209,"However, in the meanwhile, walking was not unpleasant."
210,"Indeed, if it had not been for the disturbing events of the night before, they would have enjoyed this pan of the journey better than any up to that time."
211,"The sun was shining, clear but not too hot."
212,"The woods in the valley were still leafy and full of colour, and seemed peaceful and wholesome."
213,"Strider guided them confidently among the many crossing paths, although left to themselves they would soon have been at a loss."
214,"He was taking a wandering course with many turns and doublings, to put off any pursuit."
215,"'Bill Ferny will have watched where we left the Road, for certain,' he said; 'though I don't think he will follow us himself."
216,"He knows the land round here well enough, but he knows he is not a match for me in a wood."
217,It is what he may tell others that I am afraid of.
218,I don't suppose they are far away.
219,"If they think we have made for Archet, so much the better.'"
220,"Whether because of Strider's skill or for some other reason, they saw no sign and heard no sound of any other living thing all that day: neither two-footed, except birds; nor four-footed, except one fox and a few squirrels."
221,The next day they began to steer a steady course eastwards; and still all was quiet and peaceful.
222,On the third day out from Bree they came out of the Chetwood.
223,"The land had been falling steadily, ever since they turned aside from the Road, and they now entered a wide flat expanse of country, much more difficult to manage."
224,"They were far beyond the borders of the Bree-land, out in the pathless wilderness, and drawing near to the Midge-water Marshes."
225,"The ground now became damp, and in places boggy and here and there they came upon pools, and wide stretches of reeds and rushes filled with the warbling of little hidden birds."
226,They had to pick their way carefully to keep both dry-footed and on their proper course.
227,"At first they made fan-progress, but as they went on, their passage became slower and more dangerous."
228,"The marshes were bewildering and treacherous, and there was no permanent trail even for Rangers to find through their shifting quagmires."
229,"The flies began to torment them, and the air was full of clouds of tiny midges that crept up their sleeves and breeches and into their hair."
230,'I am being eaten alive!'
231,cried Pippin.
232,'Midgewater!
233,There are more midges than water!'
234,'What do they live on when they can't get hobbit?'
235,"asked Sam, scratching his neck."
236,They spent a miserable day in this lonely and unpleasant country.
237,"Their camping-place was damp, cold, and uncomfortable; and the biting insects would not let them sleep."
238,There were also abominable creatures haunting the reeds and tussocks that from the sound of them were evil relatives of the cricket.
239,"There were thousands of them, and they squeaked all round, _neek-breek, breek-neek,_ unceasingly all the night, until the hobbits were nearly frantic."
240,"The next day, the fourth, was little better, and the night almost as comfortless."
241,"Though the Neekerbreekers (as Sam called them) had been left behind, the midges still pursued them."
242,"As Frodo lay, tired but unable to close his eyes, it seemed to him that far away there came a light in the eastern sky: it flashed and faded many times."
243,"It was not the dawn, for that was still some hours off."
244,'What is the light?'
245,"he said to Strider, who had risen, and was standing, gazing ahead into the night."
246,"'I do not know,' Strider answered."
247,'It is too distant to make out.
248,It is like lightning that leaps up from the hill-tops.'
249,"Frodo lay down again, but for a long while he could still see the white flashes, and against them the tall dark figure of Strider, standing silent and watchful."
250,At last he passed into uneasy sleep.
251,They had not gone far on the fifth day when they left the last straggling pools and reed-beds of the marshes behind them.
252,The land before them began steadily to rise again.
253,Away in the distance eastward they could now see a line of hills.
254,The highest of them was at the right of the line and a little separated from the others.
255,"It had a conical top, slightly flattened at the summit."
256,"'That is Weathertop,' said Strider."
257,"'The Old Road, which we have left far away on our right, runs to the south of it and passes not far from its foot."
258,"We might reach it by noon tomorrow, if we go straight towards it."
259,I suppose we had better do so.'
260,'What do you mean?'
261,asked Frodo.
262,"'I mean: when we do get there, it is not certain what we shall find."
263,It is close to the Road.'
264,'But surely we were hoping to find Gandalf there?'
265,'Yes; but the hope is faint.
266,"If he comes this way at all, he may not pass through Bree, and so he may not know what we are doing."
267,"And anyway, unless by luck we arrive almost together, we shall miss one another; it will not be safe for him or for us to wait there long."
268,"If the Riders fail to find us in the wilderness, they are likely to make for Weathertop themselves."
269,It commands a wide view all round.
270,"Indeed, there are many birds and beasts in this country that could see us, as we stand here, from that hill-top."
271,"Not all the birds are to be trusted, and there are other spies more evil than they are.'"
272,The hobbits looked anxiously at the distant hills.
273,"Sam looked up into the pale sky, fearing to see hawks or eagles hovering over them with bright unfriendly eyes."
274,"'You do make me feel uncomfortable and lonesome, Strider!'"
275,he said.
276,'What do you advise us to do?'
277,asked Frodo.
278,"'I think,' answered Strider slowly, as if he was not quite sure, 'I think the best thing is to go as straight eastward from here as we can, to make for the line of hills, not for Weathertop."
279,There we can strike a path I know that runs at their feet; it will bring us to Weathertop from the north and less openly.
280,Then we shall see what we shall see.'
281,"All that day they plodded along, until the cold and early evening came down."
282,The land became drier and more barren; but mists and vapours lay behind them on the marshes.
283,"A few melancholy birds were piping and wailing, until the round red sun sank slowly into the western shadows; then an empty silence fell."
284,The hobbits thought of the soft light of sunset glancing through the cheerful windows of Bag End far away.
285,"At the day's end they came to a stream that wandered down from the hills to lose itself in the stagnant marshland, and they went up along its banks while the light lasted."
286,It was already night when at last they halted and made their camp under some stunted alder-trees by the shores of the stream.
287,Ahead there loomed now against the dusky sky the bleak and treeless backs of the hills.
288,"That night they set a watch, and Strider, it seemed, did not sleep at all."
289,"The moon was waxing, and in the early night-hours a cold grey light lay on the land."
290,Next morning they set out again soon after sunrise.
291,"There was a frost in the air, and the sky was a pale clear blue."
292,"The hobbits felt refreshed, as if they had had a night of unbroken sleep."
293,Already they were getting used to much walking on short commons  shorter at any rate than what in the Shire they would have thought barely enough to keep them on their legs.
294,Pippin declared that Frodo was looking twice the hobbit that he had been.
295,"'Very odd,' said Frodo, tightening his belt, 'considering that there is actually a good deal less of me."
296,"I hope the thinning process will not go on indefinitely, or I shall become a wraith.'"
297,'Do not speak of such things!'
298,"said Strider quickly, and with surprising earnestness."
299,The hills drew nearer.
300,"They made an undulating ridge, often rising almost to a thousand feet, and here and there falling again to low clefts or passes leading into the eastern land beyond."
301,"Along the crest of the ridge the hobbits could see what looked to be the remains of green-grown walls and dikes, and in the clefts there still stood the ruins of old works of stone."
302,"By night they had reached the feet of the westward slopes, and there they camped."
303,"It was the night of the fifth of October, and they were six days out from Bree."
304,"In the morning they found, for the first time since they had left the Chetwood, a track plain to see."
305,They turned right and followed it southwards.
306,"It ran cunningly, taking a line that seemed chosen so as to keep as much hidden as possible from the view, both of the hill-tops above and of the flats to the west."
307,"It dived into dells, and hugged steep banks; and where it passed over flatter and more open ground on either side of it there were lines of large boulders and hewn stones that screened the travellers almost like a hedge."
308,"'I wonder who made this path, and what for,' said Merry, as they walked along one of these avenues, where the stones were unusually large and closely set."
309,"'I am not sure that I like it: it has a  well, rather a barrow-wightish look."
310,Is there any barrow on Weathertop?'
311,'No.
312,"There is no barrow on Weathertop, nor on any of these hills,' answered Strider."
313,'The Men of the West did not live here; though in their latter days they defended the hills for a while against the evil that came out of Angmar.
314,This path was made to serve the forts along the walls.
315,"But long before, in the first days of the North Kingdom, they built a great watch-tower on Weathertop, Amon Sûl they called it."
316,"It was burned and broken, and nothing remains of it now but a tumbled ring, like a rough crown on the old hill's head."
317,Yet once it was tall and fair.
318,"It is told that Elendil stood there watching for the coming of Gil-galad out of the West, in the days of the Last Alliance.'"
319,The hobbits gazed at Strider.
320,"It seemed that he was learned in old lore, as well as in the ways of the wild."
321,'Who was Gil-galad?'
322,"asked Merry; but Strider did not answer, and seemed to be lost in thought."
323,"Suddenly a low voice murmured:

          Gil-galad was an Elven-king."
324,"Of him the harpers sadly sing:
           the last whose realm was fair and free
           between the Mountains and the Sea."
325,"His sword was long, his lance was keen,
           his shining helm afar was seen;
           the countless stars of heaven's field
           were mirrored in his silver shield."
326,"But long ago he rode away,
           and where he dwelleth none can say;
           for into darkness fell his star
           in Mordor where the shadows are."
327,"The others turned in amazement, for the voice was Sam's."
328,'Don't stop!'
329,said Merry.
330,"'That's all I know,' stammered Sam, blushing."
331,'I learned it from Mr. Bilbo when I was a lad.
332,"He used to tell me tales like that, knowing how I was always one for hearing about Elves."
333,It was Mr. Bilbo as taught me my letters.
334,He was mighty book-learned was dear old Mr. Bilbo.
335,And he wrote _poetry._ He wrote what I have just said.'
336,"'He did not make it up,' said Strider."
337,"'It is pan of the lay that is called _The Fall of Gil-galad,_ which is in an ancient tongue."
338,Bilbo must have translated it.
339,I never knew that.'
340,"'There was a lot more,' said Sam, 'all about Mordor."
341,"I didn't learn that part, it gave me the shivers I never thought I should be going that way myself!'"
342,'Going to Mordor!'
343,cried Pippin.
344,'I hope it won't come to that!'
345,'Do not speak that name so loudly!'
346,said Strider.
347,"It was already mid-day when they drew near the southern end of the path, and saw before them, in the pale clear light of the October sun, a grey-green bank, leading up like a bridge on to the northward slope of the hill They decided to make for the top at once, while the daylight was broad Concealment was no longer possible, and they could only hope that no enemy or spy was observing them."
348,Nothing was to be seen moving on the hill.
349,"If Gandalf was anywhere about, there was no sign of him."
350,"On the western flank of Weathertop they found a sheltered hollow, at the bottom of which there was a bowl-shaped dell with grassy sides."
351,There they left Sam and Pippin with the pony and their packs and luggage.
352,The other three went on.
353,"After half an hour's plodding climb Strider reached the crown of the hill; Frodo and Merry followed, tired and breathless."
354,The last slope had been steep and rocky.
355,"On the top they found, as Strider had said, a wide ring of ancient stonework, now crumbling or covered with age-long grass."
356,But in the centre a cairn of broken stones had been piled.
357,They were blackened as if with fire.
358,"About them the turf was burned to the roots and all within the ring the grass was scorched and shrivelled, as if flames had swept the hill-top; but there was no sign of any living thing."
359,"Standing upon the rim of the ruined circle, they saw all round below them a wide prospect, for the most pan of lands empty and featureless, except for patches of woodland away to the south, beyond which they caught here and there the glint of distant water."
360,"Beneath them on this southern side there ran like a ribbon the Old Road, coming out of the West and winding up and down, until it faded behind a ridge of dark land to the east."
361,Nothing was moving on it.
362,"Following its line eastward with their eyes they saw the Mountains: the nearer foothills were brown and sombre;
     behind them stood taller shapes of grey, and behind those again were high white peaks glimmering among the clouds."
363,"'Well, here we are!'"
364,said Merry.
365,'And very cheerless and uninviting it looks!
366,There is no water and no shelter.
367,And no sign of Gandalf.
368,But I don't blame him for not waiting  if he ever came here.'
369,"'I wonder,' said Strider, looking round thoughtfully."
370,"'Even if he was a day or two behind us at Bree, he could have arrived here first."
371,He can ride very swiftly when need presses.'
372,"Suddenly he stooped and looked at the stone on the top of the cairn; it was flatter than the others, and whiter, as if it had escaped the fire."
373,"He picked it up and examined it, turning it in his fingers."
374,"""This has been handled recently,' he said."
375,'What do you think of these marks?'
376,"On the flat under-side Frodo saw some scratches:  'There seems to he a stroke, a dot, and three more strokes,' he said."
377,"'The stroke on the left might be a G-rune with thin branches,' said Strider."
378,"'It might be a sign left by Gandalf, though one cannot be sure."
379,"The scratches are fine, and they certainly look fresh."
380,"But the marks might mean something quite different, and have nothing to do with us."
381,"Rangers use runes, and they come here sometimes.'"
382,"'What could they mean, even if Gandalf made them?'"
383,"asked Merry
     'I should say,' answered Strider, 'that they stood for G3, and were a sign that Gandalf was here on October the third: that is three days ago now."
384,"It would also show that he was in a hurry and danger was at hand, so that he had no time or did not dare to write anything longer or plainer."
385,"If that is so, we must be wary.'"
386,"'I wish we could feel sure that he made the marks, whatever they may mean,' said Frodo 'It would be a great comfort to know that he was on the way, in front of us or behind us.'"
387,"'Perhaps,' said Strider."
388,"'For myself, I believe that he was here, and was in danger."
389,There have been scorching flames here; and now the light that we saw three nights ago in the eastern sky comes back to my mind.
390,"I guess that he was attacked on this hill-top, but with what result I cannot tell."
391,"He is here no longer, and we must now look after ourselves and make our own way to Rivendell, as best we can '
     'How far is Rivendell?'"
392,"asked Merry, gazing round wearily."
393,The world looked wild and wide from Weathertop.
394,"'I don't know if the Road has ever been measured in miles beyond the _Forsaken Inn,_ a day's journey east of Bree,' answered Strider."
395,"'Some say it is so far, and some say otherwise."
396,"It is a strange road, and folk are glad to reach their journey's end, whether the time is long or short."
397,"But I know how long it would take me on my own feet, with fair weather and no ill fortune twelve days from here to the Ford of Bruinen, where the Road crosses the Loudwater that runs out of Rivendell."
398,"We have at least a fortnight's journey before us, for I do not think we shall be able to use the Road.'"
399,'A fortnight!'
400,said Frodo.
401,'A lot may happen in that time.'
402,"'It may,' said Strider."
403,"They stood for a while silent on the hill-top, near its southward edge."
404,In that lonely place Frodo for the first time fully realized his homelessness and danger.
405,He wished bitterly that his fortune had left him in the quiet and beloved Shire.
406,"He stared down at the hateful Road, leading back westward  to his home."
407,"Suddenly he was aware that two black specks were moving slowly along it, going westward; and looking again he saw that three others were creeping eastward to meet them."
408,He gave a cry and clutched Strider's arm.
409,"'Look,' he said, pointing downwards."
410,"At once Strider flung himself on the ground behind the ruined circle, pulling Frodo down beside him."
411,Merry threw himself alongside.
412,'What is it?'
413,he whispered.
414,"'I do not know, but I fear the worst,' answered Strider."
415,"Slowly they crawled up to the edge of the ring again, and peered through a cleft between two jagged stones."
416,"The light was no longer bright, for the clear morning had faded, and clouds creeping out of the East had now overtaken the sun, as it began to go down."
417,"They could all see the black specks, but neither Frodo nor Merry could make out their shapes for certain; yet something told them that there, far below, were Black Riders assembling on the Road beyond the foot of the hill."
418,"'Yes,' said Strider, whose keener sight left him in no doubt."
419,'The enemy is here!'
420,Hastily they crept away and slipped down the north side of the hill to find their companions.
421,Sam and Peregrin had not been idle.
422,They had explored the small dell and the surrounding slopes.
423,"Not far away they found a spring of clear water in the hillside, and near it footprints not more than a day or two old."
424,"In the dell itself they found recent traces of a fire, and other signs of a hasty camp."
425,There were some fallen rocks on the edge of the dell nearest to the hill.
426,Behind them Sam came upon a small store of firewood neatly stacked.
427,"'I wonder if old Gandalf has been here,' he said to Pippin."
428,'Whoever it was put this stuff here meant to come back it seems.'
429,Strider was greatly interested in these discoveries.
430,"'I wish I had waited and explored the ground down here myself,' he said, hurrying off to the spring to examine the footprints."
431,"'It is just as I feared,' he said, when he came back."
432,"'Sam and Pippin have trampled the soft ground, and the marks are spoilt or confused."
433,Rangers have been here lately.
434,It is they who left the firewood behind.
435,But there are also several newer tracks that were not made by Rangers.
436,"At least one set was made, only a day or two ago, by heavy boots."
437,At least one.
438,"I cannot now be certain, but I think there were many booted feet.'"
439,He paused and stood in anxious thought.
440,Each of the hobbits saw in his mind a vision of the cloaked and booted Riders.
441,"If the horsemen had already found the dell, the sooner Strider led them somewhere else the better."
442,"Sam viewed the hollow with great dislike, now that he had heard news of their enemies on the Road, only a few miles away."
443,"'Hadn't we better clear out quick, Mr."
444,Strider?'
445,he asked impatiently.
446,"'It is getting late, and I don't like this hole: it makes my heart sink somehow.'"
447,"'Yes, we certainly must decide what to do at once,' answered Strider, looking up and considering the time and the weather."
448,"'Well, Sam,' he said at last, 'I do not like this place either; but I cannot think of anywhere better that we could reach before nightfall."
449,"At least we are out of sight for the moment, and if we moved we should be much more likely to be seen by spies."
450,"All we could do would be to go right out of our way back north on this side of the line of hills, where the land is all much the same as it is here."
451,"The Road is watched, but we should have to cross it, if we tried to take cover in the thickets away to the south."
452,On the north side of the Road beyond the hills the country is bare and flat for miles.'
453,'Can the Riders _see?
454,'_ asked Merry.
455,"'I mean, they seem usually to have used their noses rather than their eyes, smelling for us, if smelling is the right word, at least in the daylight."
456,"But you made us lie down flat when you saw them down below; and now you talk of being seen, if we move.'"
457,"'I was too careless on the hill-top,' answered Strider."
458,'I was very anxious to find some sign of Gandalf; but it was a mistake for three of us to go up and stand there so long.
459,"For the black horses can see, and the Riders can use men and other creatures as spies, as we found at Bree."
460,"They themselves do not see the world of light as we do, but our shapes cast shadows in their minds, which only the noon sun destroys; and in the dark they perceive many signs and forms that are hidden from us: then they are most to be feared."
461,"And at all times they smell the blood of living things, desiring and hating it."
462,"Senses, too, there are other than sight or smell."
463,"We can feel their presence  it troubled our hearts, as soon as we came here, and before we saw them; they feel ours more keenly."
464,"Also,' he added, and his voice sank to a whisper, 'the Ring draws them.'"
465,'Is there no escape then?'
466,"said Frodo, looking round wildly."
467,'If I move I shall be seen and hunted!
468,"If I stay, I shall draw them to me!'"
469,Strider laid his hand on his shoulder.
470,"'There is still hope,' he said."
471,'You are not alone.
472,Let us take this wood that is set ready for the fire as a sign.
473,"There is little shelter or defence here, but fire shall serve for both."
474,"Sauron can put fire to his evil uses, as he can all things, but these Riders do not love it, and fear those who wield it."
475,Fire is our friend in the wilderness.'
476,"'Maybe,' muttered Sam."
477,"'It is also as good a way of saying ""here we are"" as I can think of, bar shouting.'"
478,"Down in the lowest and most sheltered corner of the dell they lit a fire, and prepared a meal."
479,"The shades of evening began to fall, and it grew cold."
480,"They were suddenly aware of great hunger, for they had not eaten anything since breakfast; but they dared not make more than a frugal supper."
