sentence_id,sentence
42,And Aragorn has gone with Elrond's sons.
43,We shall have to scour the lands all round for many long leagues before any move is made.
44,"So cheer up, Frodo!"
45,You will probably make quite a long stay here.'
46,'Ah!'
47,said Sam gloomily.
48,'We'll just wait long enough for winter to come.'
49,"'That can't be helped,' said Bilbo."
50,"'It's your fault partly, Frodo my lad: insisting on waiting for my birthday."
51,"A funny way of honouring it, I can't help thinking."
52,Not the day I should have chosen for letting the S.-B.s into Bag End.
53,But there it is: you can't wait now fill spring; and you can't go till the reports come back.
54,"When winter first begins to bite
            and stones crack in the frosty night,
           when pools are black and trees are bare,
            'tis evil in the Wild to fare."
55,But that I am afraid will be just your luck.'
56,"'I am afraid it will,' said Gandalf."
57,'We can't start until we have found out about the Riders.'
58,"`I thought they were all destroyed in the flood,' said Merry."
59,"'You cannot destroy Ringwraiths like that,' said Gandalf."
60,"`The power of their master is in them, and they stand or fall by him."
61,"We hope that they were all unhorsed and unmasked, and so made for a while less dangerous; but we must find out for certain."
62,"In the meantime you should try and forget your troubles, Frodo."
63,I do not know if I can do anything to help you; but I will whisper this in your ears.
64,Someone said that intelligence would be needed in the party.
65,He was right.
66,I think I shall come with you.'
67,"So great was Frodo's delight at this announcement that Gandalf left the window-sill, where he had been sitting, and took off his hat and bowed."
68,'I only said _I think I shall come_.
69,Do not count on anything yet.
70,"In this matter Elrond will have much to say, and your friend the Strider."
71,"Which reminds me, I want to see Elrond."
72,I must be off.'
73,`How long do you think I shall have here?'
74,said Frodo to Bilbo when Gandalf had gone.
75,"`Oh, I don't know."
76,"I can't count days in Rivendell,' said Bilbo."
77,"'But quite long, I should think."
78,We can have many a good talk.
79,"What about helping me with my book, and making a start on the next?"
80,Have you thought of an ending?'
81,"'Yes, several, and all are dark and unpleasant,' said Frodo."
82,"'Oh, that won't do!'"
83,said Bilbo.
84,`Books ought to have good endings.
85,How would this do: _and they all settled down and lived together happily ever after_?'
86,"`It will do well, if it ever comes to that,' said Frodo."
87,'Ah!'
88,said Sam.
89,'And where will they live?
90,That's what I often wonder.'
91,For a while the hobbits continued to talk and think of the past journey and of the perils that lay ahead; but such was the virtue of the land of Rivendell that soon all fear and anxiety was lifted from their minds.
92,"The future, good or ill, was not forgotten, but ceased to have any power over the present."
93,"Health and hope grew strong in them, and they were content with each good day as it came, taking pleasure in every meal, and in every word and song."
94,"So the days slipped away, as each morning dawned bright and fair, and each evening followed cool and clear."
95,"But autumn was waning fast; slowly the golden light faded to pale silver, and the lingering leaves fell from the naked trees."
96,A wind began to blow chill from the Misty Mountains to the east.
97,"The Hunter's Moon waxed round in the night sky, and put to flight all the lesser stars."
98,But low in the South one star shone red.
99,"Every night, as the Moon waned again, it shone brighter and brighter."
100,"Frodo could see it from his window, deep in the heavens burning like a watchful eye that glared above the trees on the brink of the valley."
101,"The hobbits had been nearly two months in the House of Elrond, and November had gone by with the last shreds of autumn, and December was passing, when the scouts began to return."
102,"Some had gone north beyond the springs of the Hoarwell into the Ettenmoors; and others had gone west, and with the help of Aragorn and the Rangers had searched the lands far down the Greyflood, as far as Tharbad, where the old North Road crossed the river by a ruined town."
103,"Many had gone east and south; and some of these had crossed the Mountains and entered Mirkwood, while others had climbed the pass at the source of the Gladden River, and had come down into Wilderland and over the Gladden Fields and so at length had reached the old home of Radagast at Rhosgobel."
104,Radagast was not there; and they had returned over the high pass that was called the Dimrill Stair.
105,"The sons of Elrond, Elladan and Elrohir, were the last to return; they had made a great journey, passing down the Silverlode into a strange country, but of their errand they would not speak to any save to Elrond."
106,In no region had the messengers discovered any signs or tidings of the Riders or other servants of the Enemy.
107,Even from the Eagles of the Misty Mountains they had learned no fresh news.
108,"Nothing had been seen or heard of Gollum; but the wild wolves were still gathering, and were hunting again far up the Great River."
109,Three of the black horses had been found at once drowned in the flooded Ford.
110,"On the rocks of the rapids below it searchers discovered the bodies of five more, and also a long black cloak, slashed and tattered."
111,"Of the Black Riders no other trace was to be seen, and nowhere was their presence to be felt."
112,It seemed that they had vanished from the North.
113,"'Eight out of the Nine are accounted for at least,' said Gandalf."
114,"'It is rash to be too sure, yet I think that we may hope now that the Ringwraiths were scattered, and have been obliged to return as best they could to their Master in Mordor, empty and shapeless."
115,"`If that is so, it will be some time before they can begin the hunt again."
116,"Of course the Enemy has other servants, but they will have to journey all the way to the borders of Rivendell before they can pick up our trail."
117,And if we are careful that will be hard to find.
118,But we must delay no longer.'
119,Elrond summoned the hobbits to him.
120,He looked gravely at Frodo.
121,"'The time has come,' he said."
122,"`If the Ring is to set out, it must go soon."
123,But those who go with it must not count on their errand being aided by war or force.
124,They must pass into the domain of the Enemy far from aid.
125,"Do you still hold to your word, Frodo, that you will be the Ring-bearer?'"
126,"'I do,' said Frodo."
127,`I will go with Sam.'
128,"`Then I cannot help you much, not even with counsel,' said Elrond."
129,`I can foresee very little of your road; and how your task is to be achieved I do not know.
130,"The Shadow has crept now to the feet of the Mountains, and draws nigh even to the borders of Greyflood; and under the Shadow all is dark to me."
131,"You will meet many foes, some open, and some disguised; and you may find friends upon your way when you least look for it."
132,"I will send out messages, such as I can contrive, to those whom I know in the wide world; but so perilous are the lands now become that some may well miscarry, or come no quicker than you yourself."
133,"`And I will choose you companions to go with you, as far as they will or fortune allows."
134,"The number must be few, since your hope is in speed and secrecy."
135,"Had I a host of Elves in armour of the Elder Days, it would avail little, save to arouse the power of Mordor."
136,`The Company of the Ring shall be Nine; and the Nine Walkers shall be set against the Nine Riders that are evil.
137,"With you and your faithful servant, Gandalf will go; for this shall be his great task, and maybe the end of his labours."
138,"`For the rest, they shall represent the other Free Peoples of the World: Elves, Dwarves, and Men."
139,Legolas shall be for the Elves; and Gimli son of Glóin for the Dwarves.
140,"They are willing to go at least to the passes of the Mountains, and maybe beyond."
141,"For men you shall have Aragorn son of Arathorn, for the Ring of Isildur concerns him closely.'"
142,`Strider!'
143,said Frodo.
144,"'Yes,' he said with a smile."
145,"`I ask leave once again to be your companion, Frodo.'"
146,"`I would have begged you to come,' said Frodo, 'only I thought you were going to Minas Tirith with Boromir.'"
147,"`I am,' said Aragorn."
148,`And the Sword-that-was-Broken shall be reforged ere I set out to war.
149,But your road and our road lie together for many hundreds of miles.
150,Therefore Boromir will also be in the Company.
151,He is a valiant man.'
152,"'There remain two more to be found,' said Elrond."
153,"""These I will consider."
154,Of my household I may find some that it seems good to me to send.'
155,`But that will leave no place for us!'
156,cried Pippin in dismay.
157,`We don't want to be left behind.
158,We want to go with Frodo.'
159,"`That is because you do not understand and cannot imagine what lies ahead,' said Elrond."
160,"`Neither does Frodo,' said Gandalf, unexpectedly supporting Pippin."
161,'Nor do any of us see clearly.
162,"It is true that if these hobbits understood the danger, they would not dare to go."
163,"But they would still wish to go, or wish that they dared, and be shamed and unhappy."
164,"I think, Elrond, that in this matter it would be well to trust rather to their friendship than to great wisdom."
165,"Even if you chose for us an elf-lord, such as Glorfindel, he could not storm the Dark Tower, nor open the road to the Fire by the power that is in him.'"
166,"`You speak gravely,' said Elrond, `but I am in doubt."
167,"The Shire, I forebode, is not free now from peril; and these two I had thought to send back there as messengers, to do what they could, according to the fashion of their country, to warn the people of their danger."
168,"In any case, I judge that the younger of these two, Peregrin Took, should remain."
169,My heart is against his going.'
170,"`Then, Master Elrond, you will have to lock me in prison, or send me home tied in a sack,' said Pippin."
171,`For otherwise I shall follow the Company.'
172,`Let it be so then.
173,"You shall go,' said Elrond, and he sighed."
174,'Now the tale of Nine is filled.
175,In seven days the Company must depart.'
176,"The Sword of Elendil was forged anew by Elvish smiths, and on its blade was traced a device of seven stars set between the crescent Moon and the rayed Sun, and about them was written many runes; for Aragorn son of Arathorn was going to war upon the marches of Mordor."
177,"Very bright was that sword when it was made whole again; the light of the sun shone redly in it, and the light of the moon shone cold, and its edge was hard and keen."
178,"And Aragorn gave it a new name and called it Andúril, Flame of the West."
179,Aragorn and Gandalf walked together or sat speaking of their road and the perils they would meet; and they pondered the storied and figured maps and books of lore that were in the house of Elrond.
180,"Sometimes Frodo was with them; but he was content to lean on their guidance, and he spent as much time as he could with Bilbo."
181,"In those last days the hobbits sat together in the evening in the Hall of Fire, and there among many tales they heard told in full the lay of Beren and Lúthien and the winning of the Great Jewel; but in the day, while Merry and Pippin were out and about, Frodo and Sam were to be found with Bilbo in his own small room."
182,Then Bilbo would read passages from his book (which still seemed very incomplete).
183,"or scraps of his verses, or would take notes of Frodo's adventures."
184,"On the morning of the last day Frodo was alone with Bilbo, and the old hobbit pulled out from under his bed a wooden box."
185,He lifted the lid and fumbled inside.
186,"'Here is your sword,' he said."
187,"'But it was broken, you know."
188,I took it to keep it safe but I've forgotten to ask if the smiths could mend it.
189,No time now..
190,"So I thought, perhaps, you would care to have this, don't you know?'"
191,He took from the box a small sword in an old shabby leathern scabbard.
192,"Then he drew it, and its polished and well-tended blade glittered suddenly, cold and bright."
193,"'This is Sting,' he said, and thrust it with little effort deep into a wooden beam."
194,"`Take it, if you like."
195,"I shan't want it again, I expect.'"
196,Frodo accepted it gratefully.
197,'Also there is this!'
198,"said Bilbo, bringing out a parcel which seemed to be rather heavy for its size."
199,"He unwound several folds of old cloth, and held up a small shirt of mail."
200,"It was close-woven of many rings, as supple almost as linen, cold as ice, and harder than steel."
201,"It shone like moonlit silver, and was studded with white gems."
202,With it was a belt of pearl and crystal.
203,"'It's a pretty thing, isn't it?'"
204,"said Bilbo, moving it in the light."
205,`And useful.
206,It is my dwarf-mail that Thorin gave me.
207,"I got it back from Michel Delving before I started, and packed it with my luggage: I brought all the mementoes of my Journey away with me, except the Ring."
208,"But I did not expect to use this, and I don't need it now, except to look at sometimes."
209,You hardly feel any weight when you put it on.'
210,"`I should look  well, I don't think I should look right in it,' said Frodo."
211,"`Just what I said myself,' said Bilbo."
212,'But never mind about looks.
213,You can wear it under your outer clothes.
214,Come on!
215,You must share this secret with me.
216,Don't tell anybody else!
217,But I should feel happier if I knew you were wearing it.
218,"I have a fancy it would turn even the knives of the Black Riders,' he ended in a low voice."
219,"`Very well, I will take it,' said Frodo."
220,"Bilbo put it on him, and fastened Sting upon the glittering belt; and then Frodo put over the top his old weather-stained breeches, tunic, and jacket."
221,"'Just a plain hobbit you look,' said Bilbo."
222,'But there is more about you now than appears on the surface.
223,Good luck to you!'
224,"He turned away and looked out of the window, trying to hum a tune."
225,"'I cannot thank you as I should, Bilbo, for this, and for all our past kindnesses,' said Frodo."
226,'Don't try!'
227,"said the old hobbit, turning round and slapping him on the back."
228,`Ow!'
229,he cried.
230,`You are too hard now to slap!
231,"But there you are: Hobbits must stick together, and especially Bagginses."
232,All I ask in return is: take as much care of yourself as you can.
233,"and bring back all the news you can, and any old songs and tales you can come by."
234,I'll do my best to finish my book before you return.
235,"I should like to write the second book, if I am spared.'"
236,"He broke off and turned to the window again, singing softly."
237,"I sit beside the fire and think
            of all that I have seen,
           of meadow-flowers and butterflies
            in summers that have been;

           Of yellow leaves and gossamer
            in autumns that there were,
           with morning mist and silver sun
            and wind upon my hair."
238,"I sit beside the fire and think
            of how the world will be
           when winter comes without a spring
            that I shall ever see."
239,"For still there are so many things
            that I have never seen:
           in every wood in every spring
            there is a different green."
240,"I sit beside the fire and think
            of people long ago,
           and people who will see a world
            that I shall never know."
241,"But all the while I sit and think
            of times there were before,
           I listen for returning feet
            and voices at the door."
242,It was a cold grey day near the end of December.
243,"The East Wind was streaming through the bare branches of the trees, and seething in the dark pines on the hills."
244,"Ragged clouds were hurrying overhead, dark and low."
245,As the cheerless shadows of the early evening began to fall the Company made ready to set out.
246,"They were to start at dusk, for Elrond counselled them to journey under cover of night as often as they could, until they were far from Rivendell."
247,"`You should fear the many eyes of the servants of Sauron,' he said."
248,"'I do not doubt that news of the discomfiture of the Riders has already reached him, and he will be filled with wrath."
249,Soon now his spies on foot and wing will be abroad in the northern lands.
250,Even of the sky above you must beware as you go on your way.'
251,"The Company took little gear of war, for their hope was in secrecy not in battle."
252,"Aragorn had Andúril but no other weapon, and he went forth clad only in rusty green and brown."
253,as a Ranger of the wilderness.
254,"Boromir had a long sword, in fashion like Andúril but of less lineage and he bore also a shield and his war-horn."
255,"'Loud and clear it sounds in the valleys of the hills,' he said, `and then let all the foes of Gondor flee!'"
256,"Putting it to his lips he blew a blast, and the echoes leapt from rock to rock, and all that heard that voice in Rivendell sprang to their feet."
257,"Slow should you be to wind that horn again, Boromir, said Elrond."
258,"'until you stand once more on the borders of your land, and dire need is on you.'"
259,"`Maybe,' said Boromir."
260,"'But always I have let my horn cry at setting forth, and though thereafter we may walk in the shadows, I will not go forth as a thief in the night.'"
261,"Gimli the dwarf alone wore openly a short shirt of steel-rings, for dwarves make light of burdens; and in his belt was a broad-bladed axe."
262,"Legolas had a bow and a quiver, and at his belt a long white knife."
263,"The younger hobbits wore the swords that they had taken from the barrow; but Frodo took only Sting; and his mail-coat, as Bilbo wished, remained hidden."
264,"Gandalf bore his staff, but girt at his side was the elven-sword Glamdring, the mate of Orcrist that lay now upon the breast of Thorin under the Lonely Mountain."
265,"All were well furnished by Elrond with thick warm clothes, and they had jackets and cloaks lined with fur."
266,"Spare food and clothes and blankets and other needs were laden on a pony, none other than the poor beast that they had brought from Bree."
267,?he stay in Rivendell had worked a great wonder of change on him: he was glossy and seemed to have the vigour of youth.
268,"It was Sam who had insisted on choosing him, declaring that Bill (as he called him) would pine, if he did not come."
269,"`That animal can nearly talk,' he said, `and would talk, if he stayed here much longer."
270,"He gave me a look as plain as Mr. Pippin could speak it: if you don't let me go with you, Sam, I'll follow on my own.'"
271,"So Bill was going as the beast of burden, yet he was the only member of the Company that did not seem depressed."
272,"Their farewells had been said in the great hall by the fire, and they were only waiting now for Gandalf, who had not yet come out of the house."
273,"A gleam of firelight came from the open doors, and soft lights were glowing in many windows."
274,Bilbo huddled in a cloak stood silent on the doorstep beside Frodo.
275,Aragorn sat with his head bowed to his knees; only Elrond knew fully what this hour meant to him.
276,The others could be seen as grey shapes in the darkness.
277,"Sam was standing by the pony, sucking his teeth, and staring moodily into the gloom where the river roared stonily below; his desire for adventure was at its lowest ebb."
278,"`Bill, my lad,' he said, `you oughtn't to have took up with us."
279,You could have stayed here and et the best hay till the new grass comes.'
280,Bill swished his tail and said nothing.
281,"Sam eased the pack on his shoulders, and went over anxiously in his mind all the things that he had stowed in it, wondering if he had forgotten anything: his chief treasure, his cooking gear; and the little box of salt that he always carried and refilled when he could; a good supply of pipe-weed (but not near enough, I'll warrant); flint and tinder; woollen hose: linen; various small belongings of his master's that Frodo had forgotten and Sam had stowed to bring them out in triumph when they were called for."
282,He went through them all.
283,'Rope!'
284,he muttered.
285,`No rope!
286,"And only last night you said to yourself: ""Sam, what about a bit of rope?"
287,"You'll want it, if you haven't got it:"" Well, I'll want it."
288,I can't get it now.'
289,"At that moment Elrond came out with Gandalf, and he called the Company to him."
290,"'This is my last word,' he said in a low voice."
291,'The Ring-bearer is setting out on the Quest of Mount Doom.
292,"On him alone is any charge laid: neither to cast away the Ring, nor to deliver it to any servant of the Enemy nor indeed to let any handle it, save members of the Company and the Council, and only then in gravest need."
293,"The others go with him as free companions, to help him on his way."
294,"You may tarry, or come back, or turn aside into other paths, as chance allows."
295,"The further you go, the less easy will it be to withdraw; yet no oath or bond is laid on you to go further than you will."
296,"For you do not yet know the strength of your hearts, and you cannot foresee what each may meet upon the road.'"
297,"`Faithless is he that says farewell when the road darkens,' said Gimli."
298,"'Maybe,' said Elrond, `but let him not vow to walk in the dark, who has not seen the nightfall.'"
299,"'Yet sworn word may strengthen quaking heart,' said Gimli."
300,"`Or break it,' said Elrond."
301,`Look not too far ahead!
302,But go now with good hearts!
303,"Farewell, and may the blessing of Elves and Men and all Free Folk go with you."
304,May the stars shine upon your faces!'
305,'Good .
306,.
307,.
308,good luck!'
309,"cried Bilbo, stuttering with the cold."
310,"'I don't suppose you will be able to keep a diary, Frodo my lad, but I shall expect a full account when you get back."
311,And don't be too long!
312,Farewell!'
313,"Many others of Elrond's household stood in the shadows and watched them go, bidding them farewell with soft voices."
314,"There was no laughter, and no song or music."
315,At last they turned away and faded silently into the dusk.
316,They crossed the bridge and wound slowly up the long steep paths that led out of the cloven vale of Rivendell; and they came at length to the high moor where the wind hissed through the heather.
317,Then with one glance at the Last Homely House twinkling below them they strode away far into the night.
318,At the Ford of Bruinen they left the Road and turning southwards went on by narrow paths among the folded lands.
319,Their purpose was to hold this course west of the Mountains for many miles and days.
320,"The country was much rougher and more barren than in the green vale of the Great River in Wilderland on the other side of the range, and their going would be slow; but they hoped in this way to escape the notice of unfriendly eyes."
321,"The spies of Sauron had hitherto seldom been seen in this empty country, and the paths were little known except to the people of Rivendell."
322,"Gandalf walked in front, and with him went Aragorn, who knew this land even in the dark."
323,"The others were in file behind, and Legolas whose eyes were keen was the rearguard."
324,"The first part of their journey was hard and dreary, and Frodo remembered little of it, save the wind."
325,"For many sunless days an icy blast came from the Mountains in the east, and no garment seemed able to keep out its searching fingers."
326,"Though the Company was well clad, they seldom felt warm, either moving or at rest."
327,"They slept uneasily during the middle of the day, in some hollow of the land, or hidden under the tangled thorn-bushes that grew in thickets in many places."
328,"In the late afternoon they were roused by the watch, and took their chief meal: cold and cheerless as a rule, for they could seldom risk the lighting of a fire."
329,"In the evening they went on again, always as nearly southward as they could find a way."
330,"At first it seemed to the hobbits that although they walked and stumbled until they were weary, they were creeping forward like snails, and getting nowhere."
331,Each day the land looked much the same as it had the day before.
332,Yet steadily the mountains were drawing nearer.
333,"South of Rivendell they rose ever higher, and bent westwards; and about the feet of the main range there was tumbled an ever wider land of bleak hills, and deep valleys filled with turbulent waters."
334,"Paths were few and winding, and led them often only to the edge of some sheer fall, or down into treacherous swamps."
335,They had been a fortnight on the way when the weather changed.
336,The wind suddenly fell and then veered round to the south.
337,"The swift-flowing clouds lifted and melted away, and the sun came out, pale and bright."
338,There came a cold clear dawn at the end of a long stumbling night-march.
339,The travellers reached a low ridge crowned with ancient holly-trees whose grey-green trunks seemed to have been built out of the very stone of the hills.
340,Their dark leaves shone and their berries glowed red in the light of the rising sun.
341,Away in the south Frodo could see the dim shapes of lofty mountains that seemed now to stand across the path that the Company was taking.
342,"At the left of this high range rose three peaks; the tallest and nearest stood up like a tooth tipped with snow; its great, bare, northern precipice was still largely in the shadow, but where the sunlight slanted upon it, it glowed red."
343,Gandalf stood at Frodo's side and looked out under his hand.
344,"`We have done well,' he said."
345,"`We have reached the borders of the country that Men call Hollin; many Elves lived here in happier days, when Eregion was its name."
346,"Five-and-forty leagues as the crow flies we have come, though many long miles further our feet have walked."
347,"The land and the weather will be milder now, but perhaps all the more dangerous.'"
348,"`Dangerous or not, a real sunrise is mighty welcome,' said Frodo, throwing back his hood and letting the morning light fall on his face."
349,"'But the mountains are ahead of us,' said Pippin."
350,`We must have turned eastwards in the night.'
351,"'No,' said Gandalf."
352,'But you see further ahead in the clear light.
353,Beyond those peaks the range bends round south-west.
354,"There are many maps in Elrond's house, but I suppose you never thought to look at them?'"
355,"`Yes I did, sometimes,' said Pippin, `but I don't remember them."
356,Frodo has a better head for that sort of thing.'
357,"`I need no map,' said Gimli, who had come up with Legolas, and was gazing out before him with a strange light in his deep eyes."
358,"`There is the land where our fathers worked of old, and we have wrought the image of those mountains into many works of metal and of stone, and into many songs and tales."
359,"They stand tall in our dreams: Baraz, Zirak, Shathûr."
360,"`Only once before have I seen them from afar in waking life, but I know them and their names, for under them lies Khazad-dûm, the Dwarrowdelf, that is now called the Black Pit, Moria in the Elvish tongue."
361,"Yonder stands Barazinbar, the Redhorn, cruel Caradhras; and beyond him are Silvertine and Cloudyhead: Celebdil the White, and Fanuidhol the Grey, that we call Zirak-zigil and Bundushathûr."
362,"`There the Misty Mountains divide, and between their arms lies the deep-shadowed valley which we cannot forget: Azanulbizar, the Dimrill Dale, which the Elves call Nanduhirion.'"
363,"`It is for the Dimrill Dale that we are making,' said Gandalf."
364,"`If we climb the pass that is called the Redhorn Gate, under the far side of Caradhras, we shall come down by the Dimrill Stair into the deep vale of the Dwarves."
365,"There lies the Mirrormere, and there the River Silverlode rises in its icy springs.'"
366,"`Dark is the water of Kheled-zâram,' said Gimli, `and cold are the springs of Kibil-nâla."
367,My heart trembles at the thought that I may see them soon.'
368,"`May you have joy of the sight, my good dwarf l' said Gandalf."
369,"'But whatever you may do, we at least cannot stay in that valley."
370,"We must go down the Silverlode into the secret woods, and so to the Great River, and then -'
     He paused."
371,"'Yes, and where then?'"
372,asked Merry.
373,"'To the end of the journey  in the end,' said Gandalf."
374,'We cannot look too far ahead.
375,Let us be glad that the first stage is safely over.
376,"I think we will rest here, not only today but tonight as well."
377,There is a wholesome air about Hollin.
378,"Much evil must befall a country before it wholly forgets the Elves, if once they dwelt there.'"
379,"'That is true,' said Legolas."
380,"`But the Elves of this land were of a race strange to us of the silvan folk, and the trees and the grass do not now remember them: Only I hear the stones lament them: _deep they delved us, fair they wrought us, high they builded us; but they are gone_."
381,They are gone.
382,They sought the Havens long ago.'
383,"That morning they lit a fire in a deep hollow shrouded by great bushes of holly, and their supper-breakfast was merrier than it had been since they set out."
384,"They did not hurry to bed afterwards, for they expected to have all the night to sleep in, and they did not mean to go on again until the evening of the next day."
385,Only Aragorn was silent and restless.
386,"After a while he left the Company and wandered on to the ridge; there he stood in the shadow of a tree, looking out southwards and westwards, with his head posed as if he was listening."
387,Then he returned to the brink of the dell and looked down at the others laughing and talking.
388,"`What is the matter, Strider?'"
389,Merry called up.
390,'What are you looking for?
391,Do you miss the East Wind?'
392,"'No indeed,' he answered."
393,`But I miss something.
394,I have been in the country of Hollin in many seasons.
395,"No folk dwell here now, but many other creatures live here at all times, especially birds."
396,Yet now all things but you are silent.
397,I can feel it.
398,"There is no sound for miles about us, and your voices seem to make the ground echo."
399,I do not understand it.'
400,Gandalf looked up with sudden interest.
401,`But what do you guess is the reason?'
402,he asked.
403,"`Is there more in it than surprise at seeing four hobbits, not to mention the rest of us, where people are so seldom seen or heard?'"
404,"`I hope that is it,' answered Aragorn."
405,"`But I have a sense of watchfulness, and of fear, that I have never had here before.'"
406,"""Then we must be more careful,' said Gandalf."
407,"'If you bring a Ranger with you, it is well to pay attention to him, especially if the Ranger is Aragorn."
408,"We must stop talking aloud, rest quietly, and set the watch.'"
409,"It was Sam's turn that day to take the first watch, but Aragorn joined him."
410,The others fell asleep.
411,Then the silence grew until even Sam felt it.
412,The breathing of the sleepers could be plainly heard.
413,The swish of the pony's tail and the occasional movements of his feet became loud noises.
414,"Sam could hear his own joints creaking, if he stirred."
415,"Dead silence was around him, and over all hung a clear blue sky, as the Sun rode up from the East."
416,"Away in the South a dark patch appeared, and grew, and drove north like flying smoke in the wind."
417,"`What's that, Strider?"
418,"It don't look like a cloud,' said Sam in a whisper to Aragorn."
419,"He made no answer, he was gazing intently at the sky; but before long Sam could see for himself what was approaching."
420,"Flocks of birds, flying at great speed, were wheeling and circling, and traversing all the land as if they were searching for something; and they were steadily drawing nearer."
421,`Lie flat and still!'
422,"hissed Aragorn, pulling Sam down into the shade of a holly-bush; for a whole regiment of birds had broken away suddenly from the main host, and came, flying low, straight towards the ridge."
423,Sam thought they were a kind of crow of large size.
424,"As they passed overhead, in so dense a throng that their shadow followed them darkly over the ground below, one harsh croak was heard."
425,"Not until they had dwindled into the distance, north and west, and the sky was again clear would Aragorn rise."
426,Then he sprang up and went and wakened Gandalf.
427,"`Regiments of black crows are flying over all the land between the Mountains and the Greyflood,' he said, `and they have passed over Hollin."
428,They are not natives here; they are _crebain_ out of Fangorn and Dunland.
429,I do not know what they are about: possibly there is some trouble away south from which they are fleeing; but I think they are spying out the land.
430,I have also glimpsed many hawks flying high up in the sky.
431,I think we ought to move again this evening.
432,Hollin is no longer wholesome for us: it is being watched.'
433,"`And in that case so is the Redhorn Gate,' said Gandalf; `and how we can get over that without being seen, I cannot imagine."
434,But we will think of that when we must.
435,"As for moving as soon as it is dark, I am afraid that you are right.'"
436,"`Luckily our fire made little smoke, and had burned low before the _crebain_ came,' said Aragorn."
437,`It must be put out and not lit again.'
438,`Well if that isn't a plague and a nuisance!'
439,said Pippin.
440,"The news: no fire, and a move again by night, had been broken to him, as soon as he woke in the late afternoon."
441,'All because of a pack of crows!
442,I had looked forward to a real good meal tonight: something hot.'
443,"`Well, you can go on looking forward,' said Gandalf."
444,`There may be many unexpected feasts ahead for you.
445,"For myself I should like a pipe to smoke in comfort, and warmer feet."
446,"However, we are certain of one thing at any rate: it will get warmer as we get south.'"
447,"'Too warm, I shouldn't wonder,' muttered Sam to Frodo."
448,"'But I'm beginning to think it's time we got a sight of that Fiery Mountain and saw the end of the Road, so to speak."
449,"I thought at first that this here Redhorn, or whatever its name is, might be it, till Gimli spoke his piece."
450,A fair jaw-cracker dwarf-language must be!'
451,"Maps conveyed nothing to Sam's mind, and all distances in these strange lands seemed so vast that he was quite out of his reckoning."
452,All that day the Company remained in hiding.
453,The dark birds passed over now and again; but as the westering Sun grew red they disappeared southwards.
454,"At dusk the Company set out, and turning now half east they steered their course towards Caradhras, which far away still glowed faintly red in the last light of the vanished Sun."
455,One by one white stars sprang forth as the sky faded.
456,Guided by Aragorn they struck a good path.
457,"It looked to Frodo like the remains of an ancient road, that had once been broad and well planned, from Hollin to the mountain-pass."
458,"The Moon, now at the full, rose over the mountains, and cast a pale light in which the shadows of stones were black."
459,"Many of them looked to have been worked by hands, though now they lay tumbled and ruinous in a bleak, barren land."
460,"It was the cold chill hour before the first stir of dawn, and the moon was low."
461,Frodo looked up at the sky.
462,"Suddenly he saw or felt a shadow pass over the high stars, as if for a moment they faded and then flashed out again."
463,He shivered.
464,`Did you see anything pass over?'
465,"he whispered to Gandalf, who was just ahead."
466,"`No, but I felt it, whatever it was,' he answered."
467,"`It may be nothing, only a wisp of thin cloud.'"
