sentence_id,sentence
86,"`I thought it was only a kind of _cram_, such as the Dale-men make for journeys in the wild,' said the Dwarf."
87,"`So it is,' they answered."
88,"`But we call it _lembas_ or waybread, and it is more strengthening than any food made by Men, and it is more pleasant than _cram_, by all accounts.'"
89,"`Indeed it is,' said Gimli."
90,"'Why it is better than the honey-cakes of the Beornings, and that is great praise, for the Beornings are the best bakers that I know of; but they are none too willing to deal out their cakes to travellers in these days."
91,You are kindly hosts! '
92,"'All the same, we bid you spare the food,' they said."
93,"'Eat little at a time, and only at need."
94,For these things are given to serve you when all else fails.
95,"The cakes will keep sweet for many many days, if they are unbroken and left in their leaf-wrappings, as we have brought them."
96,"One will keep a traveller on his feet for a day of long labour, even if he be one of the tall Men of Minas Tirith.'"
97,The Elves next unwrapped and gave to each of the Company the clothes they had brought.
98,"For each they had provided a hood and cloak, made according to his size, of the light but warm silken stuff that the Galadhrim wove."
99,"It was hard to say of what colour they were: grey with the hue of twilight under the trees they seemed to be; and yet if they were moved, or set in another light, they were green as shadowed leaves, or brown as fallow fields by night, dusk-silver as water under the stars."
100,Each cloak was fastened about the neck with a brooch like a green leaf veined with silver.
101,`Are these magic cloaks? '
102,"asked Pippin, looking at them with wonder."
103,"`I do not know what you mean by that,' answered the leader of the Elves."
104,"`They are fair garments, and the web is good, for it was made in this land."
105,"They are elvish robes certainly, if that is what you mean."
106,"Leaf and branch, water and stone: they have the hue and beauty of all these things under the twilight of Lórien that we love; for we put the thought of all that we love into all that we make."
107,"Yet they are garments, not armour, and they will not turn shaft or blade."
108,"But they should serve you well: they are light to wear, and warm enough or cool enough at need."
109,"And you will find them a great aid in keeping out of the sight of unfriendly eyes, whether you walk among the stones or the trees."
110,You are indeed high in the favour of the Lady!
111,For she herself and her maidens wove this stuff; and never before have we clad strangers in the garb of our own people.'
112,After their morning meal the Company said farewell to the lawn by the fountain.
113,"Their hearts were heavy; for it was a fair place, and it had become like home to them, though they could not count the days and nights that they had passed there."
114,"As they stood for a moment looking at the white water in the sunlight, Haldir came walking towards them over the green grass of the glade."
115,Frodo greeted him with delight.
116,"'I have returned from the Northern Fences,' said the Elf, `and I am sent now to be your guide again."
117,"The Dimrill Dale is full of vapour and clouds of smoke, and the mountains are troubled."
118,There are noises in the deeps of the earth.
119,"If any of you had thought of returning northwards to your homes, you would not have been able to pass that way."
120,But come!
121,Your path now goes south.'
122,As they walked through Caras Galadhon the green ways were empty; but in the trees above them many voices were murmuring and singing.
123,They themselves went silently.
124,"At last Haldir led them down the southward slopes of the hill, and they came again to the great gate hung with lamps, and to the white bridge; and so they passed out and left the city of the Elves."
125,"Then they turned away from the paved road and took a path that went off into a deep thicket of mallorn-trees, and passed on, winding through rolling woodlands of silver shadow, leading them ever down, southwards and eastwards, towards the shores of the River."
126,They had gone some ten miles and noon was at hand when they came on a high green wall.
127,Passing through an opening they came suddenly out of the trees.
128,"Before them lay a long lawn of shining grass, studded with golden _elanor_ that glinted in the sun."
129,"The lawn ran out into a narrow tongue between bright margins: on the right and west the Silverlode flowed glittering; on the left and east the Great River rolled its broad waters, deep and dark."
130,"On the further shores the woodlands still marched on southwards as far as the eye could see, but all the banks were bleak and bare."
131,No mallorn lifted its gold-hung boughs beyond the Land of Lórien.
132,"On the bank of the Silverlode, at some distance up from the meeting of the streams, there was a hythe of white stones and white wood."
133,By it were moored many boats and barges.
134,"Some were brightly painted, and shone with silver and gold and green, but most were either white or grey."
135,"Three small grey boats had been made ready for the travellers, and in these the Elves stowed their goods."
136,"And they added also coils of rope, three to each boat."
137,"Slender they looked, but strong, silken to the touch, grey of hue like the elven-cloaks."
138,`What are these? '
139,"asked Sam, handling one that lay upon the greensward."
140,`Ropes indeed! '
141,answered an Elf from the boats.
142,'Never travel far without a rope!
143,And one that is long and strong and light.
144,Such are these.
145,They may be a help in many needs.'
146,'You don't need to tell me that! '
147,said Sam.
148,`I came without any and I've been worried ever since.
149,"But I was wondering what these were made of, knowing a bit about rope-making: it's in the family as you might say.'"
150,"`They are made of _hithlain_,' said the Elf, `but there is no time now to instruct you in the art of their making."
151,"Had we known that this craft delighted you, we could have taught you much."
152,But now alas!
153,"unless you should at some time return hither, you must be content with our gift."
154,May it serve you well! '
155,`Come! '
156,said Haldir.
157,`All is now ready for you.
158,Enter the boats!
159,But take care at first! '
160,'Heed the words! '
161,said the other Elves.
162,"'These boats are light-built, and they are crafty and unlike the boats of other folk."
163,"They will not sink, lade them as you will; but they are wayward if mishandled."
164,"It would be wise if you accustomed yourselves to stepping in and out, here where there is a landing-place, before you set off downstream.'"
165,"The Company was arranged in this way: Aragorn, Frodo, and Sam were in one boat; Boromir, Merry, and Pippin in another; and in the third were Legolas and Gimli, who had now become fast friends."
166,In this last boat most of the goods and packs were stowed.
167,The boats were moved and steered with short-handled paddles that had broad leaf-shaped blades.
168,When all was ready Aragorn led them on a trial up the Silverlode.
169,The current was swift and they went forward slowly.
170,"Sam sat in the bows, clutching the sides, and looking back wistfully to the shore."
171,The sunlight glittering on the water dazzled his eyes.
172,"As they passed beyond the green field of the Tongue, the trees drew down to the river's brink."
173,Here and there golden leaves tossed and floated on the rippling stream.
174,"The air was very bright and still, and there was a silence, except for the high distant song of larks."
175,"They turned a sharp bend in the river, and there, sailing proudly down the stream toward them, they saw a swan of great size."
176,The water rippled on either side of the white breast beneath its curving neck.
177,"Its beak shone like burnished gold, and its eyes glinted like jet set in yellow stones; its huge white wings were half lifted."
178,"A music came down the river as it drew nearer; and suddenly they perceived that it was a ship, wrought and carved with elven-skill in the likeness of a bird."
179,Two elves clad in white steered it with black paddles.
180,"In the midst of the vessel sat Celeborn, and behind him stood Galadriel, tall and white; a circlet of golden flowers was in her hair, and in her hand she held a harp, and she sang."
181,"Sad and sweet was the sound of her voice in the cool clear air:

          I sang of leaves, of leaves of gold, and leaves of gold there grew:
           Of wind I sang, a wind there came and in the branches blew."
182,"Beyond the Sun, beyond the Moon, the foam was on the Sea,
           And by the strand of Ilmarin there grew a golden Tree."
183,"Beneath the stars of Ever-eve in Eldamar it shone,
           In Eldamar beside the walls of Elven Tirion."
184,"There long the golden leaves have grown upon the branching years,
           While here beyond the Sundering Seas now fall the Elven-tears."
185,O Lórien!
186,"The Winter comes, the bare and leafless Day;
           The leaves are falling in the stream, the River flows away."
187,O Lórien!
188,"Too long I have dwelt upon this Hither Shore
           And in a fading crown have twined the golden elanor."
189,"But if of ships I now should sing, what ship would come to me,
           What ship would bear me ever back across so wide a Sea?"
190,Aragorn stayed his boat as the Swan-ship drew alongside.
191,The Lady ended her song and greeted them.
192,"`We have come to bid you our last farewell,' she said, `and to speed you with blessings from our land.'"
193,"`Though you have been our guests,' said Celeborn, `you have not yet eaten with us, and we bid you, therefore, to a parting feast, here between the flowing waters that will bear you far from Lórien.'"
194,"The Swan passed on slowly to the hythe, and they turned their boats and followed it."
195,"There in the last end of Egladil upon the green grass the parting feast was held; but Frodo ate and drank little, heeding only the beauty of the Lady and her voice."
196,"She seemed no longer perilous or terrible, nor filled with hidden power."
197,"Already she seemed to him, as by men of later days Elves still at times are seen: present and yet remote, a living vision of that which has already been left far behind by the flowing streams of Time."
198,"After they had eaten and drunk, sitting upon the grass, Celeborn spoke to them again of their journey, and lifting his hand he pointed south to the woods beyond the Tongue."
199,"`As you go down the water,' he said, `you will find that the trees will fail, and you will come to a barren country."
200,"There the River flows in stony vale amid high moors, until at last after many leagues it comes to the tall island of the Tindrock, that we call Tol Brandir."
201,"There it casts its arms about the steep shores of the isle, and falls then with a great noise and smoke over the cataracts of Rauros down into the Nindalf, the Wetwang as it is called in your tongue."
202,That is a wide region of sluggish fen where the stream becomes tortuous and much divided.
203,There the Entwash flows in by many mouths from the Forest of Fangorn in the west.
204,"About that stream, on this side of the Great River, lies Rohan."
205,On the further side are the bleak hills of the Emyn Muil.
206,"The wind blows from the East there, for they look out over the Dead Marshes and the Noman-lands to Cirith Gorgor and the black gates of Mordor."
207,"'Boromir, and any that go with him seeking Minas Tirith, will do well to leave the Great River above Rauros and cross the Entwash before it finds the marshes."
208,"Yet they should not go too far up that stream, nor risk becoming entangled in the Forest of Fangorn."
209,"That is a strange land, and is now little known."
210,But Boromir and Aragorn doubtless do not need this warning.'
211,"'Indeed we have heard of Fangorn in Minas Tirith,' said Boromir."
212,"`But what I have heard seems to me for the most part old wives' tales, such as we tell to our children."
213,All that lies north of Rohan is now to us so far away that fancy can wander freely there.
214,"Of old Fangorn lay upon the borders of our realm; but it is now many lives of men since any of us visited it, to prove or disprove the legends that have come down from distant years."
215,"`I have myself been at whiles in Rohan, but I have never crossed it northwards."
216,"When I was sent out as a messenger, I passed through the Gap by the skirts of the White Mountains, and crossed the Isen and the Greyflood into Northerland."
217,A long and wearisome journey.
218,"Four hundred leagues I reckoned it, and it took me many months; for I lost my horse at Tharbad, at the fording of the Greyflood."
219,"After that journey, and the road I have trodden with this Company, I do not much doubt that I shall find a way through Rohan, and Fangorn too, if need be.'"
220,"`Then I need say no more,' said Celeborn."
221,'But do not despise the lore that has come down from distant years; for oft it may chance that old wives keep in memory word of things that once were needful for the wise to know.'
222,"Now Galadriel rose from the grass, and taking a cup from one of her maidens she filled it with white mead and gave it to Celeborn."
223,"'Now it is time to drink the cup of farewell,' she said."
224,"`Drink, Lord of the Galadhrim!"
225,"And let not your heart be sad though night must follow noon, and already our evening draweth nigh.'"
226,"Then she brought the cup to each of the Company, and bade them drink and farewell."
227,"But when they had drunk she commanded them to sit again on the grass, and chairs were set for her and for Celeborn."
228,"Her maidens stood silent about her, and a while she looked upon her guests."
229,At last she spoke again.
230,"'We have drunk the cup of parting,' she said, `and the shadows fall between us."
231,"But before you go, I have brought in my ship gifts which the Lord and Lady of the Galadhrim now offer you in memory of Lothlórien.'"
232,Then she called to each in turn.
233,"`Here is the gift of Celeborn and Galadriel to the leader of your Company,' she said to Aragorn, and she gave him a sheath that had been made to fit his sword."
234,"It was overlaid with a tracery of flowers and leaves wrought of silver and gold, and on it were set in elven runes formed of many gems the name Andúril and the lineage of the sword."
235,"`The blade that is drawn from this sheath shall not be stained or broken even in defeat,' she said."
236,`But is there aught else that you desire of me at our parting?
237,"For darkness will flow between us, and it may be that we shall not meet again, unless it be far hence upon a road that has no returning.'"
238,"And Aragorn answered: 'Lady, you know all my desire, and long held in keeping the only treasure that I seek."
239,"Yet it is not yours to give me, even if you would; and only through darkness shall I come to it.'"
240,"`Yet maybe this will lighten your heart,' said Galadriel; `for it was left in my care to be given to you, should you pass through this land.'"
241,"Then she lifted from her lap a great stone of a clear green, set in a silver brooch that was wrought in the likeness of an eagle with outspread wings; and as she held it up the gem flashed like the sun shining through the leaves of spring."
242,"`This stone I gave to Celebrían my daughter, and she to hers; and now it comes to you as a token of hope."
243,"In this hour take the name that was foretold for you, Elessar, the Elfstone of the house of Elendil! '"
244,"Then Aragorn took the stone and pinned the brooch upon his breast, and those who saw him wondered; for they had not marked before how tall and kingly he stood, and it seemed to them that many years of toil had fallen from his shoulders."
245,"`For the gifts that you have given me I thank you,' he said, 'O Lady of Lórien of whom were sprung Celebrían and Arwen Evenstar."
246,What praise could I say more? '
247,"The Lady bowed her head, and she turned then to Boromir, and to him she gave a belt of gold; and to Merry and Pippin she gave small silver belts, each with a clasp wrought like a golden flower."
248,"To Legolas she gave a bow such as the Galadhrim used, longer and stouter than the bows of Mirkwood, and strung with a string of elf-hair."
249,With it went a quiver of arrows.
250,"`For you little gardener and lover of trees,' she said to Sam, `I have only a small gift.'"
251,"She put into his hand a little box of plain grey wood, unadorned save for a single silver rune upon the lid."
252,"`Here is set G for Galadriel,' she said; `but also it may stand for garden in your tongue."
253,"In this box there is earth from my orchard, and such blessing as Galadriel has still to bestow is upon it."
254,"It will not keep you on your road, nor defend you against any peril; but if you keep it and see your home again at last, then perhaps it may reward you."
255,"Though you should find all barren and laid waste, there will be few gardens in Middle-earth that will bloom like your garden, if you sprinkle this earth there."
256,"Then you may remember Galadriel, and catch a glimpse far off of Lórien, that you have seen only in our winter."
257,"For our spring and our summer are gone by, and they will never be seen on earth again save in memory.'"
258,"Sam went red to the ears and muttered something inaudible, as he clutched the box and bowed as well as he could."
259,`And what gift would a Dwarf ask of the Elves? '
260,said Galadriel turning to Gimli.
261,"`None, Lady,' answered Gimli."
262,"`It is enough for me to have seen the Lady of the Galadhrim, and to have heard her gentle words.'"
263,`Hear all ye Elves! '
264,she cried to those about her.
265,`Let none say again that Dwarves are grasping and ungracious!
266,"Yet surely, Gimli son of Glóin, you desire something that I could give?"
267,"Name it, I bid you!"
268,You shall not be the only guest without a gift.'
269,"`There is nothing, Lady Galadriel,' said Gimli, bowing low and stammering."
270,"`Nothing, unless it might be  unless it is permitted to ask, nay, to name a single strand of your hair, which surpasses the gold of the earth as the stars surpass the gems of the mine."
271,I do not ask for such a gift.
272,But you commanded me to name my desire.'
273,"The Elves stirred and murmured with astonishment, and Celeborn gazed at the Dwarf in wonder, but the Lady smiled."
274,'It is said that the skill of the Dwarves is in their hands rather than in their tongues ' she said; `yet that is not true of Gimli.
275,For none have ever made to me a request so bold and yet so courteous.
276,"And how shall I refuse, since I commanded him to speak?"
277,"But tell me, what would you do with such a gift? '"
278,"`Treasure it, Lady,' he answered, `in memory of your words to me at our first meeting."
279,"And if ever I return to the smithies of my home, it shall be set in imperishable crystal to be an heirloom of my house, and a pledge of good will between the Mountain and the Wood until the end of days.'"
280,"Then the Lady unbraided one of her long tresses, and cut off three golden hairs, and laid them in Gimli's hand."
281,"`These words shall go with the gift,' she said."
282,"`I do not foretell, for all foretelling is now vain: on the one hand lies darkness, and on the other only hope."
283,"But if hope should not fail, then I say to you, Gimli son of Glóin, that your hands shall flow with gold, and yet over you gold shall have no dominion."
284,"`And you, Ring-bearer,' she said, turning to Frodo."
285,`I come to you last who are not last in my thoughts.
286,For you I have prepared this.'
287,"She held up a small crystal phial: it glittered as she moved it, and rays of white light sprang from her hand."
288,"'In this phial,' she said, `is caught the light of Eärendil's star, set amid the waters of my fountain."
289,It will shine still brighter when night is about you.
290,"May it be a light to you in dark places, when all other lights go out."
291,Remember Galadriel and her Mirror! '
292,"Frodo took the phial, and for a moment as it shone between them, he saw her again standing like a queen, great and beautiful, but no longer terrible."
293,"He bowed, but found no words to say."
294,"Now the Lady arose, and Celeborn led them back to the hythe."
295,"A yellow noon lay on the green land of the Tongue, and the water glittered with silver."
296,All at last was made ready.
297,The Company took their places in the boats as before.
298,"Crying farewell, the Elves of Lórien with long grey poles thrust them out into the flowing stream, and the rippling waters bore them slowly away."
299,The travellers sat still without moving or speaking.
300,On the green bank near to the very point of the Tongue the Lady Galadriel stood alone and silent.
301,As they passed her they turned and their eyes watched her slowly floating away from them.
302,"For so it seemed to them: Lórien was slipping backward, like a bright ship masted with enchanted trees, sailing on to forgotten shores, while they sat helpless upon the margin of the grey and leafless world."
303,"Even as they gazed, the Silverlode passed out into the currents of the Great River, and their boats turned and began to speed southwards."
304,Soon the white form of the Lady was small and distant.
305,"She shone like a window of glass upon a far hill in the westering sun, or as a remote lake seen from a mountain: a crystal fallen in the lap of the land."
306,"Then it seemed to Frodo that she lifted her arms in a final farewell, and far but piercing-clear on the following wind came the sound of her voice singing."
307,"But now she sang in the ancient tongue of the Elves beyond the Sea, and he did not understand the words: fair was the music, but it did not comfort him."
308,"Yet as is the way of Elvish words, they remained graven in his memory, and long afterwards he interpreted them, as well as he could: the language was that of Elven-song and spoke of things little known on Middle-earth."
309,Ai!
310,"laurië lantar lassi súrinen,
           Yéni únótimë ve rámar aldaron!"
311,"Yéni ve lintë yuldar avánier
           mi oromardi lisse-miruvóreva
           Andúnë pella, Vardo tellumar
           nu luini yassen tintilar i eleni
           ómaryo airetári-lírinen."
312,Sí man i yulma nin enquantuva?
313,"An sí Tintallë Varda Oiolossëo
           ve fanyar máryat Elentári ortanë
           ar ilyë tier undulávë lumbulë;
           ar sindanóriello caita mornië
           i falmalinnar imbë met, ar hísië
           untúpa Calaciryo míri oialë."
314,"Si vanwa ná, Rómello vanwa, Valimar!"
315,Namárië!
316,Nai hiruvalyë Valimar.
317,Nai elyë hiruva.
318,Namárië!
319,`Ah!
320,"like gold fall the leaves in the wind, long years numberless as the wings of trees!"
321,"The long years have passed like swift draughts of the sweet mead in lofty halls beyond the West, beneath the blue vaults of Varda wherein the stars tremble in the song of her voice, holy and queenly."
322,Who now shall refill the cup for me?
323,"For now the Kindler, Varda, the Queen of the Stars, from Mount Everwhite has uplifted her hands like clouds, and all paths are drowned deep in shadow; and out of a grey country darkness lies on the foaming waves between us, and mist covers the jewels of Calacirya for ever."
324,"Now lost, lost to those from the East is Valimar!"
325,Farewell!
326,Maybe thou shalt find Valimar.
327,Maybe even thou shalt find it.
328,Farewell! '
329,Varda is the name of that Lady whom the Elves in these lands of exile name Elbereth.
330,"Suddenly the River swept round a bend, and the banks rose upon either side, and the light of Lórien was hidden."
331,To that fair land Frodo never came again.
332,"The travellers now turned their faces to the journey; the sun was before them, and their eyes were dazzled, for all were filled with tears."
333,Gimli wept openly.
334,"`I have looked the last upon that which was fairest,' he said to Legolas his companion."
335,"`Henceforward I will call nothing fair, unless it be her gift.'"
336,He put his hand to his breast.
337,"`Tell me, Legolas, why did I come on this Quest?"
338,Little did I know where the chief peril lay!
339,"Truly Elrond spoke, saying that we could not foresee what we might meet upon our road."
340,"Torment in the dark was the danger that I feared, and it did not hold me back."
341,"But I would not have come, had I known the danger of light and joy."
342,"Now I have taken my worst wound in this parting, even if I were to go this night straight to the Dark Lord."
343,Alas for Gimli son of Glóin! '
344,`Nay! '
345,said Legolas.
346,`Alas for us all!
347,And for all that walk the world in these after-days.
348,"For such is the way of it: to find and lose, as it seems to those whose boat is on the running stream."
349,"But I count you blessed, Gimli son of Glóin: for your loss you suffer of your own free will, and you might have chosen otherwise."
350,"But you have not forsaken your companions, and the least reward that you shall have is that the memory of Lothlórien shall remain ever clear and unstained in your heart, and shall neither fade nor grow stale.'"
351,"`Maybe,' said Gimli; `and I thank you for your words."
352,True words doubtless; yet all such comfort is cold.
353,Memory is not what the heart desires.
354,"That is only a mirror, be it clear as Kheled-zâram."
355,Or so says the heart of Gimli the Dwarf.
356,Elves may see things otherwise.
357,Indeed I have heard that for them memory is more like to the waking world than to a dream.
358,Not so for Dwarves.
359,'But let us talk no more of it.
360,Look to the boat!
361,"She is too low in the water with all this baggage, and the Great River is swift."
362,I do not wish to drown my grief in cold water.'
363,"He took up a paddle, and steered towards the western bank, following Aragorn's boat ahead, which had already moved out of the middle stream."
364,"So the Company went on their long way, down the wide hurrying waters, borne ever southwards."
365,"Bare woods stalked along either bank, and they could not see any glimpse of the lands behind."
366,The breeze died away and the River flowed without a sound.
367,No voice of bird broke the silence.
368,"The sun grew misty as the day grew old, until it gleamed in a pale sky like a high white pearl."
369,"Then it faded into the West, and dusk came early, followed by a grey and starless night."
370,"Far into the dark quiet hours they floated on, guiding their boats under the overhanging shadows of the western woods."
371,"Great trees passed by like ghosts, thrusting their twisted thirsty roots through the mist down into the water."
372,It was dreary and cold.
373,"Frodo sat and listened to the faint lap and gurgle of the River fretting among the tree-roots and driftwood near the shore, until his head nodded and he fell into an uneasy sleep."
374,_
