sentence_id,sentence
185,"I'll last for a bit now, sir.'"
186,"Frodo shut and locked the round door, and gave the key to Sam."
187,"'Run down with this to your home, Sam!'"
188,he said.
189,'Then cut along the Row and meet us as quick as you can at the gate in the lane beyond the meadows.
190,We are not going through the village tonight.
191,Too many ears pricking and eyes prying.'
192,Sam ran off at full speed.
193,"'Well, now we're off at last!'"
194,said Frodo.
195,"They shouldered their packs and took up their sticks, and walked round the corner to the west side of Bag End."
196,'Good-bye!'
197,"said Frodo, looking at the dark blank windows."
198,"He waved his hand, and then turned and (following Bilbo, if he had known it) hurried after Peregrin down the garden-path."
199,"They jumped over the low place in the hedge at the bottom and took to the fields, passing into the darkness like a rustle in the grasses."
200,At the bottom of the Hill on its western side they came to the gate opening on to a narrow lane.
201,There they halted and adjusted the straps of their packs.
202,"Presently Sam appeared, trotting quickly and breathing hard; his heavy pack was hoisted high on his shoulders, and he had put on his head a tall shapeless fell bag, which he called a hat."
203,In the gloom he looked very much like a dwarf.
204,"'I am sure you have given me all the heaviest stuff,' said Frodo."
205,"'I pity snails, and all that carry their homes on their backs.'"
206,"'I could take a lot more yet, sir."
207,"My packet is quite light,' said Sam stoutly and untruthfully."
208,"'No, you don't, Sam!'"
209,said Pippin.
210,'It is good for him.
211,He's got nothing except what he ordered us to pack.
212,"He's been slack lately, and he'll feel the weight less when he's walked off some of his own.'"
213,'Be kind to a poor old hobbit!'
214,laughed Frodo.
215,"'I shall be as thin as a willow-wand, I'm sure, before I get to Buckland."
216,But I was talking nonsense.
217,"I suspect you have taken more than your share, Sam, and I shall look into it at our next packing.'"
218,He picked up his stick again.
219,"'Well, we all like walking in the dark,' he said, 'so let's put some miles behind us before bed.'"
220,For a short way they followed the lane westwards.
221,Then leaving it they turned left and took quietly to the fields again.
222,"They went in single file along hedgerows and the borders of coppices, and night fell dark about them."
223,In their dark cloaks they were as invisible as if they all had magic rings.
224,"Since they were all hobbits, and were trying to be silent, they made no noise that even hobbits would hear."
225,Even the wild things in the fields and woods hardly noticed their passing.
226,"After some time they crossed the Water, west of Hobbiton, by a narrow plank-bridge."
227,"The stream was there no more than a winding black ribbon, bordered with leaning alder-trees."
228,A mile or two further south they hastily crossed the great road from the Brandywine Bridge; they were now in the Tookland and bending south-eastwards they made for the Green Hill Country.
229,As they began to climb its first slopes they looked back and saw the lamps in Hobbiton far off twinkling in the gentle valley of the Water.
230,"Soon it disappeared in the folds of the darkened land, and was followed by Bywater beside its grey pool."
231,"When the light of the last farm was far behind, peeping among the trees, Frodo turned and waved a hand in farewell."
232,"'I wonder if I shall ever look down into that valley again,' he said quietly."
233,When they had walked for about three hours they rested.
234,"The night was clear, cool, and starry, but smoke-like wisps of mist were creeping up the hill-sides from the streams and deep meadows."
235,"Thin-clad birches, swaying in a light wind above their heads, made a black net against the pale sky."
236,"They ate a very frugal supper (for hobbits), and then went on again."
237,"Soon they struck a narrow road, that went rolling up and down, fading grey into the darkness ahead: the road to Woodhall, and Stock, and the Bucklebury Ferry."
238,"It climbed away from the main road in the Water-valley, and wound over the skirts of the Green Hills towards Woody-End, a wild corner of the Eastfarthing."
239,After a while they plunged into a deeply cloven track between tall trees that rustled their dry leaves in the night.
240,It was very dark.
241,"At first they talked, or hummed a tune softly together, being now far away from inquisitive ears."
242,"Then they marched on in silence, and Pippin began to lag behind."
243,"At last, as they began to climb a steep slope, he stopped and yawned."
244,"'I am so sleepy,' he said, 'that soon I shall fall down on the road."
245,Are you going to sleep on your legs?
246,It is nearly midnight.'
247,"'I thought you liked walking in the dark,' said Frodo."
248,'But there is no great hurry.
249,Merry expects us some time the day after tomorrow; but that leaves us nearly two days more.
250,We'll halt at the first likely spot.'
251,"'The wind's in the West,' said Sam."
252,"'If we get to the other side of this hill, we shall find a spot that is sheltered and snug enough, sir."
253,"There is a dry fir-wood just ahead, if I remember rightly.'"
254,"Sam knew the land well within twenty miles of Hobbiton, but that was the limit of his geography."
255,Just over the top of the hill they came on the patch of fir-wood.
256,"Leaving the road they went into the deep resin-scented darkness of the trees, and gathered dead sticks and cones to make a fire."
257,"Soon they had a merry crackle of flame at the foot of a large fir-tree and they sat round it for a while, until they began to nod."
258,"Then, each in an angle of the great tree's roots, they curled up in their cloaks and blankets, and were soon fast asleep."
259,"They set no watch; even Frodo feared no danger yet, for they were still in the heart of the Shire."
260,A few creatures came and looked at them when the fire had died away.
261,A fox passing through the wood on business of his own stopped several minutes and sniffed.
262,'Hobbits!'
263,he thought.
264,"'Well, what next?"
265,"I have heard of strange doings in this land, but I have seldom heard of a hobbit sleeping out of doors under a tree."
266,Three of them!
267,There's something mighty queer behind this.'
268,"He was quite right, but he never found out any more about it."
269,"The morning came, pale and clammy."
270,"Frodo woke up first, and found that a tree-root had made a hole in his back, and that his neck was stiff."
271,'Walking for pleasure!
272,Why didn't I drive?'
273,"he thought, as he usually did at the beginning of an expedition."
274,'And all my beautiful feather beds are sold to the Sackville-Bagginses!
275,These tree-roots would do them good.'
276,He stretched.
277,"'Wake up, hobbits!'"
278,he cried.
279,It's a beautiful morning.'
280,'What's beautiful about it?'
281,"said Pippin, peering over the edge of his blanket with one eye."
282,'Sam!
283,Gel breakfast ready for half-past nine!
284,Have you got the bath-water hot?'
285,"Sam jumped up, looking rather bleary."
286,"'No, sir, I haven't, sir!'"
287,he said.
288,"Frodo stripped the blankets from Pippin and rolled him over, and then walked off to the edge of the wood."
289,Away eastward the sun was rising red out of the mists that lay thick on the world.
290,Touched with gold and red the autumn trees seemed to be sailing rootless in a shadowy sea.
291,A little below him to the left the road ran down steeply into a hollow and disappeared.
292,When he returned Sam and Pippin had got a good fire going.
293,'Water!'
294,shouted Pippin.
295,'Where's the water?'
296,"'I don't keep water in my pockets,' said Frodo."
297,"'We thought you had gone to find some,' said Pippin, busy setting out the food, and cups."
298,'You had better go now.'
299,"'You can come too,' said Frodo, 'and bring all the water-bottles.'"
300,There was a stream at the foot of the hill.
301,They filled their bottles and the small camping kettle at a little fall where the water fell a few feet over an outcrop of grey stone.
302,It was icy cold; and they spluttered and puffed as they bathed their faces and hands.
303,"When their breakfast was over, and their packs all trussed up again, it was after ten o'clock, and the day was beginning to turn fine and hot."
304,"They went down the slope, and across the stream where it dived under the road, and up the next slope, and up and down another shoulder of the hills; and by that time their cloaks, blankets, water, food, and other gear already seemed a heavy burden."
305,The day's march promised to be warm and tiring work.
306,"After some miles, however, the road ceased to roll up and down: it climbed to the top of a steep bank in a weary zig-zagging sort of way, and then prepared to go down for the last time."
307,In front of them they saw the lower lands dotted with small clumps of trees that melted away in the distance to a brown woodland haze.
308,They were looking across the Woody End towards the Brandywine River.
309,The road wound away before them like a piece of string.
310,"'The road goes on for ever,' said Pippin; 'but I can't without a rest."
311,It is high time for lunch.'
312,"He sat down on the bank at the side of the road and looked away east into the haze, beyond which lay the River, and the end of the Shire in which he had spent all his life."
313,Sam stood by him.
314,His round eyes were wide open  for he was looking across lands he had never seen to a new horizon.
315,'Do Elves live in those woods?'
316,he asked.
317,"'Not that I ever heard,' said Pippin."
318,Frodo was silent.
319,"He too was gazing eastward along the road, as if he had never seen it before."
320,"Suddenly he spoke, aloud but as if to himself, saying slowly:

          The Road goes ever on and on
            Down from the door where it began."
321,"Now far ahead the Road has gone,
            And I must follow, if I can,
           Pursuing it with weary feet,
            Until it joins some larger way,
           Where many paths and errands meet."
322,And whither then?
323,I cannot say.
324,"'That sounds like a bit of old Bilbo's rhyming,' said Pippin."
325,'Or is it one of your imitations?
326,It does not sound altogether encouraging.'
327,"'I don't know,' said Frodo."
328,"It came to me then, as if I was making it up; but I may have heard it long ago."
329,"Certainly it reminds me very much of Bilbo in the last years, before he went away."
330,"He used often to say there was only one Road; that it was like a great river: its springs were at every doorstep, and every path was its tributary."
331,"""It's a dangerous business, Frodo, going out of your door,"" he used to say."
332,"""You step into the Road, and if you don't keep your feet, there is no knowing where you might be swept off to."
333,"Do you realize that this is the very path that goes through Mirkwood, and that if you let it, it might take you to the Lonely Mountain or even further and to worse places?"""
334,"He used to say that on the path outside the front door at Bag End, especially after he had been out for a long walk.'"
335,"'Well, the Road won't sweep me anywhere for an hour at least,' said Pippin, unslinging his pack."
336,"The others followed his example, putting their packs against the bank and their legs out into the road."
337,"After a rest they had a good lunch, and then more rest."
338,The sun was beginning to get low and the light of afternoon was on the land as they went down the hill.
339,So far they had not met a soul on the road.
340,"This way was not much used, being hardly fit for carts, and there was little traffic to the Woody End."
341,They had been jogging along again for an hour or more when Sam stopped a moment as if listening.
342,"They were now on level ground, and the road after much winding lay straight ahead through grass-land sprinkled with tall trees, outliers of the approaching woods."
343,"'I can hear a pony or a horse coming along the road behind,' said Sam."
344,"They looked back, but the turn of the road prevented them from seeing far."
345,"'I wonder if that is Gandalf coming after us,' said Frodo; but even as he said it, he had a feeling that it was not so, and a sudden desire to hide from the view of the rider came over him."
346,"'It may not matter much,' he said apologetically, 'but I would rather not be seen on the road  by anyone."
347,I am sick of my doings being noticed and discussed.
348,"And if it is Gandalf,' he added as an afterthought, 'we can give him a little surprise, to pay him out for being so late."
349,Let's get out of sight!'
350,The other two ran quickly to the left and down into a little hollow not far from the road.
351,There they lay flat.
352,Frodo hesitated for a second: curiosity or some other feeling was struggling with his desire to hide.
353,The sound of hoofs drew nearer.
354,Just in time he threw himself down in a patch of long grass behind a tree that overshadowed the road.
355,Then he lifted his head and peered cautiously above one of the great roots.
356,"Round the corner came a black horse, no hobbit-pony but a full-sized horse; and on it sat a large man, who seemed to crouch in the saddle, wrapped in a great black cloak and hood, so that only his boots in the high stirrups showed below; his face was shadowed and invisible."
357,When it reached the tree and was level with Frodo the horse stopped.
358,"The riding figure sat quite still with its head bowed, as if listening."
359,From inside the hood came a noise as of someone sniffing to catch an elusive scent; the head turned from side to side of the road.
360,"A sudden unreasoning fear of discovery laid hold of Frodo, and he thought of his Ring."
361,"He hardly dared to breathe, and yet the desire to get it out of his pocket became so strong that he began slowly to move his hand."
362,"He felt that he had only to slip it on, and then he would be safe."
363,The advice of Gandalf seemed absurd.
364,Bilbo had used the Ring.
365,"'And I am still in the Shire,' he thought, as his hand touched the chain on which it hung."
366,"At that moment the rider sat up, and shook the reins."
367,"The horse stepped forward, walking slowly at first, and then breaking into a quick trot."
368,"Frodo crawled to the edge of the road and watched the rider, until he dwindled into the distance."
369,"He could not be quite sure, but it seemed to him that suddenly, before it passed out of sight, the horse turned aside and went into the trees on the right."
370,"'Well, I call that very queer, and indeed disturbing,' said Frodo to himself, as he walked towards his companions."
371,"Pippin and Sam had remained flat in the grass, and had seen nothing; so Frodo described the rider and his strange behaviour."
372,"'I can't say why, but I felt certain he was looking or _smelling_ for me; and also I felt certain that I did not want him to discover me."
373,I've never seen or fell anything like it in the Shire before.'
374,'But what has one of the Big People got to do with us?'
375,said Pippin.
376,'And what is he doing in this part of the world?'
377,"'There are some Men about,' said Frodo."
378,"'Down in the Southfarthing they have had trouble with Big People, I believe."
379,But I have never heard of anything like this rider.
380,I wonder where he comes from.'
381,"'Begging your pardon,' put in Sam suddenly, 'I know where he comes from."
382,"It's from Hobbiton that this here black rider comes, unless there's more than one."
383,And I know where he's going to.'
384,'What do you mean?'
385,"said Frodo sharply, looking at him in astonishment."
386,'Why didn't you speak up before?'
387,"'I have only just remembered, sir."
388,"It was like this: when I got back to our hole yesterday evening with the key, my dad, he says to me: _Hello, Sam!_ he says."
389,_I thought you were away with Mr. Frodo this morning.
390,"There's been a strange customer asking for Mr. Baggins of Bag End, and he's only just gone."
391,I've sent him on to Bucklebury.
392,Not that I liked the sound of him.
393,"He seemed mighty put out, when I told him Mr. Baggins had left his old home for good."
394,"Hissed at me, he did."
395,It gave me quite a shudder.
396,What sort of a fellow was he?_ says I to the Gaffer.
397,"_I don't know,_ says he; _but he wasn't a hobbit."
398,"He was tall and black-like, and he stooped aver me."
399,I reckon it was one of the Big Folk from foreign parts.
400,"He spoke funny._
     'I couldn't stay to hear more, sir, since you were waiting; and I didn't give much heed to it myself."
401,"The Gaffer is getting old, and more than a bit blind, and it must have been near dark when this fellow come up the Hill and found him taking the air at the end of our Row."
402,"I hope he hasn't done no harm, sir, nor me.'"
403,"'The Gaffer can't be blamed anyway,' said Frodo."
404,"'As a matter of fact I heard him talking to a stranger, who seemed to be inquiring for me, and I nearly went and asked him who it was."
405,"I wish I had, or you had told me about it before."
406,I might have been more careful on the road.'
407,"'Still, there may be no connexion between this rider and the Gaffer's stranger,' said Pippin."
408,"'We left Hobbiton secretly enough, and I don't see how he could have followed us.'"
409,"'What about the _smelling,_ sir?'"
410,said Sam.
411,'And the Gaffer said he was a black chap.'
412,"'I wish I had waited for Gandalf,' Frodo muttered."
413,'But perhaps it would only have made matters worse.'
414,'Then you know or guess something about this rider?'
415,"said Pippin, who had caught the muttered words."
416,"'I don't know, and I would rather not guess,' said Frodo."
417,"'All right, cousin Frodo!"
418,"You can keep your secret for the present, if you want to be mysterious."
419,In the meanwhile what are we to do?
420,"I should like a bite and a sup, but somehow I think we had better move on from here."
421,Your talk of sniffing riders with invisible noses has unsettled me.'
422,"'Yes, I think we will move on now,' said Frodo; 'but not on the road -in case that rider comes back, or another follows him."
423,We ought to do a good step more today.
424,Buckland is still miles away.'
425,"The shadows of the trees were long and thin on the grass, as they started off again."
426,"They now kept a stone's throw to the left of the road, and kept out of sight of it as much as they could."
427,"But this hindered them; for the grass was thick and tussocky, and the ground uneven, and the trees began to draw together into thickets."
428,"The sun had gone down red behind the hills at their backs, and evening was coming on before they came back to the road at the end of the long level over which it had run straight for some miles."
429,"At that point it bent left and went down into the lowlands of the Yale making for Stock; but a lane branched right, winding through a wood of ancient oak-trees on its way to Woodhall."
430,"'That is the way for us,' said Frodo."
431,"Not far from the road-meeting they came on the huge hulk of a tree: it was still alive and had leaves on the small branches that it had put out round the broken stumps of its long-fallen limbs; but it was hollow, and could be entered by a great crack on the side away from the road."
432,"The hobbits crept inside, and sat there upon a floor of old leaves and decayed wood."
433,"They rested and had a light meal, talking quietly and listening from time to time."
434,Twilight was about them as they crept back to the lane.
435,The West wind was sighing in the branches.
436,Leaves were whispering.
437,Soon the road began to fall gently but steadily into the dusk.
438,A star came out above the trees in the darkening East before them.
439,"They went abreast and in step, to keep up their spirits."
440,"After a time, as the stars grew thicker and brighter, the feeling of disquiet left them, and they no longer listened for the sound of hoofs."
441,"They began to hum softly, as hobbits have a way of doing as they walk along, especially when they are drawing near to home at night."
442,"With most hobbits it is a supper-song or a bed-song; but these hobbits hummed a walking-song (though not, of course, without any mention of supper and bed)."
443,"Bilbo Baggins had made the words, to a tune that was as old as the hills, and taught it to Frodo as they walked in the lanes of the Water-valley and talked about Adventure."
444,"Upon the hearth the fire is red,
           Beneath the roof there is a bed;
           But not yet weary are our feet,
           Still round the corner we may meet
           A sudden tree or standing stone
           That none have seen but we alone."
445,"Tree and flower and leaf and grass,
            Let them pass!"
446,Let them pass!
447,"Hill and water under sky,
            Pass them by!"
448,Pass them by!
449,"Still round the corner there may wait
           A new road or a secret gate,
           And though we pass them by today,
           Tomorrow we may come this way
           And take the hidden paths that run
           Towards the Moon or to the Sun."
450,"Apple, thorn, and nut and sloe,
            Let them go!"
451,Let them go!
452,"Sand and stone and pool and dell,
            Fare you well!"
453,Fare you well!
454,"Home is behind, the world ahead,
           And there are many paths to tread
           Through shadows to the edge of night,
           Until the stars are all alight."
455,"Then world behind and home ahead,
           We'll wander back to home and bed."
456,"Mist and twilight, cloud and shade,
            Away shall fade!"
457,Away shall fade!
458,"Fire and lamp, and meat and bread,
            And then to bed!"
459,And then to bed!
460,The song ended.
461,'And _now_ to bed!
462,And _now_ to bed!'
463,sang Pippin in a high voice.
464,'Hush!'
465,said Frodo.
466,'I think I hear hoofs again.'
467,"They slopped suddenly and stood as silent as tree-shadows, listening."
468,"There was a sound of hoofs in the lane, some way behind, but coming slow and clear down the wind."
469,"Quickly and quietly they slipped off the path, and ran into the deeper shade under the oak-trees."
470,'Don't let us go too far!'
471,said Frodo.
472,"'I don't want to be seen, but I want to see if it is another Black Rider.'"
473,'Very well!'
474,said Pippin.
475,'But don't forget the sniffing!'
476,The hoofs drew nearer.
477,"They had no time to find any hiding-place better than the general darkness under the trees; Sam and Pippin crouched behind a large tree-bole, while Frodo crept back a few yards towards the lane."
478,"It showed grey and pale, a line of fading light through the wood."
479,"Above it the stars were thick in the dim sky, but there was no moon."
480,The sound of hoofs stopped.
481,"As Frodo watched he saw something dark pass across the lighter space between two trees, and then halt."
482,It looked like the black shade of a horse led by a smaller black shadow.
483,"The black shadow stood close to the point where they had left the path, and it swayed from side to side."
484,Frodo thought he heard the sound of snuffling.
485,"The shadow bent to the ground, and then began to crawl towards him."
486,Once more the desire to slip on the Ring came over Frodo; but this time it was stronger than before.
487,"So strong that, almost before he realized what he was doing, his hand was groping in his pocket."
488,But at that moment there came a sound like mingled song and laughter.
489,Clear voices rose and fell in the starlit air.
490,The black shadow straightened up and retreated.
491,It climbed on to the shadowy horse and seemed to vanish across the lane into the darkness on the other side.
492,Frodo breathed again.
493,'Elves!'
494,exclaimed Sam in a hoarse whisper.
495,"'Elves, sir!'"
496,"He would have burst out of the trees and dashed off towards the voices, if they had not pulled him back."
497,"'Yes, it is Elves,' said Frodo."
498,'One can meet them sometimes in the Woody End.
